RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,48084,Wesley Bryan,100.00%,24,24
1,0,28089,Jason Day,100.00%,42,42
1,0,32662,Michael Gligic,100.00%,33,33
1,0,39058,Lucas Herbert,100.00%,15,15
1,0,31557,Jim Herman,100.00%,32,32
1,0,52453,Nicolai Hojgaard,100.00%,9,9
1,0,32816,Satoshi Kodaira,100.00%,22,22
1,0,34466,Peter Malnati,100.00%,51,51
1,0,30692,Scott Stallings,100.00%,25,25
1,0,31323,Gary Woodland,100.00%,39,39
11,0,48119,Ben Taylor,98.00%,49,50
12,0,35532,Tom Hoge,97.83%,45,46
13,0,34363,Tyrrell Hatton,97.73%,43,44
13,0,33597,Harry Higgs,97.73%,43,44
15,0,47079,Harrison Endycott,97.50%,39,40
15,0,29725,Tony Finau,97.50%,39,40
15,0,34098,Russell Henley,97.50%,39,40
18,0,22371,Aaron Baddeley,97.44%,38,39
18,0,39975,Michael Kim,97.44%,38,39
20,0,56630,Akshay Bhatia,97.22%,35,36
20,0,48081,Xander Schauffele,97.22%,35,36
22,0,33399,Adam Hadwin,96.97%,32,33
22,0,35879,Kelly Kraft,96.97%,32,33
24,0,46601,Trey Mullinax,96.77%,30,31
25,0,33141,Keegan Bradley,96.67%,29,30
26,0,28237,Rory McIlroy,96.30%,26,27
27,0,47591,Eric Cole,96.23%,51,53
27,0,54421,Garrick Higgo,96.23%,51,53
29,0,39954,Cody Gribble,96.15%,25,26
30,0,27644,Brian Harman,96.08%,49,51
31,0,26596,Ryan Moore,95.92%,47,49
32,0,35449,Adam Long,95.83%,46,48
33,0,39971,Sungjae Im,95.65%,44,46
33,0,23108,Matt Kuchar,95.65%,44,46
35,0,49960,Sepp Straka,95.56%,43,45
36,0,24140,Sean O'Hair,95.45%,21,22
36,0,34610,Matthias Schwab,95.45%,42,44
38,0,37338,Zecheng Dou,95.35%,41,43
39,0,29420,Billy Horschel,95.24%,20,21
40,0,27349,Alex Noren,95.12%,39,41
40,0,48699,Callum Tarren,95.12%,39,41
42,0,40162,Justin Lower,95.08%,58,61
43,0,55182,Tom Kim,94.87%,37,39
43,0,36326,David Lipsky,94.87%,37,39
45,0,52955,Ludvig Åberg,94.74%,18,19
45,0,47504,Sam Burns,94.74%,36,38
45,0,47993,Denny McCarthy,94.74%,54,57
45,0,34046,Jordan Spieth,94.74%,36,38
49,0,54591,Ben Griffin,94.64%,53,56
50,0,51349,Nico Echavarria,94.59%,35,37
51,0,34076,Joel Dahmen,94.44%,51,54
51,0,57975,Harry Hall,94.44%,34,36
53,0,40006,Erik van Rooyen,94.29%,33,35
54,0,32757,Patton Kizzire,94.12%,32,34
54,0,49947,Taylor Moore,94.12%,48,51
54,0,54783,Dylan Wu,94.12%,32,34
57,0,46435,Austin Cook,93.88%,46,49
58,0,35506,Mackenzie Hughes,93.75%,30,32
58,0,27936,Martin Laird,93.75%,30,32
58,0,46442,Maverick McNealy,93.75%,30,32
58,0,37275,Sam Ryder,93.75%,45,48
58,0,46340,Alex Smalley,93.75%,45,48
58,0,40115,Adam Svensson,93.75%,45,48
64,0,39997,Corey Conners,93.55%,29,31
65,0,27554,Scott Harrington,93.48%,43,46
65,0,36871,Matt NeSmith,93.48%,43,46
65,0,52513,Carson Young,93.48%,43,46
68,0,45522,Christiaan Bezuidenhout,93.33%,42,45
68,0,33204,Shane Lowry,93.33%,14,15
70,0,46717,Viktor Hovland,93.18%,41,44
70,0,36799,Stephan Jaeger,93.18%,41,44
72,0,35461,Beau Hossler,93.10%,54,58
72,0,23320,Ryan Palmer,93.10%,27,29
74,0,33948,Byeong Hun An,92.98%,53,57
75,0,31577,Tano Goya,92.86%,39,42
75,0,37455,Si Woo Kim,92.86%,39,42
75,0,29221,Webb Simpson,92.86%,26,28
78,0,51997,Andrew Novak,92.68%,38,41
79,0,29908,C.T. Pan,92.59%,25,27
80,0,55708,Hayden Buckley,92.50%,37,40
80,0,51070,Vincent Norrman,92.50%,37,40
80,0,57366,Cameron Young,92.50%,37,40
83,0,46441,Robby Shelton,92.45%,49,53
84,0,33653,Thomas Detry,92.31%,48,52
84,0,52375,Doug Ghim,92.31%,36,39
84,0,39977,Max Homa,92.31%,24,26
87,0,51890,Greyson Sigg,92.19%,59,64
88,0,22405,Justin Rose,92.11%,35,38
89,0,25900,Lucas Glover,92.06%,58,63
90,0,31202,William McGirt,92.00%,23,25
91,0,47983,Chad Ramey,91.94%,57,62
92,0,48887,Matt Wallace,91.89%,34,37
93,0,47988,Nick Hardy,91.84%,45,49
93,0,46414,Aaron Rai,91.84%,45,49
93,0,47995,Davis Riley,91.84%,45,49
96,0,32102,Rickie Fowler,91.67%,33,36
96,0,50095,Austin Smotherman,91.67%,44,48
98,0,33122,Russell Knox,91.23%,52,57
98,0,25493,Nick Taylor,91.23%,52,57
98,0,52374,Brandon Wu,91.23%,52,57
101,0,34563,Chesson Hadley,90.91%,40,44
101,0,27974,Sung Kang,90.91%,10,11
101,0,34431,Robert Streb,90.91%,40,44
104,0,54628,Lee Hodges,90.77%,59,65
105,0,46046,Scottie Scheffler,90.63%,29,32
105,0,31560,Brian Stuard,90.63%,29,32
107,0,36699,Patrick Rodgers,90.48%,57,63
107,0,51634,Sahith Theegala,90.48%,38,42
109,0,32791,K.H. Lee,90.38%,47,52
110,0,35450,Patrick Cantlay,90.32%,28,31
110,0,50188,S.H. Kim,90.32%,56,62
110,0,22056,Cameron Percy,90.32%,28,31
113,0,56762,Will Gordon,90.24%,37,41
114,0,34255,Joseph Bramlett,90.00%,27,30
114,0,45609,Tyler Duncan,90.00%,36,40
114,0,29535,Brice Garnett,90.00%,36,40
117,0,57362,Austin Eckroat,89.74%,35,39
117,0,34409,David Lingmerth,89.74%,35,39
117,0,50525,Collin Morikawa,89.74%,35,39
117,0,58168,Davis Thompson,89.74%,35,39
121,0,40058,Zac Blair,89.66%,26,29
121,0,24925,Jonathan Byrd,89.66%,26,29
121,0,39067,MJ Daffue,89.66%,52,58
124,0,33410,Andrew Landry,89.29%,25,28
124,0,46970,Jon Rahm,89.29%,25,28
124,0,33448,Justin Thomas,89.29%,25,28
124,0,30927,Brendon Todd,89.29%,50,56
128,0,45157,Cam Davis,89.19%,33,37
128,0,29970,Dylan Frittelli,89.19%,33,37
128,0,48117,Kurt Kitayama,89.19%,33,37
128,0,53165,Doc Redman,89.19%,33,37
