RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,01887,Mark O'Meara,28
1,0,02246,Duffy Waldorf,28
3,0,01093,Ronnie Black,23
4,0,01226,Fred Couples,22
5,0,01706,Davis Love III,21
5,0,02010,Loren Roberts,21
5,0,02101,Joey Sindelar,21
8,0,01677,Tom Lehman,20
9,0,01355,Raymond Floyd,19
9,0,01385,Jim Gallagher Jr.,19
11,0,01331,Rick Fehr,18
11,0,01457,Jay Haas,18
11,0,01553,John Huston,18
11,0,02135,Mike Standly,18
15,0,01313,Steve Elkington,17
15,0,01361,Dan Forsman,17
15,0,06044,Scott Gump,17
15,0,01864,Larry Nelson,17
19,0,01142,Bart Bryant,16
19,0,06284,Jim Hallet,16
21,0,01132,Mark Brooks,15
21,0,06128,Steve Lamontagne,15
21,0,02104,Jeff Sluman,15
21,0,02190,Doug Tewell,15
25,0,01014,Fulton Allem,14
25,0,01072,Chip Beck,14
25,0,01235,Ben Crenshaw,14
25,0,01353,Bruce Fleisher,14
29,0,01042,Paul Azinger,13
29,0,01143,Brad Bryant,13
29,0,01219,John Cook,13
29,0,01249,John Daly,13
29,0,01261,Jay Delsing,13
29,0,01306,David Edwards,13
29,0,01408,Kelly Gibson,13
29,0,01475,Donnie Hammond,13
29,0,01510,Nolan Henke,13
29,0,01724,Jeff Maggert,13
29,0,01876,Greg Norman,13
29,0,01946,Peter Persons,13
29,0,02049,Gene Sauers,13
29,0,02090,Tom Sieckmann,13
29,0,02146,Payne Stewart,13
29,0,02214,Kirk Triplett,13
45,0,06124,Patrick Burke,12
45,0,01200,Keith Clearwater,12
45,0,01307,Joel Edwards,12
45,0,01323,Brad Fabel,12
45,0,01390,Buddy Gardner,12
45,0,01444,Ken Green,12
45,0,01495,Morris Hatalsky,12
45,0,06122,Greg Hickman,12
45,0,01837,Gil Morgan,12
45,0,01926,Steve Pate,12
45,0,01938,David Peoples,12
45,0,01971,Dillard Pruitt,12
45,0,02067,Ted Schulz,12
45,0,02206,David Toms,12
45,0,02298,Jim Woodward,12
60,0,01378,David Frost,11
60,0,01381,Fred Funk,11
60,0,01633,Tom Kite,11
60,0,01682,Wayne Levi,11
60,0,01725,John Mahaffey,11
60,0,01766,Billy Mayfair,11
60,0,01771,Blaine McCallister,11
60,0,01783,Mark McCumber,11
60,0,01960,Don Pooley,11
60,0,02225,Howard Twitty,11
60,0,02267,D.A. Weibring,11
71,0,01161,Mark Calcavecchia,10
71,0,01203,Russ Cochran,10
71,0,01288,Ed Dougherty,10
71,0,01418,Bill Glasson,10
71,0,01499,Mark Hayes,10
71,0,01549,Mike Hulbert,10
71,0,01550,Ed Humenik,10
71,0,01569,Peter Jacobsen,10
71,0,01577,Lee Janzen,10
71,0,06332,Neal Lancaster,10
71,0,01690,Bruce Lietzke,10
71,0,01797,Rocco Mediate,10
71,0,01823,Larry Mize,10
71,0,01878,Andy North,10
71,0,01928,Corey Pavin,10
71,0,01943,Chris Perry,10
71,0,01945,Kenny Perry,10
71,0,06567,Vijay Singh,10
71,0,02111,Mike Smith,10
71,0,02279,Mark Wiebe,10
91,0,01006,John Adams,9
91,0,01024,Billy Andrade,9
91,0,01096,Phil Blackmar,9
91,0,01098,Jay Don Blake,9
91,0,01133,Billy Ray Brown,9
91,0,01346,Ed Fiori,9
91,0,01414,Bob Gilder,9
91,0,01533,P.H. Horgan III,9
91,0,01723,Andrew Magee,9
91,0,01748,Doug Martin,9
91,0,01755,Dick Mast,9
91,0,01958,Dan Pohl,9
91,0,01968,Nick Price,9
91,0,01984,Sam Randolph,9
91,0,06040,John Ross,9
91,0,02133,Craig Stadler,9
107,0,01040,Emlyn Aubrey,8
107,0,01060,Dave Barr,8
107,0,01129,Bill Britton,8
107,0,01196,Brian Claar,8
107,0,01326,Nick Faldo,8
107,0,06575,Dudley Hart,8
107,0,08537,J.P. Hayes,8
107,0,01527,Scott Hoch,8
107,0,06012,Greg Kraft,8
107,0,01736,Roger Maltbie,8
107,0,06090,Jim McGovern,8
107,0,01810,Phil Mickelson,8
107,0,01920,Craig Parry,8
107,0,01996,Mike Reid,8
107,0,02007,Larry Rinker,8
107,0,02099,Scott Simpson,8
107,0,02100,Tim Simpson,8
107,0,02131,Mike Springer,8
107,0,02167,Mike Sullivan,8
107,0,02185,Lance Ten Broeck,8
107,0,02224,Greg Twiggs,8
107,0,02242,Lanny Wadkins,8
107,0,02311,Kim Young,8
107,0,02313,Bruce Zabriski,8
107,0,02321,Fuzzy Zoeller,8
132,0,01049,Ian Baker-Finch,7
132,0,01139,Olin Browne,7
132,0,01156,Curt Byrum,7
132,0,01157,Tom Byrum,7
132,0,01185,Brandel Chamblee,7
132,0,06034,Marco Dawson,7
132,0,01284,Mike Donald,7
132,0,01303,Bob Eastwood,7
132,0,01320,Bob Estes,7
132,0,01329,Brad Faxon,7
132,0,01374,Robin Freeman,7
132,0,01435,Wayne Grady,7
132,0,01489,Steve Hart,7
132,0,08277,Greg Lesher,7
132,0,01701,Bob Lohr,7
132,0,01717,Sandy Lyle,7
132,0,01877,Tim Norris,7
132,0,01905,Joe Ozaki,7
132,0,02094,Tony Sills,7
132,0,02095,Larry Silveira,7
132,0,06048,Dicky Thompson,7
132,0,06751,Chris Tucker,7
132,0,02256,Tom Watson,7
132,0,02292,Bob Wolcott,7
132,0,02303,Robert Wrenn,7
132,0,02322,Richard Zokol,7
158,0,06142,Mitch Adcock,6
158,0,06010,Brad Bell,6
158,0,01214,Frank Conner,6
158,0,01239,Michael Cunning,6
158,0,01278,Andy Dillard,6
158,0,01376,Bob Friend,6
158,0,01388,Robert Gamez,6
158,0,01443,Hubert Green,6
158,0,01469,Dan Halldorson,6
158,0,01557,John Inman,6
158,0,01571,Barry Jaeckel,6
158,0,07459,Paul McIntire,6
158,0,01846,Jodie Mudd,6
158,0,02196,Robert Thompson,6
158,0,02201,Jim Thorpe,6
158,0,02223,Bob Tway,6
174,0,01023,Jerry Anderson,5
174,0,01035,Tommy Armour III,5
174,0,01068,Andy Bean,5
174,0,01162,Rex Caldwell,5
174,0,01266,Clark Dennis,5
174,0,09011,David Duval,5
174,0,01330,David Feherty,5
174,0,01468,Gary Hallberg,5
174,0,01522,Lon Hinkle,5
174,0,01559,Hale Irwin,5
174,0,01648,Billy Kratzert,5
174,0,01715,Mark Lye,5
174,0,01779,Gary McCord,5
174,0,01790,Pat McGowan,5
174,0,01815,Johnny Miller,5
174,0,01835,Tommy Moore,5
