RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01226,Fred Couples,22,22
2,0,01958,Dan Pohl,19,7
3,0,01346,Ed Fiori,17,9
3,0,01475,Donnie Hammond,17,13
3,0,01736,Roger Maltbie,17,4
3,0,01887,Mark O'Meara,17,17
7,0,01444,Ken Green,16,12
7,0,01771,Blaine McCallister,16,7
7,0,01926,Steve Pate,16,11
7,0,01928,Corey Pavin,16,5
11,0,01527,Scott Hoch,15,5
11,0,01633,Tom Kite,15,6
13,0,02010,Loren Roberts,14,14
13,0,02101,Joey Sindelar,14,14
13,0,02104,Jeff Sluman,14,9
13,0,02146,Payne Stewart,14,7
17,0,01042,Paul Azinger,13,12
17,0,01142,Bart Bryant,13,4
17,0,01143,Brad Bryant,13,13
17,0,01162,Rex Caldwell,13,3
17,0,01219,John Cook,13,13
17,0,01313,Steve Elkington,13,13
17,0,01390,Buddy Gardner,13,7
17,0,01553,John Huston,13,12
17,0,01666,Bernhard Langer,13,1
17,0,01783,Mark McCumber,13,5
17,0,01935,Calvin Peete,13,0
17,0,01938,David Peoples,13,7
17,0,01996,Mike Reid,13,5
17,0,02033,Dave Rummells,13,5
17,0,02090,Tom Sieckmann,13,6
17,0,02094,Tony Sills,13,3
17,0,02159,Curtis Strange,13,4
17,0,02167,Mike Sullivan,13,6
35,0,01060,Dave Barr,12,6
35,0,01093,Ronnie Black,12,10
35,0,01132,Mark Brooks,12,10
35,0,06124,Patrick Burke,12,12
35,0,01305,Danny Edwards,12,3
35,0,01329,Brad Faxon,12,6
35,0,01331,Rick Fehr,12,12
35,0,01457,Jay Haas,12,10
35,0,01641,Gary Koch,12,1
35,0,01797,Rocco Mediate,12,10
35,0,01837,Gil Morgan,12,12
35,0,01971,Dillard Pruitt,12,12
35,0,02049,Gene Sauers,12,7
35,0,02099,Scott Simpson,12,8
35,0,02133,Craig Stadler,12,5
35,0,02186,Brian Tennyson,12,4
35,0,02214,Kirk Triplett,12,5
35,0,02223,Bob Tway,12,4
35,0,02321,Fuzzy Zoeller,12,7
54,0,01072,Chip Beck,11,11
54,0,01150,George Burns,11,3
54,0,01355,Raymond Floyd,11,11
54,0,01378,David Frost,11,11
54,0,01677,Tom Lehman,11,11
54,0,01690,Bruce Lietzke,11,8
54,0,01725,John Mahaffey,11,6
54,0,01858,Tommy Nakajima,11,1
54,0,01960,Don Pooley,11,11
54,0,01968,Nick Price,11,9
54,0,01975,Tom Purtzer,11,4
54,0,02023,Clarence Rose,11,2
54,0,02098,Jim Simons,11,0
54,0,02100,Tim Simpson,11,6
54,0,02170,Hal Sutton,11,3
54,0,02201,Jim Thorpe,11,2
54,0,02322,Richard Zokol,11,7
71,0,01096,Phil Blackmar,10,6
71,0,01282,Trevor Dodds,10,0
71,0,01443,Hubert Green,10,6
71,0,06284,Jim Hallet,10,4
71,0,01510,Nolan Henke,10,10
71,0,01569,Peter Jacobsen,10,5
71,0,01577,Lee Janzen,10,10
71,0,01639,Kenny Knox,10,3
71,0,01706,Davis Love III,10,10
71,0,01715,Mark Lye,10,4
71,0,01823,Larry Mize,10,7
71,0,01864,Larry Nelson,10,3
71,0,01876,Greg Norman,10,6
71,0,01943,Chris Perry,10,5
71,0,02118,J.C. Snead,10,0
71,0,02190,Doug Tewell,10,10
71,0,02206,David Toms,10,10
71,0,02225,Howard Twitty,10,7
71,0,02241,Bobby Wadkins,10,4
71,0,02242,Lanny Wadkins,10,5
71,0,02246,Duffy Waldorf,10,9
92,0,01024,Billy Andrade,9,5
92,0,01035,Tommy Armour III,9,5
92,0,01068,Andy Bean,9,5
92,0,01098,Jay Don Blake,9,8
92,0,01129,Bill Britton,9,6
92,0,01203,Russ Cochran,9,7
92,0,01261,Jay Delsing,9,9
92,0,01307,Joel Edwards,9,7
92,0,01320,Bob Estes,9,5
92,0,01334,Keith Fergus,9,3
92,0,01361,Dan Forsman,9,7
92,0,01385,Jim Gallagher Jr.,9,7
92,0,01408,Kelly Gibson,9,9
92,0,06044,Scott Gump,9,6
92,0,01495,Morris Hatalsky,9,4
92,0,01499,Mark Hayes,9,6
92,0,01559,Hale Irwin,9,5
92,0,01701,Bob Lohr,9,7
92,0,01707,Steve Lowery,9,3
92,0,01717,Sandy Lyle,9,7
92,0,01766,Billy Mayfair,9,7
92,0,01810,Phil Mickelson,9,6
92,0,02067,Ted Schulz,9,9
92,0,02160,Ron Streck,9,4
92,0,02230,Stan Utley,9,3
92,0,02239,Scott Verplank,9,1
92,0,02256,Tom Watson,9,5
92,0,02279,Mark Wiebe,9,8
92,0,02303,Robert Wrenn,9,5
121,0,01006,John Adams,8,8
121,0,01014,Fulton Allem,8,7
121,0,01040,Emlyn Aubrey,8,6
121,0,01049,Ian Baker-Finch,8,4
121,0,01135,Ken Brown,8,0
121,0,06118,Greg Bruckner,8,2
121,0,01156,Curt Byrum,8,5
121,0,01157,Tom Byrum,8,5
121,0,01161,Mark Calcavecchia,8,7
121,0,01192,T.C. Chen,8,0
121,0,01196,Brian Claar,8,5
121,0,01197,Bobby Clampett,8,4
121,0,01200,Keith Clearwater,8,8
121,0,01235,Ben Crenshaw,8,4
121,0,01284,Mike Donald,8,7
121,0,01306,David Edwards,8,8
121,0,01388,Robert Gamez,8,6
121,0,01414,Bob Gilder,8,8
121,0,01418,Bill Glasson,8,7
121,0,01435,Wayne Grady,8,6
121,0,01468,Gary Hallberg,8,5
121,0,08537,J.P. Hayes,8,8
121,0,01507,Webb Heintzelman,8,1
121,0,01549,Mike Hulbert,8,7
121,0,01599,Steve Jones,8,0
121,0,06012,Greg Kraft,8,8
121,0,06128,Steve Lamontagne,8,8
121,0,01682,Wayne Levi,8,7
121,0,01723,Andrew Magee,8,7
121,0,01724,Jeff Maggert,8,8
121,0,01748,Doug Martin,8,8
121,0,01755,Dick Mast,8,4
121,0,01815,Johnny Miller,8,5
121,0,01835,Tommy Moore,8,2
121,0,01846,Jodie Mudd,8,6
121,0,01869,Jack Nicklaus,8,3
121,0,01931,Rick Pearson,8,1
121,0,01946,Peter Persons,8,8
121,0,01998,Jack Renner,8,4
121,0,02007,Larry Rinker,8,5
121,0,06567,Vijay Singh,8,8
121,0,02111,Mike Smith,8,5
121,0,02131,Mike Springer,8,4
121,0,02185,Lance Ten Broeck,8,6
121,0,02213,Lee Trevino,8,0
121,0,02229,Brett Upper,8,0
121,0,02244,Fred Wadsworth,8,0
121,0,02267,D.A. Weibring,8,6
169,0,01051,Seve Ballesteros,7,2
169,0,01106,Jim Booros,7,1
169,0,01127,Danny Briggs,7,3
169,0,01133,Billy Ray Brown,7,6
169,0,01139,Olin Browne,7,6
169,0,01151,Clark Burroughs,7,0
169,0,01168,David Canipe,7,3
169,0,01201,Lennie Clements,7,2
169,0,06034,Marco Dawson,7,7
169,0,01288,Ed Dougherty,7,5
169,0,01310,Dave Eichelberger,7,0
169,0,01323,Brad Fabel,7,5
169,0,01326,Nick Faldo,7,4
169,0,01353,Bruce Fleisher,7,5
169,0,01381,Fred Funk,7,4
169,0,01436,David Graham,7,0
169,0,01458,Jerry Haas,7,4
169,0,06575,Dudley Hart,7,7
169,0,01522,Lon Hinkle,7,5
169,0,01533,P.H. Horgan III,7,7
169,0,01550,Ed Humenik,7,7
169,0,01556,Joe Inman,7,0
169,0,01557,John Inman,7,5
169,0,01571,Barry Jaeckel,7,6
169,0,01648,Billy Kratzert,7,4
169,0,06332,Neal Lancaster,7,7
169,0,06090,Jim McGovern,7,7
169,0,01799,Steve Melnyk,7,0
169,0,01877,Tim Norris,7,2
169,0,01891,David Ogrin,7,5
169,0,01905,Joe Ozaki,7,7
169,0,01941,Tom Pernice Jr.,7,1
169,0,01945,Kenny Perry,7,7
169,0,01964,Greg Powers,7,2
169,0,01984,Sam Randolph,7,4
169,0,02015,Chi Chi Rodriguez,7,0
169,0,02041,Bill Sander,7,3
169,0,02087,Don Shirey Jr.,7,1
169,0,02095,Larry Silveira,7,7
169,0,02224,Greg Twiggs,7,7
169,0,02292,Bob Wolcott,7,7
169,0,02313,Bruce Zabriski,7,7
211,0,06142,Mitch Adcock,6,3
211,0,06006,JC Anderson,6,1
211,0,01030,Isao Aoki,6,1
211,0,01033,George Archer,6,1
211,0,01095,Woody Blackburn,6,0
211,0,01154,Bill Buttner,6,3
211,0,01205,Jim Colbert,6,0
211,0,01214,Frank Conner,6,4
211,0,01239,Michael Cunning,6,6
211,0,01249,John Daly,6,6
211,0,01268,Jim Dent,6,0
211,0,01278,Andy Dillard,6,6
211,0,01363,John Fought,6,0
211,0,01374,Robin Freeman,6,6
211,0,01412,Gibby Gilbert,6,0
211,0,01425,Ernie Gonzalez,6,2
211,0,01469,Dan Halldorson,6,4
211,0,08277,Greg Lesher,6,6
211,0,01703,Lyn Lott,6,0
211,0,01713,David Lundstrom,6,0
211,0,01779,Gary McCord,6,5
211,0,01790,Pat McGowan,6,1
