RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,06599,John Elliott,15
1,0,06048,Dicky Thompson,15
3,0,06124,Patrick Burke,12
3,0,01346,Ed Fiori,12
5,0,01214,Frank Conner,10
5,0,01310,Dave Eichelberger,10
5,0,02002,John Riegger,10
5,0,02041,Bill Sander,10
5,0,02049,Gene Sauers,10
5,0,02146,Payne Stewart,10
11,0,01168,David Canipe,9
11,0,01715,Mark Lye,9
11,0,06729,Fran Marrello,9
11,0,01934,Dave Peege,9
11,0,01935,Calvin Peete,9
11,0,01945,Kenny Perry,9
11,0,01978,Fran Quinn,9
11,0,02100,Tim Simpson,9
11,0,02226,Tray Tyner,9
11,0,02239,Scott Verplank,9
21,0,01553,John Huston,8
22,0,02104,Jeff Sluman,7
22,0,02255,Denis Watson,7
24,0,01068,Andy Bean,6
24,0,01161,Mark Calcavecchia,6
24,0,01278,Andy Dillard,6
24,0,01381,Fred Funk,6
24,0,01633,Tom Kite,6
24,0,06332,Neal Lancaster,6
24,0,01837,Gil Morgan,6
24,0,01926,Steve Pate,6
24,0,02206,David Toms,6
33,0,06197,Michael Allen,5
33,0,01040,Emlyn Aubrey,5
33,0,01042,Paul Azinger,5
33,0,01072,Chip Beck,5
33,0,01093,Ronnie Black,5
33,0,01096,Phil Blackmar,5
33,0,01132,Mark Brooks,5
33,0,01133,Billy Ray Brown,5
33,0,01139,Olin Browne,5
33,0,01143,Brad Bryant,5
33,0,01196,Brian Claar,5
33,0,01203,Russ Cochran,5
33,0,01219,John Cook,5
33,0,01226,Fred Couples,5
33,0,01284,Mike Donald,5
33,0,01303,Bob Eastwood,5
33,0,01353,Bruce Fleisher,5
33,0,01355,Raymond Floyd,5
33,0,01376,Bob Friend,5
33,0,01378,David Frost,5
33,0,01385,Jim Gallagher Jr.,5
33,0,01388,Robert Gamez,5
33,0,01390,Buddy Gardner,5
33,0,01418,Bill Glasson,5
33,0,01444,Ken Green,5
33,0,06044,Scott Gump,5
33,0,06284,Jim Hallet,5
33,0,01475,Donnie Hammond,5
33,0,06575,Dudley Hart,5
33,0,08537,J.P. Hayes,5
33,0,01557,John Inman,5
33,0,01577,Lee Janzen,5
33,0,01701,Bob Lohr,5
33,0,01723,Andrew Magee,5
33,0,01736,Roger Maltbie,5
33,0,01771,Blaine McCallister,5
33,0,01887,Mark O'Meara,5
33,0,01891,David Ogrin,5
33,0,01938,David Peoples,5
33,0,01964,Greg Powers,5
33,0,01981,Ronan Rafferty,5
33,0,02094,Tony Sills,5
