RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,22405,Justin Rose,20.27,45,222
2,0,24357,K.J. Choi,18.10,38,210
3,0,30944,Jason Kokrak,17.70,63,356
4,0,37189,Harold Varner III,17.58,64,364
5,0,46970,Jon Rahm,17.53,54,308
6,0,34099,Harris English,17.39,64,368
7,0,31646,Emiliano Grillo,17.27,67,388
8,0,12716,Charley Hoffman,17.08,69,404
9,0,30925,Dustin Johnson,16.78,49,292
10,0,29535,Brice Garnett,16.67,62,372
10,0,49964,Aaron Wise,16.67,54,324
12,0,29221,Webb Simpson,16.55,49,296
13,0,45486,Joaquin Niemann,16.50,68,412
14,0,20229,Stewart Cink,16.48,59,358
14,0,34046,Jordan Spieth,16.48,59,358
16,0,33448,Justin Thomas,16.47,56,340
17,0,35891,Cameron Smith,16.46,54,328
18,0,32448,James Hahn,16.43,47,286
19,0,24361,Pat Perez,16.41,64,390
20,0,33597,Harry Higgs,16.36,53,324
21,0,27141,J.B. Holmes,16.33,32,196
22,0,31557,Jim Herman,16.30,44,270
23,0,33204,Shane Lowry,16.23,50,308
23,0,29518,Brendan Steele,16.23,50,308
25,0,46442,Maverick McNealy,16.14,51,316
26,0,47483,Will Zalatoris,16.09,56,348
27,0,28237,Rory McIlroy,16.00,48,300
27,0,32150,Michael Thompson,16.00,48,300
29,0,33399,Adam Hadwin,15.92,57,358
30,0,39997,Corey Conners,15.89,68,428
31,0,50525,Collin Morikawa,15.71,49,312
32,0,23983,Luke Donald,15.65,36,230
33,0,24502,Adam Scott,15.63,45,288
34,0,52375,Doug Ghim,15.61,54,346
35,0,24024,Zach Johnson,15.41,53,344
36,0,35310,Lanto Griffin,15.30,56,366
37,0,29479,Scott Brown,15.24,50,328
38,0,32254,Xinjun Zhang,15.22,42,276
39,0,45526,Abraham Ancer,15.15,60,396
40,0,32757,Patton Kizzire,15.14,63,416
41,0,25900,Lucas Glover,15.13,59,390
42,0,52372,Cameron Champ,15.00,45,300
42,0,48119,Ben Taylor,15.00,30,200
44,0,36801,Mark Hubbard,14.97,59,394
45,0,40098,Matt Fitzpatrick,14.93,40,268
46,0,45157,Cam Davis,14.92,57,382
47,0,25364,Paul Casey,14.86,44,296
48,0,30927,Brendon Todd,14.83,51,344
49,0,35532,Tom Hoge,14.80,58,392
50,0,33120,Mark Anderson,14.73,33,224
51,0,34174,John Huh,14.71,35,238
51,0,48822,Sebastián Muñoz,14.71,60,408
53,0,31560,Brian Stuard,14.69,62,422
54,0,40026,Daniel Berger,14.58,49,336
55,0,29725,Tony Finau,14.56,53,364
56,0,33410,Andrew Landry,14.55,39,268
57,0,49771,J.T. Poston,14.53,50,344
58,0,22056,Cameron Percy,14.52,45,310
59,0,46046,Scottie Scheffler,14.50,58,400
60,0,39977,Max Homa,14.49,51,352
61,0,34076,Joel Dahmen,14.46,48,332
62,0,27129,Luke List,14.44,52,360
63,0,29268,Bronson Burgoon,14.29,42,294
63,0,39975,Michael Kim,14.29,40,280
63,0,25818,Scott Piercy,14.29,46,322
63,0,27214,Kevin Streelman,14.29,56,392
67,0,33667,Carlos Ortiz,14.25,53,372
68,0,29974,Branden Grace,14.24,47,330
69,0,25396,Kevin Na,14.20,50,352
69,0,27349,Alex Noren,14.20,48,338
71,0,23325,Vaughn Taylor,14.15,45,318
72,0,48081,Xander Schauffele,14.14,43,304
73,0,32816,Satoshi Kodaira,14.01,44,314
73,0,47347,Adam Schenk,14.01,58,414
75,0,30926,Chris Kirk,14.00,49,350
76,0,35506,Mackenzie Hughes,13.93,51,366
77,0,32102,Rickie Fowler,13.92,44,316
78,0,30692,Scott Stallings,13.87,43,310
79,0,23621,Rory Sabbatini,13.86,42,303
80,0,32839,Hideki Matsuyama,13.83,52,376
81,0,32640,Troy Merritt,13.75,55,400
82,0,39971,Sungjae Im,13.71,68,496
82,0,26331,Charl Schwartzel,13.71,48,350
84,0,47504,Sam Burns,13.66,47,344
85,0,47959,Bryson DeChambeau,13.61,43,316
86,0,36699,Patrick Rodgers,13.59,56,412
87,0,30911,Tommy Fleetwood,13.52,33,244
88,0,45609,Tyler Duncan,13.51,50,370
89,0,26758,David Hearn,13.46,35,260
90,0,33141,Keegan Bradley,13.43,47,350
90,0,36689,Brooks Koepka,13.43,36,268
92,0,40006,Erik van Rooyen,13.42,40,298
93,0,24138,Ian Poulter,13.36,39,292
94,0,33486,Roger Sloan,13.33,44,330
95,0,26476,Chez Reavie,13.31,45,338
96,0,47993,Denny McCarthy,13.28,51,384
97,0,46717,Viktor Hovland,13.24,45,340
98,0,37275,Sam Ryder,13.22,46,348
99,0,56762,Will Gordon,13.20,47,356
100,0,30110,Kyle Stanley,13.19,48,364
101,0,34264,Hudson Swafford,13.11,43,328
102,0,39324,J.J. Spaun,13.10,38,290
103,0,27649,Brandt Snedeker,13.08,45,344
104,0,24924,Bill Haas,13.07,23,176
105,0,29926,Danny Lee,13.01,32,246
106,0,27644,Brian Harman,12.99,53,408
107,0,46402,Talor Gooch,12.97,48,370
108,0,33404,Chris Baker,12.96,28,216
108,0,37455,Si Woo Kim,12.96,49,378
108,0,29908,C.T. Pan,12.96,42,324
111,0,27556,Ted Potter Jr.,12.95,36,278
112,0,27974,Sung Kang,12.93,45,348
113,0,32618,Rhein Gibson,12.83,29,226
113,0,01810,Phil Mickelson,12.83,39,304
115,0,29420,Billy Horschel,12.79,44,344
115,0,32791,K.H. Lee,12.79,55,430
117,0,33122,Russell Knox,12.77,48,376
117,0,33419,Cameron Tringale,12.77,48,376
119,0,26499,Rafa Cabrera Bello,12.75,38,298
120,0,34360,Patrick Reed,12.74,40,314
121,0,34098,Russell Henley,12.72,44,346
122,0,49298,Kramer Hickok,12.68,36,284
123,0,49766,Hank Lebioda,12.67,37,292
124,0,49960,Sepp Straka,12.63,49,388
125,0,23623,Bo Van Pelt,12.59,37,294
125,0,35658,Kris Ventura,12.59,36,286
127,0,25686,Jason Dufner,12.57,44,350
127,0,36871,Matthew NeSmith,12.57,45,358
129,0,53165,Doc Redman,12.50,39,312
130,0,34466,Peter Malnati,12.42,40,322
130,0,27942,Rob Oppenheim,12.42,37,298
132,0,34563,Chesson Hadley,12.41,36,290
132,0,31323,Gary Woodland,12.41,35,282
134,0,46441,Robby Shelton,12.35,40,324
135,0,19803,Ryan Armour,12.34,39,316
136,0,39546,Keith Mitchell,12.28,42,342
137,0,51766,Wyndham Clark,12.26,39,318
138,0,21209,Sergio Garcia,12.24,36,294
139,0,35450,Patrick Cantlay,12.18,38,312
140,0,26851,Marc Leishman,12.17,37,304
141,0,28252,Seamus Power,12.07,28,232
142,0,32662,Michael Gligic,12.04,39,324
142,0,32139,Danny Willett,12.04,23,191
144,0,28775,Nate Lashley,12.01,37,308
145,0,26329,Louis Oosthuizen,12.00,36,300
146,0,25804,Bubba Watson,11.97,34,284
147,0,25493,Nick Taylor,11.88,43,362
148,0,35230,Nelson Ledesma,11.86,23,194
149,0,29478,Kevin Kisner,11.78,37,314
150,0,23320,Ryan Palmer,11.67,35,300
151,0,34363,Tyrrell Hatton,11.64,27,232
152,0,32070,Rafael Campos,11.57,28,242
152,0,28089,Jason Day,11.57,31,268
154,0,27936,Martin Laird,11.56,37,320
154,0,35449,Adam Long,11.56,40,346
156,0,35461,Beau Hossler,11.45,41,358
157,0,34256,Andrew Putnam,11.39,41,360
158,0,28679,Fabián Gómez,11.36,25,220
159,0,46550,Brandon Hagy,11.33,34,300
160,0,29970,Dylan Frittelli,11.22,33,294
161,0,48045,Michael Gellerman,11.17,21,188
162,0,27770,Camilo Villegas,11.15,35,314
163,0,40042,Tyler McCumber,11.03,30,272
164,0,27095,Nick Watney,11.01,24,218
165,0,24140,Sean O'Hair,10.95,23,210
166,0,27330,Josh Teater,10.94,21,192
167,0,48887,Matt Wallace,10.85,23,212
168,0,51894,Vince Whaley,10.80,35,324
169,0,31420,Anirban Lahiri,10.66,29,272
170,0,27064,Jhonattan Vegas,10.56,38,360
171,0,39953,Chase Seiffert,10.51,33,314
172,0,34213,Grayson Murray,10.50,21,200
173,0,34431,Robert Streb,10.49,34,324
