RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,46970,Jon Rahm,2.11,358,170
2,0,35450,Patrick Cantlay,1.94,341,176
3,0,40026,Daniel Berger,1.89,364,193
4,0,29221,Webb Simpson,1.87,331,177
5,0,45526,Abraham Ancer,1.80,417,232
5,0,35891,Cameron Smith,1.80,377,210
7,0,33448,Justin Thomas,1.77,378,213
8,0,33419,Cameron Tringale,1.74,383,220
9,0,47959,Bryson DeChambeau,1.73,379,219
10,0,28252,Seamus Power,1.71,236,138
11,0,46717,Viktor Hovland,1.69,371,220
11,0,50525,Collin Morikawa,1.69,336,199
13,0,39971,Sungjae Im,1.68,513,306
13,0,48081,Xander Schauffele,1.68,338,201
15,0,47504,Sam Burns,1.67,383,229
15,0,34099,Harris English,1.67,406,243
17,0,26329,Louis Oosthuizen,1.65,297,180
18,0,31646,Emiliano Grillo,1.64,404,246
18,0,30926,Chris Kirk,1.64,327,200
20,0,30925,Dustin Johnson,1.63,317,195
20,0,32757,Patton Kizzire,1.63,446,274
20,0,46046,Scottie Scheffler,1.63,439,270
23,0,52375,Doug Ghim,1.61,358,222
23,0,34098,Russell Henley,1.61,320,199
23,0,45486,Joaquin Niemann,1.61,431,268
26,0,12716,Charley Hoffman,1.60,426,267
27,0,21209,Sergio Garcia,1.59,308,194
28,0,29725,Tony Finau,1.58,388,245
28,0,25396,Kevin Na,1.58,356,226
30,0,49766,Hank Lebioda,1.57,280,178
31,0,39997,Corey Conners,1.56,431,276
31,0,34046,Jordan Spieth,1.56,393,252
33,0,25364,Paul Casey,1.55,289,187
33,0,27644,Brian Harman,1.55,402,260
33,0,30944,Jason Kokrak,1.55,385,248
36,0,32839,Hideki Matsuyama,1.54,392,254
36,0,47483,Will Zalatoris,1.54,348,226
38,0,28237,Rory McIlroy,1.52,337,222
38,0,46442,Maverick McNealy,1.52,319,210
40,0,36689,Brooks Koepka,1.51,289,191
41,0,20229,Stewart Cink,1.50,362,241
41,0,32448,James Hahn,1.50,284,189
41,0,23320,Ryan Palmer,1.50,314,210
41,0,34360,Patrick Reed,1.50,323,216
45,0,37455,Si Woo Kim,1.49,376,253
45,0,31420,Anirban Lahiri,1.49,284,191
45,0,24361,Pat Perez,1.49,374,251
48,0,27214,Kevin Streelman,1.48,388,263
49,0,46402,Talor Gooch,1.47,352,240
49,0,22056,Cameron Percy,1.47,289,197
49,0,33486,Roger Sloan,1.47,318,216
49,0,49964,Aaron Wise,1.47,338,230
53,0,33667,Carlos Ortiz,1.46,375,257
54,0,33141,Keegan Bradley,1.45,335,231
55,0,33122,Russell Knox,1.44,336,234
56,0,29535,Brice Garnett,1.43,337,235
56,0,34363,Tyrrell Hatton,1.43,225,157
56,0,33490,Bo Hoag,1.43,315,221
59,0,19803,Ryan Armour,1.42,302,213
59,0,47347,Adam Schenk,1.42,402,283
59,0,27064,Jhonattan Vegas,1.42,364,257
62,0,45157,Cam Davis,1.41,412,293
62,0,21961,Charles Howell III,1.41,237,168
62,0,31560,Brian Stuard,1.41,394,280
62,0,27330,Josh Teater,1.41,189,134
66,0,33120,Mark Anderson,1.40,202,144
66,0,27129,Luke List,1.40,359,257
66,0,37189,Harold Varner III,1.40,347,247
69,0,48822,Sebastián Muñoz,1.38,425,308
69,0,25493,Nick Taylor,1.38,347,252
71,0,22371,Aaron Baddeley,1.36,196,144
71,0,39977,Max Homa,1.36,349,257
71,0,29420,Billy Horschel,1.36,326,239
71,0,27349,Alex Noren,1.36,314,231
71,0,34256,Andrew Putnam,1.36,322,236
71,0,30692,Scott Stallings,1.36,272,200
71,0,49960,Sepp Straka,1.36,391,287
78,0,34076,Joel Dahmen,1.35,326,241
79,0,26300,Matt Jones,1.34,384,287
79,0,33204,Shane Lowry,1.34,300,224
81,0,28089,Jason Day,1.33,230,173
81,0,40098,Matt Fitzpatrick,1.33,267,201
81,0,29974,Branden Grace,1.33,312,235
81,0,33597,Harry Higgs,1.33,336,253
81,0,51894,Vince Whaley,1.33,297,224
86,0,29268,Bronson Burgoon,1.32,264,200
86,0,36801,Mark Hubbard,1.32,355,269
86,0,24024,Zach Johnson,1.32,312,236
86,0,33413,Ben Martin,1.32,181,137
86,0,39953,Chase Seiffert,1.32,286,217
86,0,48119,Ben Taylor,1.32,183,139
