RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,24502,Adam Scott,32.02
2,0,33204,Shane Lowry,31.28
3,0,47959,Bryson DeChambeau,29.19
4,0,46717,Viktor Hovland,28.37
5,0,48081,Xander Schauffele,28.13
6,0,40006,Erik van Rooyen,27.67
7,0,34099,Harris English,27.43
7,0,25493,Nick Taylor,27.43
9,0,33597,Harry Higgs,27.20
10,0,24361,Pat Perez,26.89
11,0,52375,Doug Ghim,26.79
12,0,45157,Cam Davis,26.77
13,0,45486,Joaquin Niemann,26.38
14,0,46046,Scottie Scheffler,26.09
15,0,25900,Lucas Glover,26.05
16,0,27330,Josh Teater,25.78
17,0,39977,Max Homa,25.74
18,0,36689,Brooks Koepka,25.56
19,0,29221,Webb Simpson,25.47
20,0,45526,Abraham Ancer,25.45
21,0,50525,Collin Morikawa,25.40
22,0,32070,Rafael Campos,25.39
23,0,27644,Brian Harman,25.00
23,0,25818,Scott Piercy,25.00
25,0,32757,Patton Kizzire,24.81
26,0,30927,Brendon Todd,24.68
27,0,46442,Maverick McNealy,24.49
28,0,49964,Aaron Wise,24.42
29,0,35310,Lanto Griffin,24.30
30,0,33448,Justin Thomas,24.26
31,0,47483,Will Zalatoris,23.92
32,0,34360,Patrick Reed,23.90
33,0,48119,Ben Taylor,23.85
34,0,33419,Cameron Tringale,23.83
35,0,33413,Ben Martin,23.81
36,0,31420,Anirban Lahiri,23.76
37,0,34264,Hudson Swafford,23.44
38,0,27214,Kevin Streelman,23.39
39,0,29479,Scott Brown,23.35
40,0,34255,Joseph Bramlett,23.33
40,0,27129,Luke List,23.33
42,0,33667,Carlos Ortiz,23.21
43,0,20229,Stewart Cink,23.11
44,0,46970,Jon Rahm,23.08
44,0,26331,Charl Schwartzel,23.08
46,0,47504,Sam Burns,22.90
47,0,30944,Jason Kokrak,22.84
48,0,47993,Denny McCarthy,22.83
49,0,46402,Talor Gooch,22.77
50,0,01810,Phil Mickelson,22.75
51,0,29974,Branden Grace,22.73
52,0,40098,Matt Fitzpatrick,22.70
52,0,21209,Sergio Garcia,22.70
54,0,33141,Keegan Bradley,22.69
55,0,36801,Mark Hubbard,22.67
56,0,12716,Charley Hoffman,22.49
57,0,32448,James Hahn,22.47
58,0,39997,Corey Conners,22.35
59,0,26329,Louis Oosthuizen,22.22
60,0,32839,Hideki Matsuyama,22.13
61,0,34046,Jordan Spieth,22.08
62,0,48822,Sebastián Muñoz,21.95
62,0,33486,Roger Sloan,21.95
64,0,33404,Chris Baker,21.92
65,0,29970,Dylan Frittelli,21.90
66,0,46435,Austin Cook,21.88
66,0,33399,Adam Hadwin,21.88
68,0,33122,Russell Knox,21.82
69,0,19803,Ryan Armour,21.78
69,0,34076,Joel Dahmen,21.78
71,0,32816,Satoshi Kodaira,21.74
72,0,37189,Harold Varner III,21.68
73,0,27942,Rob Oppenheim,21.67
74,0,46441,Robby Shelton,21.48
75,0,32150,Michael Thompson,21.46
76,0,28252,Seamus Power,21.43
76,0,32333,Kevin Tway,21.43
78,0,30911,Tommy Fleetwood,21.35
79,0,56762,Will Gordon,21.33
79,0,28237,Rory McIlroy,21.33
81,0,37275,Sam Ryder,21.31
82,0,35891,Cameron Smith,21.29
83,0,34563,Chesson Hadley,21.26
84,0,31560,Brian Stuard,21.24
85,0,23621,Rory Sabbatini,21.16
86,0,32102,Rickie Fowler,21.05
87,0,23320,Ryan Palmer,21.03
88,0,34466,Peter Malnati,20.99
89,0,35230,Nelson Ledesma,20.98
90,0,36699,Patrick Rodgers,20.95
91,0,27141,J.B. Holmes,20.93
92,0,49960,Sepp Straka,20.88
93,0,29518,Brendan Steele,20.87
94,0,32662,Michael Gligic,20.80
94,0,27649,Brandt Snedeker,20.80
96,0,31646,Emiliano Grillo,20.78
97,0,37455,Si Woo Kim,20.76
98,0,33948,Byeong Hun An,20.72
99,0,56278,Matthew Wolff,20.67
100,0,24924,Bill Haas,20.66
101,0,35506,Mackenzie Hughes,20.63
101,0,22056,Cameron Percy,20.63
103,0,35532,Tom Hoge,20.59
103,0,39975,Michael Kim,20.59
105,0,35617,Martin Trainer,20.56
106,0,30925,Dustin Johnson,20.54
107,0,32618,Rhein Gibson,20.50
108,0,49298,Kramer Hickok,20.41
109,0,30163,Henrik Norlander,20.37
110,0,29420,Billy Horschel,20.26
111,0,23108,Matt Kuchar,20.22
112,0,32791,K.H. Lee,20.21
113,0,26851,Marc Leishman,20.20
114,0,46550,Brandon Hagy,20.18
114,0,29908,C.T. Pan,20.18
114,0,30110,Kyle Stanley,20.18
117,0,48045,Michael Gellerman,20.15
118,0,34174,John Huh,20.12
119,0,39971,Sungjae Im,20.00
119,0,48887,Matt Wallace,20.00
119,0,25804,Bubba Watson,20.00
122,0,27936,Martin Laird,19.91
123,0,22371,Aaron Baddeley,19.85
124,0,35449,Adam Long,19.84
125,0,26499,Rafa Cabrera Bello,19.83
125,0,27556,Ted Potter Jr.,19.83
127,0,35104,Tom Lewis,19.74
128,0,24138,Ian Poulter,19.70
129,0,49766,Hank Lebioda,19.64
130,0,47347,Adam Schenk,19.55
131,0,25364,Paul Casey,19.54
131,0,26758,David Hearn,19.54
133,0,32139,Danny Willett,19.50
134,0,36871,Matthew NeSmith,19.43
134,0,27770,Camilo Villegas,19.43
136,0,23325,Vaughn Taylor,19.42
136,0,35658,Kris Ventura,19.42
138,0,29725,Tony Finau,19.30
139,0,30926,Chris Kirk,19.23
140,0,31323,Gary Woodland,19.21
141,0,23788,D.J. Trahan,19.17
142,0,25396,Kevin Na,19.16
143,0,51766,Wyndham Clark,19.14
144,0,39953,Chase Seiffert,19.12
145,0,27064,Jhonattan Vegas,19.11
146,0,45609,Tyler Duncan,19.00
147,0,22405,Justin Rose,18.93
148,0,35450,Patrick Cantlay,18.90
148,0,49771,J.T. Poston,18.90
150,0,31557,Jim Herman,18.89
150,0,27349,Alex Noren,18.89
152,0,39546,Keith Mitchell,18.88
153,0,25686,Jason Dufner,18.86
154,0,24024,Zach Johnson,18.83
154,0,34256,Andrew Putnam,18.83
156,0,34213,Grayson Murray,18.78
157,0,35461,Beau Hossler,18.75
158,0,34431,Robert Streb,18.72
159,0,40042,Tyler McCumber,18.60
160,0,34363,Tyrrell Hatton,18.54
160,0,39324,J.J. Spaun,18.54
162,0,30692,Scott Stallings,18.38
163,0,28775,Nate Lashley,18.37
164,0,29478,Kevin Kisner,18.26
165,0,27554,Scott Harrington,18.25
166,0,33410,Andrew Landry,18.23
167,0,28420,Ryan Brehm,18.07
168,0,40026,Daniel Berger,18.03
169,0,52372,Cameron Champ,17.84
170,0,51894,Vince Whaley,17.65
171,0,25632,Jimmy Walker,17.56
172,0,29268,Bronson Burgoon,17.44
173,0,34098,Russell Henley,17.39
174,0,29926,Danny Lee,17.26
175,0,34314,Sebastian Cappelen,17.22
176,0,47128,Richy Werenski,17.15
177,0,29535,Brice Garnett,16.89
178,0,21961,Charles Howell III,16.88
179,0,23983,Luke Donald,16.78
180,0,24357,K.J. Choi,16.77
181,0,26300,Matt Jones,16.73
182,0,24140,Sean O'Hair,16.67
183,0,23623,Bo Van Pelt,16.37
184,0,53165,Doc Redman,16.32
185,0,33120,Mark Anderson,16.30
186,0,19846,Brian Gay,16.22
187,0,32640,Troy Merritt,16.13
188,0,20396,Lee Westwood,15.96
189,0,33490,Bo Hoag,15.42
190,0,24781,Hunter Mahan,15.18
191,0,26476,Chez Reavie,15.07
192,0,28089,Jason Day,14.81
193,0,27974,Sung Kang,14.63
194,0,32254,Xinjun Zhang,14.22
195,0,27095,Nick Watney,13.17
196,0,28679,Fabián Gómez,13.16
