RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,47504,Sam Burns,21.24,189,890
2,0,47959,Bryson DeChambeau,21.00,181,862
3,0,33448,Justin Thomas,20.81,186,894
4,0,46717,Viktor Hovland,20.44,178,871
5,0,23621,Rory Sabbatini,20.25,164,810
6,0,32757,Patton Kizzire,20.24,219,1082
7,0,27064,Jhonattan Vegas,20.17,188,932
8,0,30925,Dustin Johnson,20.13,157,780
9,0,45157,Cam Davis,20.10,201,1000
10,0,28237,Rory McIlroy,20.08,157,782
11,0,31420,Anirban Lahiri,20.03,145,724
12,0,46046,Scottie Scheffler,19.98,205,1026
13,0,35450,Patrick Cantlay,19.83,165,832
14,0,34046,Jordan Spieth,19.81,183,924
15,0,29725,Tony Finau,19.79,190,960
16,0,45526,Abraham Ancer,19.75,207,1048
16,0,29221,Webb Simpson,19.75,158,800
18,0,12716,Charley Hoffman,19.69,206,1046
19,0,36689,Brooks Koepka,19.63,139,708
20,0,40026,Daniel Berger,19.54,177,906
21,0,28252,Seamus Power,19.52,121,620
22,0,34076,Joel Dahmen,19.37,167,862
23,0,23320,Ryan Palmer,19.20,149,776
24,0,19803,Ryan Armour,19.18,160,834
24,0,48081,Xander Schauffele,19.18,155,808
26,0,27214,Kevin Streelman,19.16,197,1028
27,0,32448,James Hahn,19.14,142,742
28,0,34363,Tyrrell Hatton,19.11,112,586
29,0,33419,Cameron Tringale,19.10,186,974
30,0,31646,Emiliano Grillo,18.98,194,1022
31,0,35891,Cameron Smith,18.93,167,882
32,0,34466,Peter Malnati,18.91,163,862
32,0,48822,Sebastián Muñoz,18.91,205,1084
34,0,52375,Doug Ghim,18.89,173,916
35,0,46442,Maverick McNealy,18.87,157,832
36,0,34563,Chesson Hadley,18.86,146,774
37,0,56762,Will Gordon,18.84,176,934
37,0,25396,Kevin Na,18.84,176,934
39,0,22371,Aaron Baddeley,18.77,107,570
40,0,29478,Kevin Kisner,18.76,158,842
40,0,39546,Keith Mitchell,18.76,170,906
42,0,39997,Corey Conners,18.74,205,1094
42,0,25493,Nick Taylor,18.74,178,950
44,0,21209,Sergio Garcia,18.73,151,806
45,0,30926,Chris Kirk,18.70,172,920
46,0,34099,Harris English,18.67,186,996
47,0,32816,Satoshi Kodaira,18.66,150,804
48,0,39971,Sungjae Im,18.60,241,1296
49,0,46970,Jon Rahm,18.56,150,808
50,0,50525,Collin Morikawa,18.54,155,836
50,0,56278,Matthew Wolff,18.54,109,588
52,0,40006,Erik van Rooyen,18.45,145,786
53,0,25900,Lucas Glover,18.42,189,1026
54,0,32839,Hideki Matsuyama,18.40,180,978
55,0,49964,Aaron Wise,18.38,157,854
56,0,45486,Joaquin Niemann,18.35,203,1106
56,0,24502,Adam Scott,18.35,145,790
58,0,49960,Sepp Straka,18.34,190,1036
59,0,34098,Russell Henley,18.32,166,906
60,0,30944,Jason Kokrak,18.27,171,936
61,0,32070,Rafael Campos,18.24,116,636
62,0,27770,Camilo Villegas,18.20,150,824
63,0,26329,Louis Oosthuizen,18.07,142,786
64,0,33597,Harry Higgs,18.04,153,848
65,0,46435,Austin Cook,17.97,138,768
66,0,34360,Patrick Reed,17.92,148,826
67,0,34255,Joseph Bramlett,17.89,146,816
68,0,47128,Richy Werenski,17.87,163,912
69,0,27556,Ted Potter Jr.,17.83,128,718
70,0,40098,Matt Fitzpatrick,17.77,123,692
70,0,32333,Kevin Tway,17.77,118,664
72,0,35230,Nelson Ledesma,17.73,89,502
72,0,27330,Josh Teater,17.73,89,502
74,0,23108,Matt Kuchar,17.71,125,706
75,0,37275,Sam Ryder,17.65,162,918
76,0,47347,Adam Schenk,17.62,191,1084
77,0,27644,Brian Harman,17.59,190,1080
77,0,33122,Russell Knox,17.59,171,972
79,0,33204,Shane Lowry,17.57,143,814
80,0,20229,Stewart Cink,17.52,172,982
81,0,53165,Doc Redman,17.50,140,800
82,0,34264,Hudson Swafford,17.47,153,876
83,0,49298,Kramer Hickok,17.42,127,729
84,0,24781,Hunter Mahan,17.36,105,605
84,0,26476,Chez Reavie,17.36,158,910
86,0,32791,K.H. Lee,17.35,196,1130
87,0,33667,Carlos Ortiz,17.32,169,976
87,0,33486,Roger Sloan,17.32,151,872
89,0,26758,David Hearn,17.26,116,672
