RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,39971,Sungjae Im,498
2,0,32757,Patton Kizzire,431
3,0,46046,Scottie Scheffler,430
4,0,45486,Joaquin Niemann,422
5,0,48822,Sebastián Muñoz,417
6,0,12716,Charley Hoffman,416
7,0,39997,Corey Conners,415
8,0,45526,Abraham Ancer,412
9,0,47347,Adam Schenk,398
10,0,31646,Emiliano Grillo,394
11,0,45157,Cam Davis,392
11,0,34099,Harris English,392
13,0,27644,Brian Harman,391
14,0,31560,Brian Stuard,389
15,0,32791,K.H. Lee,386
16,0,36699,Patrick Rodgers,381
16,0,27214,Kevin Streelman,381
18,0,49960,Sepp Straka,380
19,0,32839,Hideki Matsuyama,378
19,0,34046,Jordan Spieth,378
19,0,33419,Cameron Tringale,378
22,0,30944,Jason Kokrak,377
23,0,26300,Matt Jones,375
24,0,29725,Tony Finau,374
25,0,47504,Sam Burns,372
25,0,35532,Tom Hoge,372
27,0,25900,Lucas Glover,368
27,0,24361,Pat Perez,368
29,0,35891,Cameron Smith,367
30,0,37455,Si Woo Kim,366
31,0,46717,Viktor Hovland,365
32,0,33448,Justin Thomas,362
33,0,47959,Bryson DeChambeau,360
34,0,33667,Carlos Ortiz,358
34,0,27064,Jhonattan Vegas,358
36,0,40026,Daniel Berger,355
36,0,52375,Doug Ghim,355
38,0,20229,Stewart Cink,354
39,0,25396,Kevin Na,348
40,0,36801,Mark Hubbard,347
40,0,46970,Jon Rahm,347
42,0,27129,Luke List,345
43,0,46402,Talor Gooch,342
43,0,56762,Will Gordon,342
45,0,32640,Troy Merritt,339
46,0,39977,Max Homa,338
46,0,37189,Harold Varner III,338
48,0,35450,Patrick Cantlay,335
48,0,25493,Nick Taylor,335
50,0,47993,Denny McCarthy,334
50,0,28237,Rory McIlroy,334
52,0,47483,Will Zalatoris,332
53,0,50525,Collin Morikawa,330
54,0,35310,Lanto Griffin,329
54,0,35506,Mackenzie Hughes,329
54,0,36871,Matthew NeSmith,329
54,0,49964,Aaron Wise,329
58,0,29535,Brice Garnett,328
58,0,33122,Russell Knox,328
60,0,33597,Harry Higgs,325
60,0,48081,Xander Schauffele,325
62,0,33141,Keegan Bradley,324
62,0,34076,Joel Dahmen,324
64,0,39546,Keith Mitchell,322
65,0,35461,Beau Hossler,321
65,0,37275,Sam Ryder,321
65,0,29221,Webb Simpson,321
68,0,30926,Chris Kirk,320
69,0,34256,Andrew Putnam,319
70,0,29420,Billy Horschel,317
71,0,34264,Hudson Swafford,314
72,0,34098,Russell Henley,313
72,0,34466,Peter Malnati,313
72,0,26331,Charl Schwartzel,313
72,0,27649,Brandt Snedeker,313
76,0,34360,Patrick Reed,312
77,0,46442,Maverick McNealy,311
77,0,33486,Roger Sloan,311
77,0,30927,Brendon Todd,311
80,0,24024,Zach Johnson,308
80,0,27349,Alex Noren,308
82,0,29974,Branden Grace,306
82,0,30925,Dustin Johnson,306
84,0,33399,Adam Hadwin,305
85,0,33490,Bo Hoag,304
86,0,23320,Ryan Palmer,302
87,0,35449,Adam Long,300
88,0,47128,Richy Werenski,299
89,0,45609,Tyler Duncan,298
89,0,49771,J.T. Poston,298
91,0,33204,Shane Lowry,297
91,0,30110,Kyle Stanley,297
93,0,19803,Ryan Armour,296
93,0,25818,Scott Piercy,296
93,0,23621,Rory Sabbatini,296
96,0,29479,Scott Brown,295
96,0,25686,Jason Dufner,295
98,0,52372,Cameron Champ,293
98,0,21209,Sergio Garcia,293
100,0,26476,Chez Reavie,291
101,0,32102,Rickie Fowler,290
101,0,29478,Kevin Kisner,290
103,0,24502,Adam Scott,288
104,0,51894,Vince Whaley,287
105,0,33948,Byeong Hun An,286
105,0,27936,Martin Laird,286
105,0,26329,Louis Oosthuizen,286
108,0,34255,Joseph Bramlett,285
108,0,32816,Satoshi Kodaira,285
108,0,40006,Erik van Rooyen,285
111,0,27942,Rob Oppenheim,283
111,0,34431,Robert Streb,283
113,0,22056,Cameron Percy,282
113,0,39953,Chase Seiffert,282
115,0,25364,Paul Casey,281
116,0,27974,Sung Kang,280
117,0,46441,Robby Shelton,279
118,0,32662,Michael Gligic,278
118,0,36689,Brooks Koepka,278
120,0,32448,James Hahn,277
120,0,27770,Camilo Villegas,277
122,0,01810,Phil Mickelson,275
122,0,30163,Henrik Norlander,275
122,0,29908,C.T. Pan,275
125,0,51766,Wyndham Clark,274
125,0,31420,Anirban Lahiri,274
127,0,35104,Tom Lewis,273
128,0,49766,Hank Lebioda,272
128,0,23325,Vaughn Taylor,272
130,0,26851,Marc Leishman,270
131,0,29518,Brendan Steele,269
132,0,34563,Chesson Hadley,268
133,0,30692,Scott Stallings,264
133,0,32150,Michael Thompson,264
135,0,27554,Scott Harrington,263
136,0,46550,Brandon Hagy,262
137,0,29268,Bronson Burgoon,261
137,0,24138,Ian Poulter,261
137,0,53165,Doc Redman,261
140,0,31323,Gary Woodland,260
141,0,40098,Matt Fitzpatrick,259
141,0,28775,Nate Lashley,259
143,0,49298,Kramer Hickok,251
143,0,27556,Ted Potter Jr.,251
143,0,23623,Bo Van Pelt,251
146,0,39324,J.J. Spaun,249
147,0,25804,Bubba Watson,248
148,0,35658,Kris Ventura,245
149,0,29970,Dylan Frittelli,244
150,0,40042,Tyler McCumber,243
151,0,46435,Austin Cook,241
152,0,26499,Rafa Cabrera Bello,240
153,0,31557,Jim Herman,238
154,0,23108,Matt Kuchar,236
154,0,33410,Andrew Landry,236
156,0,21961,Charles Howell III,234
157,0,28252,Seamus Power,232
158,0,25632,Jimmy Walker,230
159,0,32070,Rafael Campos,229
160,0,26758,David Hearn,227
160,0,32254,Xinjun Zhang,227
162,0,28089,Jason Day,226
163,0,32333,Kevin Tway,225
164,0,19846,Brian Gay,223
165,0,23788,D.J. Trahan,220
166,0,34363,Tyrrell Hatton,219
167,0,20396,Lee Westwood,216
168,0,39975,Michael Kim,212
169,0,30911,Tommy Fleetwood,211
169,0,56278,Matthew Wolff,211
171,0,29926,Danny Lee,210
172,0,22405,Justin Rose,209
173,0,28420,Ryan Brehm,202
174,0,33120,Mark Anderson,199
175,0,34174,John Huh,198
176,0,32618,Rhein Gibson,193
177,0,22371,Aaron Baddeley,190
177,0,48887,Matt Wallace,190
179,0,24781,Hunter Mahan,188
180,0,34314,Sebastian Cappelen,183
180,0,27330,Josh Teater,183
182,0,33413,Ben Martin,179
183,0,48119,Ben Taylor,178
184,0,23983,Luke Donald,177
185,0,35230,Nelson Ledesma,175
186,0,35617,Martin Trainer,174
187,0,32139,Danny Willett,173
188,0,28679,Fabián Gómez,172
188,0,27141,J.B. Holmes,172
190,0,33404,Chris Baker,170
190,0,24140,Sean O'Hair,170
192,0,24357,K.J. Choi,163
192,0,34213,Grayson Murray,163
194,0,27095,Nick Watney,161
195,0,48045,Michael Gellerman,158
196,0,24924,Bill Haas,154
