RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
82,0,40026,Daniel Berger,1.504,416.493,277,1.538,.000
82,0,32070,Rafael Campos,1.504,327.900,218,1.534,.000
82,0,47591,Eric Cole,1.504,593.971,395,1.538,.000
82,0,32102,Rickie Fowler,1.504,403.094,268,1.536,.000
82,0,55893,Sam Stevens,1.504,526.402,350,1.538,.000
82,0,52666,Sami Valimaki,1.504,332.493,221,1.533,.000
82,0,54783,Dylan Wu,1.504,481.304,320,1.527,.000
89,0,22371,Aaron Baddeley,1.503,414.859,276,1.539,.000
89,0,60004,Jacob Bridgeman,1.503,413.448,275,1.538,.000
89,0,52372,Cameron Champ,1.503,291.574,194,1.534,.000
89,0,39971,Sungjae Im,1.503,538.050,358,1.533,.000
89,0,26476,Chez Reavie,1.503,429.971,286,1.539,.000
89,0,51634,Sahith Theegala,1.503,559.296,372,1.538,.000
89,0,35617,Martin Trainer,1.503,281.075,187,1.533,.000
89,0,48887,Matt Wallace,1.503,344.106,229,1.538,.000
97,0,59836,Pierceson Coody,1.502,437.212,291,1.535,.000
97,0,54591,Ben Griffin,1.502,536.318,357,1.529,.000
97,0,60067,Joe Highsmith,1.502,387.611,258,1.538,.000
97,0,12716,Charley Hoffman,1.502,372.555,248,1.538,.000
97,0,32839,Hideki Matsuyama,1.502,425.067,283,1.538,.000
97,0,28237,Rory McIlroy,1.502,340.844,227,1.538,.000
97,0,40115,Adam Svensson,1.502,644.482,429,1.538,.000
104,0,57362,Austin Eckroat,1.501,514.786,343,1.534,.000
104,0,48699,Callum Tarren,1.501,384.363,256,1.539,.000
106,0,56630,Akshay Bhatia,1.500,509.975,340,1.539,.000
106,0,59866,Nick Dunlap,1.500,373.617,249,1.536,.000
106,0,35532,Tom Hoge,1.500,589.503,393,1.536,.000
106,0,50188,S.H. Kim,1.500,553.426,369,1.536,.000
106,0,26596,Ryan Moore,1.500,492.152,328,1.539,.000
106,0,49771,J.T. Poston,1.500,551.825,368,1.539,.000
106,0,39324,J.J. Spaun,1.500,503.920,336,1.535,.000
106,0,50493,Justin Suh,1.500,424.482,283,1.535,.000
114,0,37212,Paul Barjon,1.499,283.401,189,1.535,.000
114,0,28420,Ryan Brehm,1.499,311.709,208,1.536,.000
114,0,50497,Adrien Dumont de Chassart,1.499,394.338,263,1.539,.000
114,0,40098,Matt Fitzpatrick,1.499,392.816,262,1.537,.000
114,0,55182,Tom Kim,1.499,514.213,343,1.533,.000
114,0,46441,Robby Shelton,1.499,479.743,320,1.529,.000
114,0,27649,Brandt Snedeker,1.499,379.341,253,1.535,.000
114,0,40006,Erik van Rooyen,1.499,478.296,319,1.532,.000
122,0,47504,Sam Burns,1.498,425.320,284,1.539,.000
122,0,28252,Seamus Power,1.498,561.668,375,1.533,.000
122,0,57366,Cameron Young,1.498,480.884,321,1.537,.000
125,0,56149,Wilson Furr,1.497,299.325,200,1.533,.000
126,0,30911,Tommy Fleetwood,1.496,420.434,281,1.539,.000
126,0,57975,Harry Hall,1.496,435.405,291,1.537,.000
126,0,36326,David Lipsky,1.496,409.876,274,1.536,.000
126,0,46113,Ryan McCormick,1.496,309.684,207,1.536,.000
126,0,39546,Keith Mitchell,1.496,501.136,335,1.530,.000
126,0,49947,Taylor Moore,1.496,554.869,371,1.537,.000
126,0,47679,Victor Perez,1.496,369.536,247,1.537,.000
126,0,47983,Chad Ramey,1.496,471.087,315,1.533,.000
134,0,39977,Max Homa,1.495,402.109,269,1.536,.000
135,0,36799,Stephan Jaeger,1.494,439.240,294,1.532,.000
135,0,47420,Jake Knapp,1.494,461.789,309,1.533,.000
135,0,32791,K.H. Lee,1.494,451.060,302,1.526,.000
135,0,46414,Aaron Rai,1.494,531.844,356,1.539,.000
139,0,45522,Christiaan Bezuidenhout,1.493,495.697,332,1.534,.000
139,0,54628,Lee Hodges,1.493,534.569,358,1.544,.000
139,0,48117,Kurt Kitayama,1.493,326.983,219,1.536,.000
139,0,34466,Peter Malnati,1.493,512.235,343,1.539,.000
139,0,33968,ThorbjÃ¸rn Olesen,1.493,243.350,163,1.524,.000
139,0,39327,Ben Silverman,1.493,539.091,361,1.538,.000
145,0,32367,Jorge Campillo,1.492,268.542,180,1.526,.000
145,0,51349,Nico Echavarria,1.492,477.303,320,1.531,.000
145,0,28775,Nate Lashley,1.492,441.497,296,1.535,.000
145,0,40162,Justin Lower,1.492,544.593,365,1.537,.000
145,0,46442,Maverick McNealy,1.492,523.589,351,1.538,.000
145,0,27349,Alex Noren,1.492,317.752,213,1.538,.000
145,0,27214,Kevin Streelman,1.492,414.751,278,1.530,.000
145,0,30927,Brendon Todd,1.492,607.212,407,1.536,.000
153,0,34099,Harris English,1.491,486.148,326,1.534,.000
153,0,30926,Chris Kirk,1.491,479.981,322,1.538,.000
153,0,30163,Henrik Norlander,1.491,286.246,192,1.529,.000
153,0,51070,Vincent Norrman,1.491,296.670,199,1.536,.000
157,0,29725,Tony Finau,1.490,464.999,312,1.536,.000
157,0,54576,Patrick Fishburn,1.490,320.390,215,1.537,.000
157,0,27139,David Skinns,1.490,440.992,296,1.536,.000
157,0,32333,Kevin Tway,1.490,305.507,205,1.529,.000
161,0,48081,Xander Schauffele,1.489,372.253,250,1.534,.000
162,0,50525,Collin Morikawa,1.487,400.130,269,1.536,.000
162,0,37275,Sam Ryder,1.487,443.176,298,1.539,.000
162,0,47347,Adam Schenk,1.487,535.166,360,1.536,.000
165,0,59442,Parker Coody,1.486,318.058,214,1.523,.000
165,0,28089,Jason Day,1.486,392.362,264,1.539,.000
167,0,36801,Mark Hubbard,1.483,584.152,394,1.532,.000
167,0,37455,Si Woo Kim,1.483,544.285,367,1.530,.000
167,0,29478,Kevin Kisner,1.483,354.381,239,1.531,.000
167,0,34256,Andrew Putnam,1.483,520.431,351,1.539,.000
167,0,36699,Patrick Rodgers,1.483,603.747,407,1.539,.000
172,0,33653,Thomas Detry,1.482,358.652,242,1.531,.000
172,0,50484,Hayden Springer,1.482,376.434,254,1.536,.000
174,0,27129,Luke List,1.481,414.742,280,1.535,.000
175,0,46046,Scottie Scheffler,1.480,429.188,290,1.534,.000
176,0,36884,Ben Kohles,1.479,477.727,323,1.533,.000
176,0,36871,Matt NeSmith,1.479,419.978,284,1.530,.000
178,0,40058,Zac Blair,1.478,533.483,361,1.537,.000
178,0,59095,Chris Gotterup,1.478,385.818,261,1.536,.000
178,0,48153,Matthieu Pavon,1.478,319.144,216,1.539,.000
181,0,31323,Gary Woodland,1.476,372.059,252,1.536,.000
182,0,55789,Taylor Montgomery,1.472,266.522,181,1.530,.000
183,0,47663,Kevin Dougherty,1.469,345.202,235,1.533,.000
184,0,51696,Rico Hoey,1.455,382.733,263,1.534,.000
