RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,34046,Jordan Spieth,5' 2",6.686,108,4
2,0,25396,Kevin Na,5' 5",9.692,148,19
2,0,25349,Tim Wilkinson,5' 5",7.207,111,111
4,0,10809,Jim Furyk,5' 7",4.628,69,18
4,0,23353,J.J. Henry,5' 7",8.192,122,170
6,0,33141,Keegan Bradley,5' 8",9.252,137,115
6,0,24138,Ian Poulter,5' 8",5.476,80,54
8,0,30926,Chris Kirk,5' 9",6.828,99,64
9,0,25720,Chad Collins,5' 10",9.753,139,1
9,0,34256,Andrew Putnam,5' 10",7.891,112,139
9,0,29221,Webb Simpson,5' 10",7.406,106,9
12,0,20771,Steven Alker,5' 11",7.327,103,39
12,0,34262,Jon Curran,5' 11",8.276,117,35
12,0,28089,Jason Day,5' 11",7.085,100,2
12,0,27933,John Merrick,5' 11",9.006,126,134
16,0,32200,Roberto Castro,6' 0",4.595,64,169
16,0,37273,Derek Ernst,6' 0",8.441,118,135
16,0,27644,Brian Harman,6' 0",10.984,152,77
16,0,20691,Greg Owen,6' 0",5.258,73,74
20,0,25686,Jason Dufner,6' 1",6.770,93,162
20,0,36801,Mark Hubbard,6' 1",8.923,122,38
20,0,10860,Justin Leonard,6' 1",9.287,128,34
20,0,31202,William McGirt,6' 1",12.482,172,11
20,0,26596,Ryan Moore,6' 1",8.653,119,65
25,0,25274,Steven Bowditch,6' 2",13.365,181,3
25,0,12510,Chad Campbell,6' 2",11.976,162,88
25,0,24494,Erik Compton,6' 2",9.014,121,61
25,0,27436,Graham DeLaet,6' 2",7.953,107,133
25,0,26300,Matt Jones,6' 2",10.405,140,42
25,0,30692,Scott Stallings,6' 2",6.455,87,171
25,0,30927,Brendon Todd,6' 2",10.051,135,22
25,0,33419,Cameron Tringale,6' 2",12.229,166,27
25,0,23623,Bo Van Pelt,6' 2",8.451,114,154
34,0,29479,Scott Brown,6' 3",13.428,180,55
34,0,33122,Russell Knox,6' 3",10.221,136,71
34,0,34130,Sung Joon Park,6' 3",9.278,123,8
34,0,34360,Patrick Reed,6' 3",12.114,161,28
34,0,27649,Brandt Snedeker,6' 3",9.637,128,15
34,0,27770,Camilo Villegas,6' 3",9.766,130,96
34,0,31323,Gary Woodland,6' 3",8.220,110,142
41,0,10885,Robert Allenby,6' 4",6.208,82,180
41,0,40026,Daniel Berger,6' 4",12.362,163,59
41,0,01810,Phil Mickelson,6' 4",8.093,107,84
41,0,23320,Ryan Palmer,6' 4",6.634,87,60
41,0,24361,Pat Perez,6' 4",10.650,140,69
41,0,36699,Patrick Rodgers,6' 4",5.954,78,145
47,0,27895,Jonas Blixt,6' 5",7.168,93,107
47,0,32366,Kevin Chappell,6' 5",10.034,130,87
