RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,35539,Luke Guthrie,80.00,8,10
2,0,24140,Sean O'Hair,70.00,7,10
3,0,27466,Spencer Levin,66.67,4,6
4,0,10885,Robert Allenby,62.50,10,16
4,0,24138,Ian Poulter,62.50,5,8
4,0,06567,Vijay Singh,62.50,5,8
4,0,10423,Mike Weir,62.50,5,8
8,0,20098,Stuart Appleby,61.11,11,18
8,0,33461,Morgan Hoffmann,61.11,11,18
10,0,23541,Ben Crane,60.00,12,20
10,0,19846,Brian Gay,60.00,6,10
12,0,20645,John Senden,58.82,10,17
13,0,24357,K.J. Choi,58.33,7,12
13,0,26851,Marc Leishman,58.33,7,12
15,0,25632,Jimmy Walker,57.89,11,19
16,0,20498,Briny Baird,57.14,4,7
16,0,30944,Jason Kokrak,57.14,4,7
16,0,25349,Tim Wilkinson,57.14,8,14
19,0,26596,Ryan Moore,55.56,5,9
19,0,29289,S.Y. Noh,55.56,5,9
21,0,35139,Richard Lee,54.55,6,11
21,0,24781,Hunter Mahan,54.55,6,11
23,0,32150,Michael Thompson,53.85,7,13
24,0,20229,Stewart Cink,52.94,9,17
25,0,23983,Luke Donald,50.00,8,16
25,0,21961,Charles Howell III,50.00,6,12
25,0,35300,Andrew Loupe,50.00,5,10
25,0,23800,Bryce Molder,50.00,5,10
25,0,23320,Ryan Palmer,50.00,7,14
25,0,22405,Justin Rose,50.00,4,8
25,0,27963,Chris Stroud,50.00,11,22
25,0,25834,Daniel Summerhays,50.00,12,24
25,0,25804,Bubba Watson,50.00,6,12
34,0,29535,Brice Garnett,46.67,7,15
34,0,34098,Russell Henley,46.67,7,15
34,0,30927,Brendon Todd,46.67,7,15
37,0,25274,Steven Bowditch,45.45,5,11
37,0,27556,Ted Potter Jr.,45.45,5,11
37,0,29518,Brendan Steele,45.45,5,11
40,0,34046,Jordan Spieth,45.00,9,20
41,0,28259,Sangmoon Bae,44.44,4,9
41,0,12716,Charley Hoffman,44.44,4,9
41,0,26329,Louis Oosthuizen,44.44,4,9
41,0,20160,Charlie Wi,44.44,4,9
45,0,20593,Greg Chalmers,43.75,7,16
46,0,27436,Graham DeLaet,42.86,3,7
46,0,20157,Retief Goosen,42.86,6,14
46,0,10860,Justin Leonard,42.86,6,14
49,0,33419,Cameron Tringale,42.31,11,26
50,0,32200,Roberto Castro,41.67,5,12
50,0,25191,Gonzalo Fernandez-Castaño,41.67,5,12
50,0,24924,Bill Haas,41.67,5,12
50,0,08075,Jerry Kelly,41.67,5,12
50,0,20396,Lee Westwood,41.67,5,12
55,0,24494,Erik Compton,40.00,6,15
55,0,22621,Ben Curtis,40.00,6,15
55,0,24358,Robert Garrigus,40.00,6,15
55,0,25900,Lucas Glover,40.00,2,5
55,0,25444,Justin Hicks,40.00,6,15
55,0,27408,Martin Kaymer,40.00,6,15
55,0,29461,Jamie Lovemark,40.00,2,5
55,0,01724,Jeff Maggert,40.00,2,5
55,0,27120,Troy Matteson,40.00,4,10
64,0,24925,Jonathan Byrd,38.89,7,18
64,0,30750,Tommy Gainey,38.89,7,18
66,0,24024,Zach Johnson,38.46,5,13
66,0,22046,Geoff Ogilvy,38.46,5,13
66,0,24502,Adam Scott,38.46,5,13
66,0,33418,Shawn Stefani,38.46,5,13
70,0,33122,Russell Knox,37.50,3,8
70,0,32839,Hideki Matsuyama,37.50,3,8
70,0,27770,Camilo Villegas,37.50,6,16
70,0,34265,Will Wilcox,37.50,3,8
74,0,21753,Brian Davis,36.84,7,19
75,0,34099,Harris English,35.71,5,14
75,0,26300,Matt Jones,35.71,5,14
75,0,34261,Scott Langley,35.71,5,14
75,0,31193,Jim Renner,35.71,5,14
79,0,30926,Chris Kirk,35.29,6,17
80,0,06522,Ernie Els,35.00,7,20
81,0,21731,Freddie Jacobson,34.78,8,23
82,0,25364,Paul Casey,33.33,1,3
82,0,28307,Matt Every,33.33,3,9
82,0,28500,Martin Flores,33.33,4,12
82,0,29740,Brad Fritsch,33.33,2,6
82,0,32448,James Hahn,33.33,5,15
82,0,24490,George McNeill,33.33,5,15
82,0,24361,Pat Perez,33.33,3,9
82,0,26679,Kevin Stadler,33.33,2,6
82,0,30692,Scott Stallings,33.33,2,6
82,0,27214,Kevin Streelman,33.33,4,12
82,0,34264,Hudson Swafford,33.33,3,9
93,0,24663,Y.E. Yang,31.82,7,22
94,0,24846,Ricky Barnes,31.58,6,19
95,0,27141,J.B. Holmes,31.25,5,16
95,0,23108,Matt Kuchar,31.25,5,16
95,0,35732,Wes Roach,31.25,5,16
95,0,31560,Brian Stuard,31.25,5,16
99,0,23353,J.J. Henry,30.77,4,13
99,0,22378,Trevor Immelman,30.77,4,13
99,0,29425,Andrew Svoboda,30.77,4,13
102,0,28486,Michael Putnam,30.43,7,23
103,0,37273,Derek Ernst,30.00,3,10
103,0,34174,John Huh,30.00,3,10
103,0,01706,Davis Love III,30.00,3,10
103,0,28237,Rory McIlroy,30.00,3,10
103,0,22913,John Rollins,30.00,3,10
108,0,01810,Phil Mickelson,29.41,5,17
109,0,28780,Nicholas Thompson,28.57,4,14
110,0,25562,Andres Romero,27.78,5,18
110,0,26331,Charl Schwartzel,27.78,5,18
112,0,27895,Jonas Blixt,27.27,3,11
112,0,25686,Jason Dufner,27.27,3,11
112,0,20104,Ken Duke,27.27,3,11
112,0,10809,Jim Furyk,27.27,3,11
112,0,29221,Webb Simpson,27.27,3,11
112,0,27649,Brandt Snedeker,27.27,3,11
112,0,27330,Josh Teater,27.27,3,11
119,0,26758,David Hearn,26.67,4,15
120,0,29222,Billy Hurley III,26.32,5,19
121,0,34021,Bud Cauley,25.00,2,8
121,0,31557,Jim Herman,25.00,2,8
121,0,30852,Ryo Ishikawa,25.00,3,12
121,0,32640,Troy Merritt,25.00,2,8
121,0,22293,Heath Slocum,25.00,2,8
121,0,02206,David Toms,25.00,3,12
121,0,31323,Gary Woodland,25.00,4,16
128,0,26956,Bronson La'Cassie,23.08,3,13
129,0,25396,Kevin Na,22.22,2,9
129,0,28132,Tyrone Van Aswegen,22.22,2,9
129,0,26951,Johnson Wagner,22.22,2,9
129,0,26289,Boo Weekley,22.22,2,9
133,0,07867,Woody Austin,21.43,3,14
133,0,23621,Rory Sabbatini,21.43,3,14
135,0,33141,Keegan Bradley,20.00,2,10
135,0,25720,Chad Collins,20.00,3,15
135,0,23638,Brendon de Jonge,20.00,4,20
135,0,23409,James Driscoll,20.00,1,5
135,0,34563,Chesson Hadley,20.00,3,15
135,0,30925,Dustin Johnson,20.00,1,5
135,0,35541,John Peterson,20.00,1,5
135,0,25240,D.A. Points,20.00,3,15
135,0,34431,Robert Streb,20.00,2,10
135,0,27095,Nick Watney,20.00,1,5
145,0,27933,John Merrick,19.05,4,21
146,0,27644,Brian Harman,18.75,3,16
147,0,29926,Danny Lee,18.18,2,11
147,0,33413,Ben Martin,18.18,2,11
149,0,28089,Jason Day,16.67,1,6
149,0,32102,Rickie Fowler,16.67,3,18
149,0,34409,David Lingmerth,16.67,3,18
149,0,24912,Will MacKenzie,16.67,2,12
149,0,25572,Graeme McDowell,16.67,1,6
149,0,25345,Carl Pettersson,16.67,2,12
149,0,21878,Mark Wilson,16.67,1,6
156,0,22371,Aaron Baddeley,14.29,1,7
156,0,34360,Patrick Reed,14.29,1,7
158,0,29479,Scott Brown,13.33,2,15
158,0,32366,Kevin Chappell,13.33,2,15
160,0,29420,Billy Horschel,12.50,2,16
160,0,27064,Jhonattan Vegas,12.50,2,16
162,0,23135,Tim Clark,11.11,1,9
162,0,21209,Sergio Garcia,11.11,1,9
162,0,27936,Martin Laird,11.11,1,9
162,0,31202,William McGirt,11.11,2,18
166,0,28092,D.H. Lee,10.53,2,19
167,0,32333,Kevin Tway,10.00,1,10
167,0,23623,Bo Van Pelt,10.00,1,10
169,0,24507,Jason Bohn,9.09,1,11
169,0,29478,Kevin Kisner,9.09,1,11
169,0,28475,Jeff Overton,9.09,1,11
172,0,20848,Ángel Cabrera,7.69,1,13
173,0,32334,Charlie Beljan,.00,0,9
173,0,12510,Chad Campbell,.00,0,7
173,0,36689,Brooks Koepka,.00,0,4
173,0,30110,Kyle Stanley,.00,0,9
173,0,21528,Henrik Stenson,.00,0,5
