RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,24924,Bill Haas,83.33,35,42
2,0,10423,Mike Weir,80.00,20,25
3,0,26331,Charl Schwartzel,73.91,17,23
4,0,29289,S.Y. Noh,72.50,29,40
5,0,01810,Phil Mickelson,68.18,15,22
6,0,34360,Patrick Reed,66.67,26,39
7,0,23135,Tim Clark,65.38,17,26
7,0,25240,D.A. Points,65.38,17,26
9,0,21209,Sergio Garcia,65.00,13,20
10,0,27649,Brandt Snedeker,64.29,18,28
11,0,21753,Brian Davis,63.64,35,55
12,0,23983,Luke Donald,62.50,10,16
13,0,28092,D.H. Lee,62.07,18,29
14,0,29420,Billy Horschel,61.90,13,21
14,0,26956,Bronson La'Cassie,61.90,13,21
16,0,32366,Kevin Chappell,61.76,21,34
17,0,34261,Scott Langley,61.29,19,31
18,0,33413,Ben Martin,60.71,17,28
19,0,26851,Marc Leishman,60.61,20,33
20,0,29222,Billy Hurley III,60.00,15,25
20,0,30852,Ryo Ishikawa,60.00,18,30
20,0,36689,Brooks Koepka,60.00,6,10
23,0,10809,Jim Furyk,59.26,16,27
24,0,20160,Charlie Wi,58.82,20,34
25,0,22293,Heath Slocum,58.62,17,29
26,0,32640,Troy Merritt,57.69,15,26
27,0,10885,Robert Allenby,57.14,24,42
27,0,24358,Robert Garrigus,57.14,16,28
27,0,33122,Russell Knox,57.14,16,28
27,0,23320,Ryan Palmer,57.14,20,35
31,0,29479,Scott Brown,56.67,17,30
32,0,30926,Chris Kirk,56.52,26,46
33,0,23800,Bryce Molder,56.25,18,32
34,0,20593,Greg Chalmers,56.00,28,50
35,0,24024,Zach Johnson,55.81,24,43
35,0,24140,Sean O'Hair,55.81,24,43
37,0,22405,Justin Rose,55.56,15,27
37,0,21878,Mark Wilson,55.56,15,27
39,0,20104,Ken Duke,55.17,16,29
39,0,20157,Retief Goosen,55.17,16,29
41,0,20498,Briny Baird,55.00,11,20
41,0,24502,Adam Scott,55.00,11,20
41,0,30927,Brendon Todd,55.00,22,40
44,0,27408,Martin Kaymer,54.55,12,22
45,0,20229,Stewart Cink,54.17,13,24
45,0,01724,Jeff Maggert,54.17,13,24
45,0,25396,Kevin Na,54.17,26,48
48,0,27141,J.B. Holmes,54.00,27,50
49,0,33419,Cameron Tringale,53.85,21,39
49,0,26289,Boo Weekley,53.85,14,26
51,0,29926,Danny Lee,53.33,16,30
51,0,29518,Brendan Steele,53.33,16,30
53,0,10860,Justin Leonard,53.13,17,32
54,0,22378,Trevor Immelman,52.94,18,34
55,0,23541,Ben Crane,52.78,19,36
56,0,06522,Ernie Els,52.50,21,40
56,0,25562,Andres Romero,52.50,21,40
56,0,20645,John Senden,52.50,21,40
59,0,28089,Jason Day,52.38,11,21
59,0,27120,Troy Matteson,52.38,11,21
61,0,19846,Brian Gay,52.27,23,44
62,0,32839,Hideki Matsuyama,52.17,12,23
63,0,35300,Andrew Loupe,52.00,13,25
64,0,32150,Michael Thompson,51.72,15,29
65,0,32102,Rickie Fowler,51.61,16,31
65,0,28237,Rory McIlroy,51.61,16,31
67,0,25720,Chad Collins,51.52,17,33
67,0,32448,James Hahn,51.52,17,33
67,0,24663,Y.E. Yang,51.52,17,33
70,0,21961,Charles Howell III,51.43,18,35
71,0,35539,Luke Guthrie,51.16,22,43
72,0,27436,Graham DeLaet,50.00,13,26
72,0,29740,Brad Fritsch,50.00,12,24
72,0,34098,Russell Henley,50.00,22,44
72,0,33461,Morgan Hoffmann,50.00,22,44
72,0,29478,Kevin Kisner,50.00,16,32
72,0,34409,David Lingmerth,50.00,15,30
72,0,24490,George McNeill,50.00,18,36
72,0,33418,Shawn Stefani,50.00,12,24
72,0,34264,Hudson Swafford,50.00,12,24
81,0,20098,Stuart Appleby,48.89,22,45
82,0,25274,Steven Bowditch,48.84,21,43
83,0,23108,Matt Kuchar,48.57,17,35
83,0,24912,Will MacKenzie,48.57,17,35
85,0,24507,Jason Bohn,48.39,15,31
86,0,25804,Bubba Watson,48.00,12,25
87,0,30925,Dustin Johnson,47.83,11,23
87,0,28486,Michael Putnam,47.83,22,46
89,0,26758,David Hearn,47.62,20,42
90,0,25572,Graeme McDowell,47.37,9,19
91,0,24781,Hunter Mahan,47.22,17,36
92,0,12510,Chad Campbell,47.06,8,17
92,0,32200,Roberto Castro,47.06,16,34
92,0,35541,John Peterson,47.06,8,17
92,0,34265,Will Wilcox,47.06,8,17
96,0,06567,Vijay Singh,46.88,15,32
97,0,28259,Sangmoon Bae,46.67,14,30
97,0,34431,Robert Streb,46.67,14,30
97,0,27770,Camilo Villegas,46.67,21,45
100,0,24846,Ricky Barnes,46.51,20,43
100,0,34046,Jordan Spieth,46.51,20,43
102,0,29461,Jamie Lovemark,46.43,13,28
102,0,35732,Wes Roach,46.43,13,28
104,0,26329,Louis Oosthuizen,46.15,6,13
105,0,35139,Richard Lee,45.95,17,37
106,0,24361,Pat Perez,45.71,16,35
107,0,25444,Justin Hicks,45.65,21,46
108,0,30750,Tommy Gainey,45.45,15,33
108,0,34174,John Huh,45.45,15,33
110,0,31560,Brian Stuard,45.00,18,40
111,0,28307,Matt Every,44.74,17,38
111,0,25632,Jimmy Walker,44.74,17,38
113,0,24357,K.J. Choi,44.44,16,36
113,0,27095,Nick Watney,44.44,8,18
115,0,27330,Josh Teater,43.75,14,32
116,0,21731,Freddie Jacobson,43.59,17,39
116,0,25349,Tim Wilkinson,43.59,17,39
118,0,32334,Charlie Beljan,43.33,13,30
118,0,28475,Jeff Overton,43.33,13,30
118,0,22913,John Rollins,43.33,13,30
121,0,22371,Aaron Baddeley,43.24,16,37
121,0,24494,Erik Compton,43.24,16,37
121,0,30110,Kyle Stanley,43.24,16,37
124,0,25364,Paul Casey,42.86,6,14
125,0,27644,Brian Harman,42.50,17,40
125,0,08075,Jerry Kelly,42.50,17,40
125,0,22046,Geoff Ogilvy,42.50,17,40
128,0,33141,Keegan Bradley,42.42,14,33
128,0,28500,Martin Flores,42.42,14,33
130,0,01706,Davis Love III,42.31,11,26
131,0,23409,James Driscoll,42.22,19,45
132,0,07867,Woody Austin,41.94,13,31
133,0,27936,Martin Laird,41.67,10,24
134,0,22621,Ben Curtis,41.03,16,39
134,0,31323,Gary Woodland,41.03,16,39
136,0,27466,Spencer Levin,40.74,11,27
137,0,27895,Jonas Blixt,40.00,6,15
137,0,25900,Lucas Glover,40.00,6,15
137,0,30944,Jason Kokrak,40.00,12,30
137,0,26596,Ryan Moore,40.00,10,25
137,0,26951,Johnson Wagner,40.00,8,20
137,0,20396,Lee Westwood,40.00,8,20
143,0,29221,Webb Simpson,39.53,17,43
144,0,26679,Kevin Stadler,39.39,13,33
145,0,34021,Bud Cauley,39.13,9,23
145,0,37273,Derek Ernst,39.13,9,23
145,0,29535,Brice Garnett,39.13,18,46
148,0,23353,J.J. Henry,38.46,10,26
148,0,27933,John Merrick,38.46,10,26
150,0,23638,Brendon de Jonge,38.33,23,60
151,0,21528,Henrik Stenson,38.10,8,21
151,0,27064,Jhonattan Vegas,38.10,8,21
153,0,27214,Kevin Streelman,37.93,11,29
154,0,02206,David Toms,36.36,8,22
155,0,27963,Chris Stroud,36.00,9,25
156,0,28132,Tyrone Van Aswegen,35.48,11,31
157,0,24138,Ian Poulter,34.78,8,23
158,0,20848,Ángel Cabrera,34.48,10,29
158,0,12716,Charley Hoffman,34.48,10,29
160,0,24925,Jonathan Byrd,34.38,11,32
161,0,34563,Chesson Hadley,34.29,12,35
161,0,28780,Nicholas Thompson,34.29,12,35
163,0,25191,Gonzalo Fernandez-Castaño,33.33,9,27
163,0,31202,William McGirt,33.33,19,57
163,0,27556,Ted Potter Jr.,33.33,9,27
163,0,30692,Scott Stallings,33.33,10,30
163,0,23623,Bo Van Pelt,33.33,8,24
168,0,25345,Carl Pettersson,32.65,16,49
169,0,25834,Daniel Summerhays,31.91,15,47
170,0,25686,Jason Dufner,31.58,6,19
171,0,23621,Rory Sabbatini,31.03,9,29
172,0,31193,Jim Renner,29.17,7,24
173,0,26300,Matt Jones,28.95,11,38
174,0,34099,Harris English,26.67,8,30
175,0,31557,Jim Herman,25.00,5,20
176,0,29425,Andrew Svoboda,23.08,6,26
177,0,32333,Kevin Tway,21.05,4,19
