RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,10885,Robert Allenby,25.56,23,90
2,0,23325,Vaughn Taylor,23.77,29,122
3,0,20645,John Senden,21.64,29,134
4,0,20157,Retief Goosen,21.62,16,74
5,0,06004,Stephen Ames,21.13,15,71
6,0,20498,Briny Baird,21.05,20,95
7,0,01320,Bob Estes,20.42,29,142
8,0,06251,Chris DiMarco,20.37,22,108
9,0,01161,Mark Calcavecchia,20.13,30,149
10,0,08835,Kris Cox,20.00,28,140
10,0,06567,Vijay Singh,20.00,33,165
12,0,20766,Padraig Harrington,19.64,11,56
13,0,02246,Duffy Waldorf,19.53,25,128
14,0,24358,Robert Garrigus,18.99,30,158
15,0,24925,Jonathan Byrd,18.95,18,95
16,0,26596,Ryan Moore,18.89,17,90
17,0,21878,Mark Wilson,18.81,19,101
18,0,23623,Bo Van Pelt,18.75,33,176
19,0,01766,Billy Mayfair,18.64,22,118
20,0,22378,Trevor Immelman,18.63,30,161
21,0,11123,Chris Couch,18.57,26,140
22,0,06515,Shaun Micheel,18.47,29,157
23,0,20105,Jeff Gove,18.40,23,125
24,0,20121,Todd Fischer,18.30,28,153
25,0,02206,David Toms,18.27,19,104
26,0,01226,Fred Couples,18.18,14,77
27,0,23497,Tag Ridings,18.13,35,193
28,0,12760,Danny Ellis,17.95,21,117
29,0,08537,J.P. Hayes,17.86,15,84
30,0,20850,Daniel Chopra,17.74,33,186
31,0,01707,Steve Lowery,17.73,25,141
32,0,20098,Stuart Appleby,17.65,24,136
32,0,12645,Brent Geiberger,17.65,24,136
32,0,10423,Mike Weir,17.65,18,102
35,0,24140,Sean O'Hair,17.50,21,120
36,0,27943,Matt Hansen,17.48,18,103
37,0,08793,Tiger Woods,17.39,12,69
38,0,08123,Jeff Brehaut,17.33,26,150
39,0,02214,Kirk Triplett,17.24,10,58
40,0,22405,Justin Rose,17.21,21,122
41,0,06621,Joe Durant,17.14,18,105
41,0,01313,Steve Elkington,17.14,12,70
41,0,24138,Ian Poulter,17.14,12,70
44,0,23048,Eric Axley,17.09,20,117
44,0,23409,James Driscoll,17.09,34,199
46,0,01381,Fred Funk,17.07,14,82
46,0,23307,Roger Tambellini,17.07,21,123
48,0,23353,J.J. Henry,16.90,24,142
49,0,25900,Lucas Glover,16.80,21,125
50,0,02104,Jeff Sluman,16.78,24,143
51,0,23541,Ben Crane,16.67,16,96
51,0,20691,Greg Owen,16.67,16,96
53,0,25936,Alex Aragon,16.53,20,121
54,0,10860,Justin Leonard,16.49,16,97
55,0,06522,Ernie Els,16.48,15,91
56,0,23718,Nathan Green,16.33,24,147
57,0,01948,Tim Petrovic,16.23,25,154
58,0,06197,Michael Allen,16.22,24,148
59,0,20229,Stewart Cink,16.20,23,142
60,0,21209,Sergio Garcia,16.13,10,62
60,0,01810,Phil Mickelson,16.13,15,93
62,0,20628,Arron Oberholser,16.10,19,118
63,0,06575,Dudley Hart,16.08,23,143
64,0,22293,Heath Slocum,16.07,18,112
65,0,25632,Jimmy Walker,16.00,20,125
66,0,07223,Brian Bateman,15.89,17,107
67,0,19824,Craig Barlow,15.83,19,120
67,0,22892,Jason Gore,15.83,22,139
69,0,20099,Doug Barron,15.79,15,95
70,0,01249,John Daly,15.66,13,83
71,0,12716,Charley Hoffman,15.58,31,199
