RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,46435,Austin Cook,5' 7",8.508,127,11
1,0,32791,K.H. Lee,5' 7",14.372,215,104
1,0,30927,Brendon Todd,5' 7",12.739,190,7
4,0,37338,Zecheng Dou,5' 9",13.545,197,163
4,0,29725,Tony Finau,5' 9",11.245,163,69
4,0,51997,Andrew Novak,5' 9",8.684,125,30
4,0,46414,Aaron Rai,5' 9",16.309,236,85
8,0,51766,Wyndham Clark,5' 10",15.472,222,51
8,0,47591,Eric Cole,5' 10",18.855,268,28
8,0,49298,Kramer Hickok,5' 10",14.809,212,24
8,0,50525,Collin Morikawa,5' 10",10.222,145,94
12,0,33948,Byeong Hun An,5' 11",17.601,248,12
12,0,47079,Harrison Endycott,5' 11",12.439,175,75
12,0,54591,Ben Griffin,5' 11",15.433,217,49
12,0,39058,Lucas Herbert,5' 11",10.552,148,94
12,0,29420,Billy Horschel,5' 11",9.057,127,170
12,0,25818,Scott Piercy,5' 11",14.725,206,56
18,0,25900,Lucas Glover,6' 0",10.879,152,38
18,0,35506,Mackenzie Hughes,6' 0",14.048,196,67
18,0,39971,Sungjae Im,6' 0",15.896,221,40
18,0,28237,Rory McIlroy,6' 0",9.838,137,66
18,0,46046,Scottie Scheffler,6' 0",13.580,189,10
18,0,34046,Jordan Spieth,6' 0",10.951,152,35
24,0,22371,Aaron Baddeley,6' 1",9.996,137,8
24,0,35901,Paul Haley II,6' 1",10.784,147,140
24,0,34363,Tyrrell Hatton,6' 1",11.446,157,19
24,0,55789,Taylor Montgomery,6' 1",17.563,242,76
24,0,22056,Cameron Percy,6' 1",6.347,87,33
24,0,46970,Jon Rahm,6' 1",8.874,122,62
24,0,40115,Adam Svensson,6' 1",19.272,263,41
31,0,45522,Christiaan Bezuidenhout,6' 2",16.101,217,32
31,0,35450,Patrick Cantlay,6' 2",11.219,151,29
31,0,27644,Brian Harman,6' 2",13.644,184,1
31,0,54421,Garrick Higgo,6' 2",16.100,218,123
31,0,35461,Beau Hossler,6' 2",16.392,221,44
31,0,32839,Hideki Matsuyama,6' 2",12.570,170,23
31,0,49771,J.T. Poston,6' 2",13.654,184,117
31,0,22405,Justin Rose,6' 2",8.912,121,54
31,0,34610,Matthias Schwab,6' 2",16.744,227,111
40,0,34099,Harris English,6' 3",17.767,237,20
40,0,35532,Tom Hoge,6' 3",16.326,217,128
40,0,36801,Mark Hubbard,6' 3",16.421,218,71
40,0,36799,Stephan Jaeger,6' 3",20.393,272,44
40,0,55182,Tom Kim,6' 3",14.156,188,62
40,0,47993,Denny McCarthy,6' 3",17.373,231,9
40,0,46340,Alex Smalley,6' 3",16.951,225,57
40,0,25493,Nick Taylor,6' 3",13.183,175,81
48,0,52955,Ludvig Åberg,6' 4",6.652,87,74
48,0,48084,Wesley Bryan,6' 4",5.748,76,50
48,0,30911,Tommy Fleetwood,6' 4",13.314,176,5
48,0,29970,Dylan Frittelli,6' 4",13.321,175,152
48,0,52375,Doug Ghim,6' 4",12.813,168,26
48,0,39975,Michael Kim,6' 4",12.073,158,78
48,0,23108,Matt Kuchar,6' 4",14.310,189,2
48,0,29908,C.T. Pan,6' 4",6.416,84,103
48,0,48081,Xander Schauffele,6' 4",9.650,127,34
48,0,34431,Robert Streb,6' 4",11.151,146,93
48,0,27214,Kevin Streelman,6' 4",14.955,198,111
48,0,25632,Jimmy Walker,6' 4",15.026,197,96
60,0,28089,Jason Day,6' 5",13.724,179,22
60,0,32102,Rickie Fowler,6' 5",15.187,197,64
60,0,29535,Brice Garnett,6' 5",9.473,123,107
60,0,57975,Harry Hall,6' 5",15.193,197,101
60,0,27936,Martin Laird,6' 5",12.321,161,118
60,0,28775,Nate Lashley,6' 5",15.005,196,121
60,0,34466,Peter Malnati,6' 5",13.622,178,88
60,0,33448,Justin Thomas,6' 5",14.606,190,115
60,0,57366,Cameron Young,6' 5",11.560,150,148
69,0,47504,Sam Burns,6' 6",16.434,210,55
69,0,24925,Jonathan Byrd,6' 6",7.240,93,4
69,0,25686,Jason Dufner,6' 6",11.345,146,143
69,0,24024,Zach Johnson,6' 6",9.324,119,97
69,0,30926,Chris Kirk,6' 6",14.368,185,41
69,0,32757,Patton Kizzire,6' 6",14.192,183,105
69,0,46442,Maverick McNealy,6' 6",11.293,144,14
69,0,46441,Robby Shelton,6' 6",14.105,182,80
69,0,32333,Kevin Tway,6' 6",15.777,201,92
69,0,47128,Richy Werenski,6' 6",13.389,172,155
69,0,45242,Kevin Yu,6' 6",8.363,107,183
80,0,34098,Russell Henley,6' 7",13.259,168,18
80,0,37455,Si Woo Kim,6' 7",19.907,253,26
80,0,48117,Kurt Kitayama,6' 7",10.879,137,109
80,0,32816,Satoshi Kodaira,6' 7",8.202,104,6
80,0,58696,Peter Kuest,6' 7",6.163,78,59
80,0,35449,Adam Long,6' 7",18.095,229,79
80,0,36699,Patrick Rodgers,6' 7",15.786,200,53
80,0,39335,Kevin Roy,6' 7",8.040,102,133
