RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
99,0,01156,Curt Byrum,12.61,42,333
101,0,01196,Brian Claar,12.59,51,405
101,0,01986,Joey Rassett,12.59,37,294
103,0,01633,Tom Kite,12.58,40,318
104,0,02033,Dave Rummells,12.56,51,406
105,0,02230,Stan Utley,12.50,37,296
106,0,01837,Gil Morgan,12.45,33,265
107,0,01629,Eddie Kirby,12.44,27,217
108,0,07235,John Morse,12.42,38,306
109,0,06809,Bob Burns,12.36,34,275
110,0,07781,Ty Armstrong,12.30,30,244
110,0,01927,Dennis Paulson,12.30,39,317
112,0,06643,Paul Goydos,12.24,52,425
113,0,01755,Dick Mast,12.17,42,345
114,0,01938,David Peoples,12.15,44,362
115,0,01378,David Frost,12.14,38,313
116,0,07101,Dave Stockton Jr.,12.13,45,371
117,0,01682,Wayne Levi,12.09,41,339
118,0,01288,Ed Dougherty,12.03,48,399
119,0,01771,Blaine McCallister,12.02,47,391
120,0,01330,David Feherty,12.00,33,275
121,0,02256,Tom Watson,11.98,26,217
122,0,01329,Brad Faxon,11.92,44,369
123,0,01133,Billy Ray Brown,11.89,27,227
124,0,02090,Tom Sieckmann,11.80,38,322
125,0,06791,Mark Wurtz,11.78,39,331
126,0,06251,Chris DiMarco,11.68,41,351
127,0,01313,Steve Elkington,11.65,29,249
128,0,06609,Rob Boldt,11.62,28,241
129,0,06214,Guy Boros,11.61,44,379
129,0,01203,Russ Cochran,11.61,44,379
129,0,02101,Joey Sindelar,11.61,31,267
132,0,02133,Craig Stadler,11.47,32,279
133,0,01510,Nolan Henke,11.46,37,323
134,0,02246,Duffy Waldorf,11.31,37,327
135,0,06078,Esteban Toledo,11.25,36,320
136,0,01887,Mark O'Meara,11.20,42,375
137,0,02135,Mike Standly,11.17,42,376
138,0,01891,David Ogrin,11.05,41,371
139,0,01200,Keith Clearwater,10.96,40,365
140,0,01553,John Huston,10.95,37,338
141,0,01701,Bob Lohr,10.92,39,357
142,0,01014,Fulton Allem,10.91,36,330
143,0,02267,D.A. Weibring,10.85,28,258
144,0,01219,John Cook,10.84,35,323
145,0,06140,Sean Murphy,10.83,38,351
146,0,06315,Pete Jordan,10.80,39,361
147,0,01226,Fred Couples,10.78,22,204
148,0,01408,Kelly Gibson,10.73,41,382
149,0,01766,Billy Mayfair,10.72,43,401
150,0,01353,Bruce Fleisher,10.68,36,337
150,0,01890,Brett Ogle,10.68,25,234
152,0,10213,Dicky Pride,10.63,32,301
153,0,01096,Phil Blackmar,10.62,29,273
154,0,12661,Todd Barranger,10.58,29,274
155,0,01361,Dan Forsman,10.55,29,275
156,0,06527,Steve Stricker,10.47,40,382
157,0,06088,Steve Gotsche,10.43,24,230
158,0,01968,Nick Price,10.42,25,240
159,0,06090,Jim McGovern,10.36,40,386
160,0,02049,Gene Sauers,10.30,34,330
161,0,02225,Howard Twitty,10.25,37,361
162,0,02303,Robert Wrenn,10.23,22,215
163,0,01725,John Mahaffey,10.20,31,304
163,0,06062,Charles Raulerson,10.20,26,255
165,0,01139,Olin Browne,10.13,38,375
166,0,01414,Bob Gilder,10.06,34,338
167,0,02245,Grant Waite,9.86,28,284
168,0,02294,Willie Wood,9.75,31,318
169,0,06350,Bob May,9.72,31,319
170,0,01392,Tom Garner,9.52,22,231
171,0,06657,Steve Rintoul,9.48,31,327
172,0,01006,John Adams,9.20,31,337
173,0,06575,Dudley Hart,8.95,29,324
174,0,02067,Ted Schulz,8.89,28,315
175,0,01748,Doug Martin,8.18,27,330
176,0,01550,Ed Humenik,7.97,29,364
177,0,01864,Larry Nelson,7.62,17,223
178,0,02322,Richard Zokol,7.28,22,302
179,0,01648,Billy Kratzert,7.04,20,284
