RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,28307,Matt Every,46,503,9.1
1,0,33461,Morgan Hoffmann,46,671,6.9
3,0,23108,Matt Kuchar,42,558,7.5
4,0,25834,Daniel Summerhays,38,608,6.3
5,0,33122,Russell Knox,36,571,6.3
5,0,25562,Andres Romero,36,529,6.8
7,0,23638,Brendon de Jonge,35,634,5.5
7,0,25345,Carl Pettersson,35,569,6.2
7,0,34046,Jordan Spieth,35,659,5.3
7,0,30927,Brendon Todd,35,697,5.0
7,0,33419,Cameron Tringale,35,673,5.2
12,0,10885,Robert Allenby,34,457,7.4
12,0,30852,Ryo Ishikawa,34,461,7.4
14,0,30926,Chris Kirk,33,659,5.0
15,0,32366,Kevin Chappell,32,607,5.3
15,0,21753,Brian Davis,32,614,5.2
15,0,27141,J.B. Holmes,32,598,5.4
15,0,21961,Charles Howell III,32,648,4.9
15,0,24024,Zach Johnson,32,611,5.2
15,0,27963,Chris Stroud,32,536,6.0
15,0,31560,Brian Stuard,32,545,5.9
15,0,27770,Camilo Villegas,32,600,5.3
23,0,35539,Luke Guthrie,31,581,5.3
23,0,27644,Brian Harman,31,724,4.3
23,0,26851,Marc Leishman,31,480,6.5
23,0,26331,Charl Schwartzel,31,410,7.6
23,0,27649,Brandt Snedeker,31,492,6.3
23,0,25804,Bubba Watson,31,396,7.8
29,0,20098,Stuart Appleby,30,625,4.8
29,0,20593,Greg Chalmers,30,577,5.2
29,0,29535,Brice Garnett,30,550,5.5
29,0,34098,Russell Henley,30,524,5.7
29,0,25396,Kevin Na,30,586,5.1
34,0,23541,Ben Crane,29,558,5.2
34,0,25444,Justin Hicks,29,572,5.1
34,0,31202,William McGirt,29,608,4.8
34,0,26596,Ryan Moore,29,445,6.5
38,0,22371,Aaron Baddeley,28,464,6.0
38,0,24846,Ricky Barnes,28,576,4.9
38,0,24357,K.J. Choi,28,502,5.6
38,0,24924,Bill Haas,28,569,4.9
38,0,26758,David Hearn,28,591,4.7
38,0,12716,Charley Hoffman,28,561,5.0
44,0,33141,Keegan Bradley,27,483,5.6
44,0,29420,Billy Horschel,27,441,6.1
44,0,21731,Freddie Jacobson,27,611,4.4
44,0,29926,Danny Lee,27,492,5.5
44,0,23320,Ryan Palmer,27,517,5.2
44,0,20645,John Senden,27,556,4.9
44,0,22293,Heath Slocum,27,417,6.5
44,0,34431,Robert Streb,27,462,5.8
44,0,32150,Michael Thompson,27,433,6.2
44,0,28132,Tyrone Van Aswegen,27,462,5.8
54,0,20848,Ángel Cabrera,26,418,6.2
54,0,24358,Robert Garrigus,26,515,5.0
54,0,32448,James Hahn,26,483,5.4
54,0,22046,Geoff Ogilvy,26,517,5.0
54,0,28486,Michael Putnam,26,606,4.3
59,0,32334,Charlie Beljan,25,449,5.6
59,0,24925,Jonathan Byrd,25,444,5.6
59,0,34261,Scott Langley,25,582,4.3
59,0,35732,Wes Roach,25,372,6.7
59,0,23621,Rory Sabbatini,25,453,5.5
59,0,29518,Brendan Steele,25,499,5.0
65,0,28259,Sangmoon Bae,24,486,4.9
65,0,24507,Jason Bohn,24,495,4.8
65,0,29479,Scott Brown,24,606,4.0
65,0,32200,Roberto Castro,24,404,5.9
65,0,23409,James Driscoll,24,398,6.0
65,0,20157,Retief Goosen,24,564,4.3
65,0,23353,J.J. Henry,24,458,5.2
65,0,34409,David Lingmerth,24,474,5.1
65,0,27556,Ted Potter Jr.,24,407,5.9
65,0,06567,Vijay Singh,24,516,4.7
65,0,30692,Scott Stallings,24,424,5.7
76,0,25274,Steven Bowditch,23,563,4.1
76,0,29478,Kevin Kisner,23,495,4.6
76,0,25572,Graeme McDowell,23,350,6.6
76,0,24490,George McNeill,23,502,4.6
76,0,27933,John Merrick,23,443,5.2
76,0,24140,Sean O'Hair,23,473,4.9
76,0,24361,Pat Perez,23,540,4.3
76,0,25632,Jimmy Walker,23,539,4.3
84,0,24494,Erik Compton,22,545,4.0
84,0,34099,Harris English,22,506,4.3
84,0,10809,Jim Furyk,22,463,4.8
84,0,29222,Billy Hurley III,22,492,4.5
84,0,30944,Jason Kokrak,22,431,5.1
84,0,35139,Richard Lee,22,471,4.7
84,0,24781,Hunter Mahan,22,507,4.3
84,0,33413,Ben Martin,22,448,4.9
84,0,32640,Troy Merritt,22,387,5.7
84,0,24502,Adam Scott,22,413,5.3
84,0,29221,Webb Simpson,22,541,4.1
84,0,30110,Kyle Stanley,22,432,5.1
84,0,28780,Nicholas Thompson,22,444,5.0
84,0,25349,Tim Wilkinson,22,542,4.1
98,0,22621,Ben Curtis,21,446,4.7
98,0,27436,Graham DeLaet,21,423,5.0
98,0,06522,Ernie Els,21,474,4.4
98,0,37273,Derek Ernst,21,412,5.1
98,0,28500,Martin Flores,21,467,4.5
98,0,22378,Trevor Immelman,21,434,4.8
98,0,35300,Andrew Loupe,21,373,5.6
