RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 15'-20',TOTAL 3 PUTTS
1,0,45157,Cam Davis,6,30
1,0,25686,Jason Dufner,6,36
1,0,25900,Lucas Glover,6,40
4,0,19803,Ryan Armour,5,42
4,0,35376,Roberto Díaz,5,26
4,0,12716,Charley Hoffman,5,22
7,0,45526,Abraham Ancer,4,37
7,0,47959,Bryson DeChambeau,4,34
7,0,49298,Kramer Hickok,4,38
7,0,35532,Tom Hoge,4,37
7,0,37455,Si Woo Kim,4,29
7,0,37380,Curtis Luck,4,27
7,0,49771,J.T. Poston,4,45
7,0,37275,Sam Ryder,4,31
7,0,23621,Rory Sabbatini,4,38
7,0,30692,Scott Stallings,4,45
7,0,40115,Adam Svensson,4,39
7,0,37189,Harold Varner III,4,41
19,0,28259,Sangmoon Bae,3,33
19,0,33141,Keegan Bradley,3,47
19,0,24925,Jonathan Byrd,3,21
19,0,20472,Alex Cejka,3,19
19,0,31646,Emiliano Grillo,3,37
19,0,33399,Adam Hadwin,3,34
19,0,35421,Brandon Harkins,3,47
19,0,39971,Sungjae Im,3,52
19,0,29478,Kevin Kisner,3,24
19,0,36852,Jim Knous,3,25
19,0,35879,Kelly Kraft,3,31
19,0,29926,Danny Lee,3,55
19,0,32839,Hideki Matsuyama,3,42
19,0,39546,Keith Mitchell,3,37
19,0,46601,Trey Mullinax,3,38
19,0,48822,Sebastián Muñoz,3,28
19,0,45486,Joaquin Niemann,3,32
19,0,28252,Seamus Power,3,42
19,0,47856,Seth Reeves,3,38
19,0,35732,Wes Roach,3,22
19,0,47347,Adam Schenk,3,37
19,0,39324,J.J. Spaun,3,33
19,0,33418,Shawn Stefani,3,42
19,0,23325,Vaughn Taylor,3,28
19,0,32150,Michael Thompson,3,32
19,0,25632,Jimmy Walker,3,32
19,0,32139,Danny Willett,3,28
46,0,29268,Bronson Burgoon,2,29
46,0,29970,Dylan Frittelli,2,34
46,0,27644,Brian Harman,2,21
46,0,27141,J.B. Holmes,2,31
46,0,39977,Max Homa,2,25
46,0,35461,Beau Hossler,2,29
46,0,21961,Charles Howell III,2,30
46,0,35506,Mackenzie Hughes,2,34
46,0,32757,Patton Kizzire,2,19
46,0,33122,Russell Knox,2,36
46,0,30944,Jason Kokrak,2,40
46,0,31420,Anirban Lahiri,2,28
46,0,49766,Hank Lebioda,2,42
46,0,47993,Denny McCarthy,2,23
46,0,28237,Rory McIlroy,2,17
46,0,32640,Troy Merritt,2,24
46,0,25396,Kevin Na,2,20
46,0,27349,Alex Noren,2,20
46,0,26329,Louis Oosthuizen,2,17
46,0,29908,C.T. Pan,2,25
46,0,46970,Jon Rahm,2,19
46,0,34360,Patrick Reed,2,26
46,0,22405,Justin Rose,2,16
46,0,29223,Sam Saunders,2,31
46,0,46501,Ollie Schniederjans,2,23
46,0,29221,Webb Simpson,2,18
46,0,34046,Jordan Spieth,2,28
46,0,30110,Kyle Stanley,2,25
46,0,25493,Nick Taylor,2,41
46,0,27330,Josh Teater,2,23
46,0,33419,Cameron Tringale,2,22
46,0,32333,Kevin Tway,2,29
46,0,29484,Peter Uihlein,2,31
46,0,27064,Jhonattan Vegas,2,35
46,0,26951,Johnson Wagner,2,24
46,0,27095,Nick Watney,2,34
82,0,33948,Byeong Hun An,1,26
82,0,30978,Kiradech Aphibarnrat,1,26
82,0,22371,Aaron Baddeley,1,18
82,0,40026,Daniel Berger,1,26
82,0,29479,Scott Brown,1,35
82,0,26499,Rafa Cabrera Bello,1,26
82,0,32200,Roberto Castro,1,32
82,0,52372,Cameron Champ,1,57
82,0,34306,John Chin,1,34
82,0,46435,Austin Cook,1,28
82,0,34076,Joel Dahmen,1,42
82,0,45609,Tyler Duncan,1,40
82,0,34099,Harris English,1,29
82,0,30191,Julián Etulain,1,29
82,0,29725,Tony Finau,1,26
82,0,32102,Rickie Fowler,1,22
82,0,10809,Jim Furyk,1,24
82,0,46523,Joey Garber,1,24
82,0,21209,Sergio Garcia,1,13
82,0,29535,Brice Garnett,1,20
82,0,19846,Brian Gay,1,31
82,0,28679,Fabián Gómez,1,27
82,0,46402,Talor Gooch,1,21
82,0,29974,Branden Grace,1,26
82,0,39954,Cody Gribble,1,23
82,0,26758,David Hearn,1,16
82,0,31557,Jim Herman,1,18
82,0,21731,Freddie Jacobson,1,21
82,0,24024,Zach Johnson,1,24
82,0,47990,Kyle Jones,1,27
82,0,27974,Sung Kang,1,51
82,0,39975,Michael Kim,1,21
82,0,32816,Satoshi Kodaira,1,39
82,0,36689,Brooks Koepka,1,32
82,0,33410,Andrew Landry,1,33
82,0,28775,Nate Lashley,1,19
82,0,32791,K.H. Lee,1,39
82,0,26851,Marc Leishman,1,33
82,0,35449,Adam Long,1,36
82,0,24781,Hunter Mahan,1,24
82,0,34466,Peter Malnati,1,22
82,0,25572,Graeme McDowell,1,19
82,0,33667,Carlos Ortiz,1,31
82,0,20572,Rod Pampling,1,21
82,0,24361,Pat Perez,1,18
82,0,25818,Scott Piercy,1,36
82,0,27556,Ted Potter Jr.,1,35
82,0,24138,Ian Poulter,1,16
82,0,26476,Chez Reavie,1,30
82,0,32058,José de Jesús Rodríguez,1,30
82,0,24502,Adam Scott,1,22
82,0,33486,Roger Sloan,1,33
82,0,49960,Sepp Straka,1,35
82,0,34431,Robert Streb,1,26
82,0,27963,Chris Stroud,1,24
82,0,31560,Brian Stuard,1,30
82,0,47128,Richy Werenski,1,33
82,0,31323,Gary Woodland,1,38
82,0,37340,Chase Wright,1,26
