RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
89,0,49771,J.T. Poston,56.38,84,149,-87,-9.00
90,0,35891,Cameron Smith,56.16,82,146,-92,-18.00
91,0,35879,Kelly Kraft,56.03,65,116,-68,+14.00
92,0,47128,Richy Werenski,55.88,57,102,-61,-5.00
93,0,30926,Chris Kirk,55.86,62,111,-63,E
94,0,26499,Rafa Cabrera Bello,55.70,44,79,-46,+6.00
95,0,32366,Kevin Chappell,55.68,98,176,-106,-3.00
96,0,24924,Bill Haas,55.65,69,124,-71,-26.00
97,0,29926,Danny Lee,55.56,85,153,-88,+5.00
98,0,37189,Harold Varner III,55.49,96,173,-100,-5.00
99,0,26329,Louis Oosthuizen,55.45,61,110,-68,-11.00
100,0,10809,Jim Furyk,55.32,26,47,-29,-12.00
101,0,37454,Whee Kim,55.29,47,85,-52,-16.00
102,0,29479,Scott Brown,55.24,79,143,-83,+1.00
103,0,20157,Retief Goosen,55.13,43,78,-45,+8.00
104,0,25686,Jason Dufner,55.12,70,127,-78,-19.00
105,0,35532,Tom Hoge,55.07,38,69,-39,+2.00
105,0,28252,Seamus Power,55.07,76,138,-83,-17.00
107,0,25198,Francesco Molinari,55.04,71,129,-75,-7.00
108,0,35545,Blayne Barber,55.00,55,100,-59,-10.00
108,0,28679,Fabián Gómez,55.00,55,100,-58,-9.00
110,0,28420,Ryan Brehm,54.84,85,155,-91,+7.00
110,0,23497,Tag Ridings,54.84,51,93,-55,+10.00
112,0,40026,Daniel Berger,54.25,83,153,-90,-15.00
113,0,34466,Peter Malnati,54.17,52,96,-56,-19.00
114,0,27436,Graham DeLaet,54.05,80,148,-89,-2.00
115,0,30944,Jason Kokrak,53.88,111,206,-116,+15.00
116,0,48084,Wesley Bryan,53.85,56,104,-65,-22.00
116,0,32150,Michael Thompson,53.85,28,52,-32,-2.00
118,0,27936,Martin Laird,53.79,78,145,-88,-11.00
119,0,27895,Jonas Blixt,53.77,57,106,-64,-10.00
119,0,29223,Sam Saunders,53.77,57,106,-59,-19.00
121,0,34431,Robert Streb,53.55,83,155,-86,+1.00
122,0,25345,Carl Pettersson,53.52,38,71,-43,-9.00
123,0,25191,Gonzalo Fernandez-Castaño,53.16,42,79,-46,-10.00
124,0,27141,J.B. Holmes,53.15,76,143,-83,-7.00
125,0,32640,Troy Merritt,53.13,68,128,-71,-17.00
125,0,48081,Xander Schauffele,53.13,85,160,-91,-12.00
127,0,46440,Smylie Kaufman,53.06,78,147,-83,-10.00
128,0,25493,Nick Taylor,53.05,87,164,-93,-30.00
129,0,29485,Brett Stegmaier,53.00,53,100,-61,-2.00
130,0,25804,Bubba Watson,52.99,71,134,-78,-1.00
131,0,46443,Brian Campbell,52.94,36,68,-39,+2.00
131,0,27770,Camilo Villegas,52.94,45,85,-48,-11.00
133,0,31202,William McGirt,52.86,74,140,-81,+1.00
134,0,27958,Ryan Blaum,52.85,65,123,-66,-13.00
134,0,34409,David Lingmerth,52.85,65,123,-71,-23.00
136,0,27064,Jhonattan Vegas,52.82,103,195,-107,+4.00
137,0,20229,Stewart Cink,52.70,78,148,-86,-18.00
138,0,25240,D.A. Points,52.69,49,93,-53,-15.00
139,0,34174,John Huh,52.59,71,135,-76,+1.00
140,0,33122,Russell Knox,52.53,52,99,-53,-8.00
141,0,34360,Patrick Reed,52.50,105,200,-106,-18.00
142,0,37455,Si Woo Kim,52.46,64,122,-67,-6.00
143,0,33141,Keegan Bradley,52.22,106,203,-112,+6.00
144,0,21209,Sergio Garcia,52.21,59,113,-62,-3.00
145,0,27466,Spencer Levin,52.13,49,94,-53,-21.00
146,0,26289,Boo Weekley,52.10,62,119,-64,-7.00
147,0,24024,Zach Johnson,52.04,51,98,-54,-15.00
148,0,36699,Patrick Rodgers,52.03,64,123,-65,+4.00
149,0,27649,Brandt Snedeker,51.85,42,81,-44,-9.00
150,0,40009,Dominic Bozzelli,51.75,59,114,-60,-13.00
150,0,30692,Scott Stallings,51.75,59,114,-66,-6.00
152,0,29476,Kyle Reifers,51.67,62,120,-69,-4.00
153,0,25572,Graeme McDowell,51.52,34,66,-37,-14.00
154,0,22056,Cameron Percy,51.40,55,107,-59,+1.00
155,0,23320,Ryan Palmer,51.35,57,111,-59,+5.00
156,0,33399,Adam Hadwin,51.32,78,152,-84,-20.00
156,0,46732,Rick Lamb,51.32,39,76,-44,-7.00
158,0,25364,Paul Casey,51.28,80,156,-88,-11.00
159,0,30852,Ryo Ishikawa,51.16,44,86,-46,+12.00
160,0,47959,Bryson DeChambeau,51.02,75,147,-79,-4.00
161,0,24507,Jason Bohn,50.67,38,75,-41,-1.00
162,0,48822,Sebastián Muñoz,50.62,41,81,-43,+4.00
162,0,31560,Brian Stuard,50.62,41,81,-42,-17.00
164,0,33418,Shawn Stefani,50.43,58,115,-65,-11.00
165,0,31646,Emiliano Grillo,50.38,66,131,-70,-2.00
166,0,31557,Jim Herman,50.34,73,145,-78,-10.00
167,0,27214,Kevin Streelman,50.00,77,154,-82,-5.00
167,0,23325,Vaughn Taylor,50.00,63,126,-66,-29.00
169,0,26476,Chez Reavie,49.60,62,125,-68,-20.00
170,0,25892,Steve Wheatcroft,49.30,35,71,-38,-4.00
171,0,32200,Roberto Castro,49.25,33,67,-35,-17.00
172,0,20593,Greg Chalmers,48.96,47,96,-48,-24.00
173,0,29420,Billy Horschel,48.61,70,144,-72,-1.00
174,0,29908,C.T. Pan,48.59,69,142,-73,-4.00
175,0,20572,Rod Pampling,48.57,68,140,-70,-10.00
176,0,29974,Branden Grace,48.39,45,93,-48,-11.00
177,0,33948,Byeong Hun An,48.09,63,131,-69,-1.00
178,0,23800,Bryce Molder,47.62,30,63,-31,-29.00
179,0,32757,Patton Kizzire,47.46,56,118,-59,-1.00
180,0,22371,Aaron Baddeley,47.37,45,95,-47,-4.00
181,0,30191,Julián Etulain,47.31,44,93,-46,E
182,0,26951,Johnson Wagner,46.88,45,96,-49,-10.00
183,0,24502,Adam Scott,46.81,44,94,-47,-8.00
184,0,24358,Robert Garrigus,46.62,62,133,-68,-6.00
185,0,20472,Alex Cejka,46.53,47,101,-51,-6.00
186,0,25818,Scott Piercy,46.32,44,95,-48,-3.00
187,0,25274,Steven Bowditch,46.03,29,63,-30,+12.00
188,0,23541,Ben Crane,45.28,48,106,-51,-8.00
189,0,20104,Ken Duke,44.58,37,83,-41,-29.00
190,0,35110,Brett Drewitt,42.19,27,64,-27,+2.00
