RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
87,0,20229,Stewart Cink,6.2,398.8,64
87,0,09011,David Duval,6.2,224.0,36
87,0,06522,Ernie Els,6.2,314.1,51
87,0,31416,Derek Fathauer,6.2,290.6,47
87,0,22892,Jason Gore,6.2,355.7,57
87,0,10117,Bob Heintz,6.2,267.5,43
87,0,12782,Tim Herron,6.2,512.3,83
87,0,24024,Zach Johnson,6.2,564.8,91
87,0,29718,Anthony Kim,6.2,372.3,60
87,0,24503,Jeff Klauk,6.2,543.1,87
87,0,26695,Michael Letzig,6.2,530.8,86
87,0,20634,Peter Lonard,6.2,444.6,72
87,0,01724,Jeff Maggert,6.2,438.1,71
87,0,01797,Rocco Mediate,6.2,346.9,56
87,0,28620,Aron Price,6.2,439.7,71
87,0,25562,Andres Romero,6.2,310.7,50
87,0,22405,Justin Rose,6.2,347.8,56
87,0,23621,Rory Sabbatini,6.2,413.0,67
87,0,28118,Peter Tomasulo,6.2,261.1,42
109,0,20498,Briny Baird,6.1,461.6,76
109,0,12652,Cameron Beckman,6.1,459.9,75
109,0,20472,Alex Cejka,6.1,424.3,69
109,0,01226,Fred Couples,6.1,250.6,41
109,0,23541,Ben Crane,6.1,497.3,81
109,0,01313,Steve Elkington,6.1,331.8,54
109,0,10809,Jim Furyk,6.1,410.1,67
109,0,25900,Lucas Glover,6.1,429.5,70
109,0,01473,Todd Hamilton,6.1,368.9,60
109,0,23353,J.J. Henry,6.1,490.6,80
109,0,21350,Ryuji Imada,6.1,443.1,73
109,0,26420,Richard Johnson,6.1,454.0,75
109,0,30711,Colt Knost,6.1,318.8,52
109,0,12705,Cliff Kresge,6.1,389.7,64
109,0,01677,Tom Lehman,6.1,207.2,34
109,0,26881,Jarrod Lyle,6.1,298.5,49
109,0,24449,Parker McLachlin,6.1,384.8,63
109,0,20572,Rod Pampling,6.1,371.9,61
109,0,01941,Tom Pernice Jr.,6.1,448.8,73
109,0,24138,Ian Poulter,6.1,295.0,48
109,0,26476,Chez Reavie,6.1,442.0,73
109,0,22293,Heath Slocum,6.1,485.5,80
109,0,06527,Steve Stricker,6.1,418.6,69
109,0,23325,Vaughn Taylor,6.1,397.5,65
109,0,02214,Kirk Triplett,6.1,315.8,52
109,0,02239,Scott Verplank,6.1,484.2,80
109,0,27770,Camilo Villegas,6.1,329.9,54
109,0,26951,Johnson Wagner,6.1,439.0,72
109,0,27095,Nick Watney,6.1,445.2,73
138,0,01035,Tommy Armour III,6.0,293.8,49
138,0,24846,Ricky Barnes,6.0,295.2,49
138,0,20593,Greg Chalmers,6.0,399.0,66
138,0,24357,K.J. Choi,6.0,344.1,57
138,0,21961,Charles Howell III,6.0,513.2,85
138,0,08075,Jerry Kelly,6.0,469.1,78
138,0,23108,Matt Kuchar,6.0,392.3,65
138,0,27466,Spencer Levin,6.0,389.6,65
138,0,25396,Kevin Na,6.0,439.9,73
138,0,01948,Tim Petrovic,6.0,512.5,85
138,0,25190,Jeff Quinney,6.0,404.7,68
138,0,22548,Patrick Sheehan,6.0,199.3,33
138,0,20160,Charlie Wi,6.0,464.9,78
138,0,10425,Jay Williamson,6.0,330.9,55
138,0,24663,Y.E. Yang,6.0,410.2,68
153,0,20070,Matt Bettencourt,5.9,489.8,83
153,0,28087,Kris Blanks,5.9,270.7,46
153,0,23135,Tim Clark,5.9,384.0,65
153,0,08931,Glen Day,5.9,353.9,60
153,0,01320,Bob Estes,5.9,434.2,74
153,0,07457,Steve Flesch,5.9,318.9,54
153,0,06643,Paul Goydos,5.9,409.4,69
153,0,23718,Nathan Green,5.9,521.7,89
153,0,21731,Freddie Jacobson,5.9,402.3,68
153,0,26596,Ryan Moore,5.9,399.4,68
153,0,25345,Carl Pettersson,5.9,453.5,77
153,0,25919,Brian Vranesh,5.9,207.9,35
153,0,26497,Casey Wittenberg,5.9,308.1,52
166,0,25686,Jason Dufner,5.8,459.0,79
166,0,19846,Brian Gay,5.8,512.5,89
166,0,06012,Greg Kraft,5.8,238.3,41
166,0,22961,David Mathis,5.8,383.5,66
166,0,28475,Jeff Overton,5.8,423.0,73
166,0,20127,Chris Riley,5.8,334.1,58
166,0,10423,Mike Weir,5.8,389.5,67
166,0,12602,Dean Wilson,5.8,368.5,63
174,0,06197,Michael Allen,5.7,278.4,49
174,0,23048,Eric Axley,5.7,305.7,54
174,0,01132,Mark Brooks,5.7,210.3,37
174,0,01142,Bart Bryant,5.7,330.8,58
174,0,10860,Justin Leonard,5.7,479.7,84
174,0,22348,Nick O'Hern,5.7,497.7,87
180,0,23778,Brad Adamonis,5.6,326.0,58
180,0,01928,Corey Pavin,5.6,292.3,52
182,0,20104,Ken Duke,5.4,309.6,57
182,0,01329,Brad Faxon,5.4,301.0,56
182,0,08845,Scott Sterling,5.4,216.1,40
