RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,10809,Jim Furyk,7' 0",657.583,94,3
1,0,28237,Rory McIlroy,7' 0",350.000,50,33
3,0,26331,Charl Schwartzel,7' 4",404.500,55,50
4,0,22371,Aaron Baddeley,7' 5",726.250,98,37
4,0,20766,Padraig Harrington,7' 5",506.583,68,39
6,0,24925,Jonathan Byrd,7' 6",619.250,83,56
6,0,22405,Justin Rose,7' 6",641.917,86,12
8,0,29221,Webb Simpson,7' 7",714.500,94,56
9,0,24924,Bill Haas,7' 9",686.750,89,27
9,0,01706,Davis Love III,7' 9",653.167,84,147
11,0,06251,Chris DiMarco,7' 10",1025.500,131,103
11,0,33122,Russell Knox,7' 10",477.083,61,76
13,0,31558,J.J. Killeen,7' 11",1360.333,171,28
13,0,01810,Phil Mickelson,7' 11",820.167,104,16
15,0,08725,Tom Gillis,8' 0",1027.250,129,68
16,0,27895,Jonas Blixt,8' 1",937.250,116,16
16,0,30852,Ryo Ishikawa,8' 1",542.083,67,152
18,0,22348,Nick O'Hern,8' 2",819.417,100,62
19,0,20593,Greg Chalmers,8' 3",1188.250,144,11
19,0,21805,Harrison Frazar,8' 3",650.833,79,155
19,0,21209,Sergio Garcia,8' 3",632.167,77,69
19,0,23548,Bill Lunde,8' 3",711.750,86,54
23,0,32200,Roberto Castro,8' 4",931.083,112,62
23,0,20396,Lee Westwood,8' 4",580.417,70,191
25,0,01249,John Daly,8' 5",379.500,45,174
25,0,19846,Brian Gay,8' 5",902.833,107,1
25,0,01797,Rocco Mediate,8' 5",671.750,80,22
28,0,20098,Stuart Appleby,8' 6",816.833,96,29
28,0,23541,Ben Crane,8' 6",944.500,111,97
28,0,19970,Robert Karlsson,8' 6",614.417,72,172
28,0,23108,Matt Kuchar,8' 6",920.417,108,7
28,0,27649,Brandt Snedeker,8' 6",900.250,106,10
28,0,27214,Kevin Streelman,8' 6",1050.167,124,77
28,0,24663,Y.E. Yang,8' 6",731.167,86,87
35,0,12782,Tim Herron,8' 7",1039.333,121,99
36,0,33120,Mark Anderson,8' 8",902.333,104,163
36,0,24494,Erik Compton,8' 8",869.500,100,161
36,0,21753,Brian Davis,8' 8",993.917,115,51
36,0,25686,Jason Dufner,8' 8",835.500,96,8
36,0,27141,J.B. Holmes,8' 8",1107.083,128,125
36,0,29222,Billy Hurley III,8' 8",800.167,92,90
36,0,24024,Zach Johnson,8' 8",1000.417,115,30
36,0,30110,Kyle Stanley,8' 8",916.000,106,173
44,0,28259,Sangmoon Bae,8' 9",924.750,106,182
44,0,26851,Marc Leishman,8' 9",1017.333,116,74
44,0,25396,Kevin Na,8' 9",758.250,87,21
44,0,22046,Geoff Ogilvy,8' 9",847.417,97,6
44,0,33419,Cameron Tringale,8' 9",1034.917,118,52
49,0,21407,Arjun Atwal,8' 10",921.250,104,137
49,0,34021,Bud Cauley,8' 10",1073.083,122,8
49,0,25818,Scott Piercy,8' 10",1021.333,116,35
49,0,23621,Rory Sabbatini,8' 10",1005.917,114,55
49,0,32150,Michael Thompson,8' 10",712.667,81,136
49,0,21878,Mark Wilson,8' 10",818.167,93,84
55,0,20572,Rod Pampling,8' 11",1062.500,119,98
56,0,21350,Ryuji Imada,9' 0",989.333,110,74
56,0,30711,Colt Knost,9' 0",945.083,105,140
56,0,25345,Carl Pettersson,9' 0",1166.250,130,30
59,0,24357,K.J. Choi,9' 1",759.750,84,150
59,0,28307,Matt Every,9' 1",963.833,106,67
59,0,24604,Hunter Haas,9' 1",761.417,84,142
59,0,22961,David Mathis,9' 1",1064.500,117,85
63,0,23135,Tim Clark,9' 2",714.750,78,79
63,0,28089,Jason Day,9' 2",768.250,84,19
63,0,23983,Luke Donald,9' 2",796.833,87,5
63,0,30925,Dustin Johnson,9' 2",761.250,83,32
63,0,27963,Chris Stroud,9' 2",945.583,103,18
68,0,01320,Bob Estes,9' 3",958.333,104,25
68,0,26758,David Hearn,9' 3",1098.750,119,23
68,0,22378,Trevor Immelman,9' 3",876.500,95,109
71,0,24490,George McNeill,9' 4",1366.250,146,96
71,0,24361,Pat Perez,9' 4",1039.750,111,14
71,0,02206,David Toms,9' 4",486.500,52,13
71,0,25632,Jimmy Walker,9' 4",1311.333,140,78
75,0,27060,John Mallinger,9' 5",874.917,93,53
76,0,20070,Matt Bettencourt,9' 6",816.750,86,179
76,0,20850,Daniel Chopra,9' 6",627.083,66,165
76,0,20623,Gavin Coles,9' 6",636.667,67,38
76,0,06522,Ernie Els,9' 6",909.917,96,24
76,0,20574,Mathew Goggin,9' 6",851.583,90,105
76,0,21961,Charles Howell III,9' 6",1030.417,108,118
76,0,27466,Spencer Levin,9' 6",1329.000,140,82
76,0,06527,Steve Stricker,9' 6",635.000,67,34
76,0,25834,Daniel Summerhays,9' 6",1004.250,106,122
85,0,12652,Cameron Beckman,9' 7",881.583,92,170
85,0,21731,Freddie Jacobson,9' 7",659.583,69,92
85,0,26329,Louis Oosthuizen,9' 7",719.167,75,137
85,0,26476,Chez Reavie,9' 7",879.083,92,111
89,0,23638,Brendon de Jonge,9' 8",1398.000,145,59
89,0,23718,Nathan Green,9' 8",937.417,97,88
89,0,08075,Jerry Kelly,9' 8",1156.000,120,41
89,0,28475,Jeff Overton,9' 8",1317.000,136,42
89,0,29476,Kyle Reifers,9' 8",1025.667,106,100
94,0,32366,Kevin Chappell,9' 9",1243.083,127,83
94,0,28500,Martin Flores,9' 9",1010.417,104,47
94,0,12716,Charley Hoffman,9' 9",1179.000,121,181
94,0,10213,Dicky Pride,9' 9",740.000,76,93
94,0,30692,Scott Stallings,9' 9",861.000,88,175
94,0,20160,Charlie Wi,9' 9",1175.917,121,45
100,0,33141,Keegan Bradley,9' 10",945.917,96,91
100,0,27644,Brian Harman,9' 10",1421.250,145,49
100,0,34174,John Huh,9' 10",1132.750,115,134
100,0,23800,Bryce Molder,9' 10",915.917,93,20
100,0,27330,Josh Teater,9' 10",1230.333,125,119
100,0,27770,Camilo Villegas,9' 10",856.000,87,151
106,0,23409,James Driscoll,9' 11",1321.583,133,153
106,0,20104,Ken Duke,9' 11",1466.167,148,26
106,0,26300,Matt Jones,9' 11",666.000,67,61
106,0,27974,Sung Kang,9' 11",1042.667,105,144
106,0,25572,Graeme McDowell,9' 11",424.917,43,177
106,0,24502,Adam Scott,9' 11",615.917,62,128
112,0,23204,Gary Christian,10' 0",987.083,99,139
112,0,23903,Stephen Gangluff,10' 0",778.583,78,166
112,0,27120,Troy Matteson,10' 0",1151.583,115,114
112,0,29289,S.Y. Noh,10' 0",1185.417,119,80
112,0,23320,Ryan Palmer,10' 0",1225.750,123,73
112,0,24138,Ian Poulter,10' 0",641.333,64,2
112,0,22548,Patrick Sheehan,10' 0",720.000,72,131
112,0,27095,Nick Watney,10' 0",1109.167,111,141
120,0,28087,Kris Blanks,10' 1",1111.333,110,149
120,0,24507,Jason Bohn,10' 1",1135.833,113,119
120,0,22621,Ben Curtis,10' 1",533.917,53,66
120,0,06034,Marco Dawson,10' 1",646.583,64,176
120,0,29478,Kevin Kisner,10' 1",703.500,70,40
120,0,30944,Jason Kokrak,10' 1",984.667,98,115
120,0,10860,Justin Leonard,10' 1",1042.500,103,44
120,0,01766,Billy Mayfair,10' 1",1158.917,115,15
120,0,30927,Brendon Todd,10' 1",971.833,96,129
129,0,20229,Stewart Cink,10' 2",831.500,82,169
129,0,34099,Harris English,10' 2",1299.917,128,159
129,0,30750,Tommy Gainey,10' 2",1657.583,163,162
129,0,25240,D.A. Points,10' 2",1163.250,114,112
129,0,08793,Tiger Woods,10' 2",658.333,65,4
134,0,23542,Tommy Biershenk,10' 3",769.500,75,184
134,0,30926,Chris Kirk,10' 3",1235.667,121,71
134,0,22913,John Rollins,10' 3",1239.917,121,80
134,0,06567,Vijay Singh,10' 3",1386.667,135,43
138,0,28093,Miguel Angel Carballo,10' 4",892.167,86,178
138,0,29926,Danny Lee,10' 4",881.417,85,108
138,0,20691,Greg Owen,10' 4",1139.917,110,154
138,0,23325,Vaughn Taylor,10' 4",814.583,79,116
142,0,32102,Rickie Fowler,10' 5",1171.083,112,106
142,0,29420,Billy Horschel,10' 5",522.083,50,36
142,0,24940,Edward Loar,10' 5",612.750,59,190
142,0,31202,William McGirt,10' 5",1228.667,118,59
142,0,25457,Alexandre Rocha,10' 5",585.333,56,160
142,0,26289,Boo Weekley,10' 5",812.833,78,168
148,0,20645,John Senden,10' 6",983.500,94,94
148,0,26679,Kevin Stadler,10' 6",947.917,90,58
150,0,24846,Ricky Barnes,10' 7",1246.333,118,148
150,0,23623,Bo Van Pelt,10' 7",1056.333,100,130
152,0,10885,Robert Allenby,10' 9",988.500,92,183
152,0,28455,Will Claxton,10' 9",1197.417,111,102
152,0,25804,Bubba Watson,10' 9",701.250,65,110
155,0,24781,Hunter Mahan,10' 10",1263.583,117,157
155,0,21528,Henrik Stenson,10' 10",745.333,69,47
155,0,23788,D.J. Trahan,10' 10",886.917,82,164
158,0,06004,Stephen Ames,10' 11",481.333,44,112
158,0,01116,Michael Bradley,10' 11",783.917,72,156
158,0,20848,Ángel Cabrera,10' 11",523.167,48,188
158,0,06573,Brandt Jobe,10' 11",631.417,58,157
158,0,35139,Richard Lee,10' 11",709.917,65,143
158,0,24140,Sean O'Hair,10' 11",1284.083,118,121
164,0,27302,Garth Mulroy,11' 0",639.000,58,180
164,0,27556,Ted Potter Jr.,11' 0",970.417,88,132
166,0,22293,Heath Slocum,11' 1",1066.083,96,70
167,0,12510,Chad Campbell,11' 2",1369.667,123,145
167,0,01941,Tom Pernice Jr.,11' 2",804.917,72,117
167,0,29518,Brendan Steele,11' 2",971.833,87,135
170,0,29479,Scott Brown,11' 3",721.000,64,185
170,0,26596,Ryan Moore,11' 3",1371.167,122,107
172,0,27936,Martin Laird,11' 4",873.167,77,125
173,0,23353,J.J. Henry,11' 5",903.917,79,89
174,0,27436,Graham DeLaet,11' 6",1038.500,90,86
174,0,01724,Jeff Maggert,11' 6",1338.583,116,64
176,0,11123,Chris Couch,11' 7",868.333,75,72
177,0,29910,Blake Adams,11' 8",1718.750,147,123
177,0,06036,Scott Dunlap,11' 8",807.750,69,65
177,0,27797,Derek Lamely,11' 8",883.500,76,95
177,0,25562,Andres Romero,11' 8",1058.333,91,124
177,0,22582,Kyle Thompson,11' 8",606.583,52,189
182,0,24358,Robert Garrigus,11' 9",1324.667,113,133
182,0,27064,Jhonattan Vegas,11' 9",1161.500,99,187
182,0,25892,Steve Wheatcroft,11' 9",750.833,64,101
185,0,26951,Johnson Wagner,12' 1",1258.667,104,104
185,0,31323,Gary Woodland,12' 1",857.750,71,171
187,0,32698,Bobby Gates,12' 2",1365.500,112,127
187,0,26287,Roland Thatcher,12' 2",730.500,60,186
189,0,28308,Troy Kelly,12' 6",960.417,77,46
190,0,27933,John Merrick,13' 5",1123.750,84,146
191,0,32334,Charlie Beljan,14' 10",609.000,41,167
