RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,21731,Freddie Jacobson,+.302,53,+16.00
2,0,23983,Luke Donald,+.319,69,+22.00
3,0,20098,Stuart Appleby,+.345,87,+30.00
4,0,24357,K.J. Choi,+.355,62,+22.00
5,0,06527,Steve Stricker,+.361,36,+13.00
6,0,22371,Aaron Baddeley,+.368,106,+39.00
7,0,24494,Erik Compton,+.373,83,+31.00
8,0,01320,Bob Estes,+.377,61,+23.00
9,0,23108,Matt Kuchar,+.378,74,+28.00
10,0,24924,Bill Haas,+.382,68,+26.00
11,0,25274,Steven Bowditch,+.385,78,+30.00
12,0,35139,Richard Lee,+.390,82,+32.00
13,0,06004,Stephen Ames,+.393,61,+24.00
14,0,26951,Johnson Wagner,+.394,71,+28.00
15,0,22792,Peter Hanson,+.400,50,+20.00
16,0,21961,Charles Howell III,+.402,102,+41.00
17,0,23541,Ben Crane,+.403,77,+31.00
18,0,02206,David Toms,+.405,37,+15.00
19,0,10213,Dicky Pride,+.406,69,+28.00
20,0,28089,Jason Day,+.408,76,+31.00
21,0,23135,Tim Clark,+.412,51,+21.00
22,0,22378,Trevor Immelman,+.414,70,+29.00
23,0,25632,Jimmy Walker,+.416,101,+42.00
24,0,08725,Tom Gillis,+.419,62,+26.00
25,0,25562,Andres Romero,+.420,69,+29.00
26,0,19846,Brian Gay,+.421,114,+48.00
27,0,25572,Graeme McDowell,+.422,45,+19.00
28,0,28135,Aaron Watkins,+.425,40,+17.00
29,0,33461,Morgan Hoffmann,+.426,61,+26.00
29,0,21878,Mark Wilson,+.426,61,+26.00
31,0,22405,Justin Rose,+.432,44,+19.00
32,0,24781,Hunter Mahan,+.435,62,+27.00
33,0,31557,Jim Herman,+.436,39,+17.00
34,0,21209,Sergio Garcia,+.438,48,+21.00
34,0,28310,Lee Williams,+.438,64,+28.00
36,0,27649,Brandt Snedeker,+.439,57,+25.00
37,0,27933,John Merrick,+.440,75,+33.00
38,0,33869,Eric Meierdierks,+.441,34,+15.00
39,0,12782,Tim Herron,+.443,70,+31.00
40,0,27895,Jonas Blixt,+.446,92,+41.00
40,0,25336,Alistair Presnell,+.446,65,+29.00
42,0,25686,Jason Dufner,+.448,67,+30.00
42,0,34099,Harris English,+.448,87,+39.00
42,0,26476,Chez Reavie,+.448,67,+30.00
45,0,23325,Vaughn Taylor,+.450,40,+18.00
46,0,23638,Brendon de Jonge,+.455,99,+45.00
47,0,26300,Matt Jones,+.456,79,+36.00
47,0,31560,Brian Stuard,+.456,68,+31.00
49,0,19970,Robert Karlsson,+.457,35,+16.00
49,0,23800,Bryce Molder,+.457,105,+48.00
49,0,24138,Ian Poulter,+.457,35,+16.00
52,0,20443,Jin Park,+.458,59,+27.00
53,0,28679,Fabián Gómez,+.463,67,+31.00
53,0,01810,Phil Mickelson,+.463,67,+31.00
53,0,24502,Adam Scott,+.463,41,+19.00
53,0,21528,Henrik Stenson,+.463,41,+19.00
57,0,24663,Y.E. Yang,+.465,43,+20.00
58,0,32200,Roberto Castro,+.468,77,+36.00
58,0,34431,Robert Streb,+.468,79,+37.00
58,0,27963,Chris Stroud,+.468,79,+37.00
61,0,24024,Zach Johnson,+.469,64,+30.00
61,0,26331,Charl Schwartzel,+.469,49,+23.00
63,0,22913,John Rollins,+.472,72,+34.00
64,0,24399,Scott Gardiner,+.473,74,+35.00
65,0,20766,Padraig Harrington,+.474,57,+27.00
65,0,34174,John Huh,+.474,76,+36.00
65,0,10860,Justin Leonard,+.474,95,+45.00
68,0,10423,Mike Weir,+.475,61,+29.00
69,0,27556,Ted Potter Jr.,+.476,63,+30.00
70,0,20593,Greg Chalmers,+.477,107,+51.00
71,0,27644,Brian Harman,+.478,92,+44.00
72,0,32698,Bobby Gates,+.481,54,+26.00
72,0,26497,Casey Wittenberg,+.481,77,+37.00
74,0,22621,Ben Curtis,+.484,62,+30.00
75,0,27095,Nick Watney,+.485,68,+33.00
76,0,32366,Kevin Chappell,+.486,72,+35.00
