RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
94,0,23983,Luke Donald,65.47,1037,1584,-0.27
95,0,20098,Stuart Appleby,65.36,1000,1530,-0.29
96,0,01475,Donnie Hammond,65.26,1069,1638,-0.25
97,0,01724,Jeff Maggert,65.23,951,1458,-0.27
98,0,20229,Stewart Cink,65.22,1174,1800,-0.31
99,0,10213,Dicky Pride,65.20,845,1296,-0.28
100,0,10860,Justin Leonard,65.04,878,1350,-0.31
101,0,23135,Tim Clark,65.01,901,1386,-0.26
102,0,23552,Hank Kuehne,65.00,819,1260,-0.32
102,0,11032,Frank Lickliter II,65.00,1053,1620,-0.28
104,0,11011,Mike Sposa,64.95,795,1224,-0.27
105,0,22548,Patrick Sheehan,64.91,1145,1764,-0.29
106,0,12680,Shigeki Maruyama,64.90,993,1530,-0.26
107,0,21806,Paul Gow,64.85,712,1098,-0.25
108,0,01810,Phil Mickelson,64.84,922,1422,-0.32
108,0,22046,Geoff Ogilvy,64.84,957,1476,-0.30
110,0,01707,Steve Lowery,64.79,933,1440,-0.28
111,0,12645,Brent Geiberger,64.71,594,918,-0.31
112,0,01577,Lee Janzen,64.65,931,1440,-0.28
113,0,12660,Jesper Parnevik,64.50,1161,1800,-0.28
114,0,22621,Ben Curtis,64.46,789,1224,-0.23
114,0,06643,Paul Goydos,64.46,963,1494,-0.30
116,0,10425,Jay Williamson,64.41,1055,1638,-0.22
117,0,01457,Jay Haas,64.39,962,1494,-0.29
118,0,01307,Joel Edwards,64.35,695,1080,-0.23
119,0,20634,Peter Lonard,64.26,1041,1620,-0.26
120,0,01098,Jay Don Blake,64.19,855,1332,-0.25
120,0,06575,Dudley Hart,64.19,751,1170,-0.27
122,0,23541,Ben Crane,64.13,1062,1656,-0.29
123,0,01941,Tom Pernice Jr.,64.11,1177,1836,-0.29
124,0,01024,Billy Andrade,64.09,1142,1782,-0.28
125,0,24356,Jason Buha,64.08,669,1044,-0.23
126,0,01161,Mark Calcavecchia,64.02,968,1512,-0.30
127,0,01226,Fred Couples,64.01,772,1206,-0.31
128,0,25345,Carl Pettersson,63.92,909,1422,-0.29
128,0,20436,Garrett Willis,63.92,1093,1710,-0.28
130,0,26420,Richard Johnson,63.89,1012,1584,-0.26
130,0,20940,Kenichi Kuboya,63.89,1012,1584,-0.26
132,0,01249,John Daly,63.84,632,990,-0.28
133,0,23036,Chris Anderson,63.80,1091,1710,-0.24
133,0,23108,Matt Kuchar,63.80,689,1080,-0.23
135,0,01042,Paul Azinger,63.77,838,1314,-0.24
136,0,24925,Jonathan Byrd,63.75,1159,1818,-0.29
137,0,23621,Rory Sabbatini,63.74,1067,1674,-0.27
138,0,02049,Gene Sauers,63.73,975,1530,-0.22
139,0,19825,Darren Clarke,63.68,619,972,-0.31
139,0,21878,Mark Wilson,63.68,917,1440,-0.23
141,0,12602,Dean Wilson,63.65,928,1458,-0.27
142,0,06809,Bob Burns,63.56,961,1512,-0.24
143,0,20029,Notah Begay III,63.52,1029,1620,-0.25
144,0,10585,Scott McCarron,63.51,926,1458,-0.31
145,0,10201,Matt Gogel,63.50,823,1296,-0.28
146,0,23125,Brad Elder,63.38,559,882,-0.21
147,0,08547,John Maginnes,63.37,981,1548,-0.24
148,0,20121,Todd Fischer,63.33,1083,1710,-0.29
149,0,20573,Scott Laycock,63.32,775,1224,-0.28
150,0,19881,Robert Damron,63.31,1094,1728,-0.23
151,0,01378,David Frost,63.29,900,1422,-0.30
152,0,23614,Rich Beem,63.20,876,1386,-0.26
152,0,02010,Loren Roberts,63.20,967,1530,-0.27
154,0,01968,Nick Price,63.17,705,1116,-0.27
155,0,10912,Craig Perks,63.15,898,1422,-0.26
156,0,01157,Tom Byrum,63.14,1091,1728,-0.25
157,0,01175,Jim Carter,63.10,1045,1656,-0.23
158,0,20099,Doug Barron,63.01,998,1584,-0.24
159,0,24361,Pat Perez,62.86,1041,1656,-0.26
160,0,01329,Brad Faxon,62.65,1060,1692,-0.27
161,0,06617,Brian Henninger,62.60,631,1008,-0.26
162,0,07101,Dave Stockton Jr.,62.50,855,1368,-0.26
163,0,19846,Brian Gay,62.49,1091,1746,-0.27
164,0,26950,John Morgan,62.45,888,1422,-0.25
165,0,12755,Vance Veazey,62.37,741,1188,-0.26
166,0,01666,Bernhard Langer,62.33,718,1152,-0.23
167,0,21633,Steve Allan,62.27,538,864,-0.25
168,0,24502,Adam Scott,62.08,514,828,-0.25
169,0,22913,John Rollins,61.84,935,1512,-0.30
170,0,10107,Deane Pappas,61.72,811,1314,-0.32
171,0,25031,Andy Miller,61.70,833,1350,-0.29
172,0,01132,Mark Brooks,61.69,955,1548,-0.26
173,0,23656,Jason Caron,61.66,788,1278,-0.24
174,0,20593,Greg Chalmers,61.58,1053,1710,-0.31
175,0,20771,Steven Alker,61.57,931,1512,-0.21
176,0,20127,Chris Riley,61.54,997,1620,-0.28
177,0,01761,Len Mattiace,61.47,1029,1674,-0.26
178,0,01928,Corey Pavin,61.44,940,1530,-0.24
179,0,01887,Mark O'Meara,60.69,721,1188,-0.24
180,0,12661,Todd Barranger,60.66,808,1332,-0.26
181,0,22892,Jason Gore,60.64,906,1494,-0.30
182,0,20568,Anthony Painter,60.58,916,1512,-0.25
183,0,22371,Aaron Baddeley,60.53,730,1206,-0.33
184,0,19972,José Coceres,60.48,675,1116,-0.25
185,0,20566,Kaname Yokoo,60.06,573,954,-0.25
186,0,06527,Steve Stricker,59.92,604,1008,-0.26
187,0,20623,Gavin Coles,59.85,711,1188,-0.18
188,0,06475,Jeff Klein,59.16,607,1026,-0.18
189,0,25450,Ty Tryon,58.62,517,882,-0.25
190,0,26489,Cameron Yancey,58.59,580,990,-0.26
