RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,35532,Tom Hoge,21.62,40,185
2,0,25572,Graeme McDowell,20.61,47,228
3,0,37278,Nicholas Lindheim,19.56,44,225
4,0,27649,Brandt Snedeker,18.78,37,197
5,0,27770,Camilo Villegas,18.75,54,288
6,0,25818,Scott Piercy,18.45,50,271
7,0,32102,Rickie Fowler,17.76,54,304
8,0,19803,Ryan Armour,17.72,42,237
9,0,27129,Luke List,17.42,69,396
10,0,35545,Blayne Barber,17.36,50,288
11,0,26476,Chez Reavie,17.14,66,385
12,0,29289,S.Y. Noh,17.09,60,351
13,0,32757,Patton Kizzire,16.99,52,306
14,0,23497,Tag Ridings,16.88,40,237
15,0,34046,Jordan Spieth,16.83,52,309
16,0,35891,Cameron Smith,16.82,56,333
17,0,24358,Robert Garrigus,16.72,49,293
18,0,34466,Peter Malnati,16.62,57,343
19,0,29485,Brett Stegmaier,16.61,51,307
20,0,36689,Brooks Koepka,16.25,52,320
21,0,49771,J.T. Poston,16.15,57,353
22,0,48084,Wesley Bryan,16.03,59,368
23,0,27644,Brian Harman,15.92,64,402
24,0,39324,J.J. Spaun,15.85,55,347
25,0,31646,Emiliano Grillo,15.80,55,348
26,0,47959,Bryson DeChambeau,15.79,57,361
27,0,26300,Matt Jones,15.56,35,225
28,0,28307,Matt Every,15.55,44,283
29,0,40058,Zac Blair,15.54,62,399
30,0,30925,Dustin Johnson,15.52,43,277
30,0,24502,Adam Scott,15.52,36,232
30,0,33419,Cameron Tringale,15.52,52,335
33,0,22046,Geoff Ogilvy,15.46,45,291
34,0,20771,Steven Alker,15.42,39,253
35,0,34099,Harris English,15.26,47,308
36,0,27958,Ryan Blaum,15.17,59,389
36,0,34174,John Huh,15.17,54,356
38,0,25396,Kevin Na,15.15,50,330
39,0,34409,David Lingmerth,15.13,46,304
40,0,20157,Retief Goosen,15.05,28,186
40,0,34098,Russell Henley,15.05,59,392
42,0,35110,Brett Drewitt,15.02,32,213
42,0,30191,Julián Etulain,15.02,38,253
44,0,26499,Rafa Cabrera Bello,15.00,36,240
45,0,46440,Smylie Kaufman,14.98,43,287
45,0,32640,Troy Merritt,14.98,46,307
47,0,28089,Jason Day,14.94,39,261
47,0,25686,Jason Dufner,14.94,49,328
49,0,31420,Anirban Lahiri,14.93,43,288
50,0,40026,Daniel Berger,14.91,51,342
51,0,31560,Brian Stuard,14.90,52,349
52,0,29740,Brad Fritsch,14.83,31,209
53,0,25834,Daniel Summerhays,14.78,56,379
54,0,35506,Mackenzie Hughes,14.77,61,413
54,0,27963,Chris Stroud,14.77,35,237
56,0,33948,Byeong Hun An,14.73,43,292
57,0,40009,Dominic Bozzelli,14.72,39,265
