RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
81,0,24912,Will MacKenzie,26' 3",9165.250,349
81,0,24490,George McNeill,26' 3",9135.333,348
81,0,32640,Troy Merritt,26' 3",7016.000,267
85,0,23800,Bryce Molder,26' 4",9176.417,348
85,0,22046,Geoff Ogilvy,26' 4",10640.083,404
87,0,20160,Charlie Wi,26' 5",9511.250,360
88,0,29518,Brendan Steele,26' 7",10425.417,392
89,0,29221,Webb Simpson,26' 8",9640.417,362
89,0,33418,Shawn Stefani,26' 8",7194.500,270
89,0,34264,Hudson Swafford,26' 8",7583.083,284
92,0,31557,Jim Herman,26' 9",6574.333,246
92,0,34046,Jordan Spieth,26' 9",11780.333,441
92,0,34265,Will Wilcox,26' 9",5668.167,212
95,0,20593,Greg Chalmers,26' 10",11015.750,411
95,0,28475,Jeff Overton,26' 10",9974.917,372
95,0,25240,D.A. Points,26' 10",7504.583,280
95,0,28486,Michael Putnam,26' 10",12283.750,458
99,0,32448,James Hahn,26' 11",10078.500,375
99,0,24361,Pat Perez,26' 11",10321.750,384
101,0,26851,Marc Leishman,27' 0",10272.083,381
102,0,26758,David Hearn,27' 1",9662.167,357
103,0,12716,Charley Hoffman,27' 2",10952.500,403
103,0,20396,Lee Westwood,27' 2",6004.750,221
105,0,30750,Tommy Gainey,27' 3",8973.833,329
105,0,22378,Trevor Immelman,27' 3",10075.083,370
105,0,22913,John Rollins,27' 3",9720.333,357
108,0,24925,Jonathan Byrd,27' 4",9233.667,338
109,0,34409,David Lingmerth,27' 5",9917.833,362
110,0,32366,Kevin Chappell,27' 6",10883.917,396
111,0,24846,Ricky Barnes,27' 7",13145.333,477
111,0,35539,Luke Guthrie,27' 7",11550.917,419
111,0,24502,Adam Scott,27' 7",7781.917,282
114,0,21731,Freddie Jacobson,27' 10",12189.250,438
115,0,24924,Bill Haas,27' 11",11391.917,408
116,0,29535,Brice Garnett,28' 0",11982.250,428
116,0,26951,Johnson Wagner,28' 0",8988.583,321
116,0,25804,Bubba Watson,28' 0",7889.083,282
119,0,23623,Bo Van Pelt,28' 1",9115.167,325
120,0,01706,Davis Love III,28' 3",9893.167,350
121,0,23621,Rory Sabbatini,28' 4",11063.333,391
121,0,21528,Henrik Stenson,28' 4",4193.000,148
123,0,25364,Paul Casey,28' 5",6739.833,237
123,0,23983,Luke Donald,28' 5",6275.500,221
123,0,32150,Michael Thompson,28' 5",8634.083,304
126,0,06567,Vijay Singh,28' 6",11296.000,396
126,0,34431,Robert Streb,28' 6",9757.417,342
128,0,20848,Ángel Cabrera,28' 7",9496.667,332
128,0,26300,Matt Jones,28' 7",9509.417,333
130,0,27436,Graham DeLaet,28' 8",9270.917,323
130,0,29478,Kevin Kisner,28' 8",10284.833,359
132,0,21209,Sergio Garcia,28' 9",5833.417,203
133,0,32200,Roberto Castro,28' 10",8631.167,299
134,0,34099,Harris English,29' 0",11419.000,394
134,0,34360,Patrick Reed,29' 0",12977.083,447
136,0,21961,Charles Howell III,29' 1",17646.250,607
137,0,06522,Ernie Els,29' 2",11344.500,389
137,0,31323,Gary Woodland,29' 2",11307.083,388
139,0,10423,Mike Weir,29' 3",9955.250,340
140,0,25191,Gonzalo Fernandez-Castaño,29' 4",10845.667,370
140,0,31193,Jim Renner,29' 4",8952.917,305
142,0,32334,Charlie Beljan,29' 5",10761.333,366
142,0,28089,Jason Day,29' 5",5626.500,191
142,0,20157,Retief Goosen,29' 5",13248.250,451
145,0,10885,Robert Allenby,29' 6",10519.167,357
145,0,24358,Robert Garrigus,29' 6",11604.750,393
147,0,28500,Martin Flores,29' 7",11753.500,397
147,0,30944,Jason Kokrak,29' 7",10365.500,350
149,0,01810,Phil Mickelson,29' 8",8218.833,277
150,0,27936,Martin Laird,29' 9",8460.500,284
151,0,23409,James Driscoll,29' 10",11110.167,372
152,0,32333,Kevin Tway,29' 11",7815.333,261
152,0,27770,Camilo Villegas,29' 11",13238.917,443
154,0,27064,Jhonattan Vegas,30' 0",9759.250,325
155,0,30692,Scott Stallings,30' 2",11001.000,365
156,0,27895,Jonas Blixt,30' 3",7497.250,248
157,0,24494,Erik Compton,30' 4",12542.750,413
158,0,34021,Bud Cauley,30' 5",7777.750,256
158,0,29740,Brad Fritsch,30' 5",6543.667,215
160,0,29289,S.Y. Noh,31' 4",13616.000,434
161,0,36689,Brooks Koepka,31' 5",7440.417,237
162,0,20229,Stewart Cink,31' 6",12431.083,395
163,0,32102,Rickie Fowler,31' 7",9844.417,312
163,0,30925,Dustin Johnson,31' 7",7067.000,224
165,0,24140,Sean O'Hair,31' 8",12644.917,399
166,0,28307,Matt Every,32' 0",11595.833,362
167,0,33461,Morgan Hoffmann,32' 1",17476.750,545
168,0,25632,Jimmy Walker,32' 5",15263.417,471
169,0,27141,J.B. Holmes,32' 6",14505.500,446
170,0,25274,Steven Bowditch,32' 7",14739.167,452
171,0,27120,Troy Matteson,32' 8",9599.417,294
172,0,30852,Ryo Ishikawa,33' 0",13362.250,405
172,0,25562,Andres Romero,33' 0",13838.583,419
174,0,29461,Jamie Lovemark,34' 1",9279.250,272
175,0,28132,Tyrone Van Aswegen,35' 9",14145.750,396
176,0,35300,Andrew Loupe,36' 4",11761.583,324
177,0,22371,Aaron Baddeley,36' 7",12939.333,354
