RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
44,0,25274,Steven Bowditch,24' 2",13880.583,574
44,0,12510,Chad Campbell,24' 2",9680.000,401
44,0,20229,Stewart Cink,24' 2",13975.917,578
44,0,27436,Graham DeLaet,24' 2",12635.583,523
44,0,35539,Luke Guthrie,24' 2",14648.333,606
44,0,23108,Matt Kuchar,24' 2",16913.500,701
44,0,28092,D.H. Lee,24' 2",9885.250,409
44,0,23623,Bo Van Pelt,24' 2",14172.917,586
52,0,20645,John Senden,24' 3",17210.667,709
52,0,20396,Lee Westwood,24' 3",8599.250,355
54,0,10809,Jim Furyk,24' 4",15888.250,652
54,0,29535,Brice Garnett,24' 4",15397.833,633
54,0,35139,Richard Lee,24' 4",12371.250,509
54,0,01706,Davis Love III,24' 4",12228.500,503
54,0,25562,Andres Romero,24' 4",13207.583,543
54,0,22405,Justin Rose,24' 4",9825.250,404
54,0,30110,Kyle Stanley,24' 4",14746.417,606
61,0,20098,Stuart Appleby,24' 5",17100.167,701
61,0,24494,Erik Compton,24' 5",14616.167,598
61,0,35732,Wes Roach,24' 5",10079.333,413
64,0,33141,Keegan Bradley,24' 6",13932.500,568
64,0,20593,Greg Chalmers,24' 6",14165.500,578
64,0,23135,Tim Clark,24' 6",15535.667,635
64,0,24490,George McNeill,24' 6",14816.750,605
64,0,32640,Troy Merritt,24' 6",11473.250,469
64,0,02206,David Toms,24' 6",13545.750,553
70,0,12716,Charley Hoffman,24' 7",14886.000,605
70,0,10860,Justin Leonard,24' 7",13321.833,541
70,0,29461,Jamie Lovemark,24' 7",8351.833,340
70,0,22293,Heath Slocum,24' 7",15415.000,627
74,0,32102,Rickie Fowler,24' 8",12547.583,509
74,0,30750,Tommy Gainey,24' 8",11783.000,477
74,0,34563,Chesson Hadley,24' 8",13688.833,555
77,0,25720,Chad Collins,24' 9",12259.583,496
77,0,22621,Ben Curtis,24' 9",14183.417,574
77,0,29926,Danny Lee,24' 9",15121.833,610
77,0,23621,Rory Sabbatini,24' 9",11924.417,482
77,0,27963,Chris Stroud,24' 9",15341.417,619
82,0,31202,William McGirt,24' 10",18672.250,751
82,0,28475,Jeff Overton,24' 10",12897.083,519
82,0,31560,Brian Stuard,24' 10",16461.833,664
82,0,26289,Boo Weekley,24' 10",13216.083,533
86,0,23541,Ben Crane,24' 11",17578.667,706
86,0,28307,Matt Every,24' 11",12711.500,510
86,0,27141,J.B. Holmes,24' 11",14249.167,572
86,0,21961,Charles Howell III,24' 11",16543.750,665
86,0,26851,Marc Leishman,24' 11",13638.333,548
86,0,27933,John Merrick,24' 11",16791.750,673
86,0,06567,Vijay Singh,24' 11",15643.750,628
86,0,26951,Johnson Wagner,24' 11",11439.167,459
86,0,20160,Charlie Wi,24' 11",12967.500,521
95,0,29420,Billy Horschel,25' 0",15807.333,633
95,0,26956,Bronson La'Cassie,25' 0",7168.917,287
95,0,30692,Scott Stallings,25' 0",12156.500,487
95,0,34264,Hudson Swafford,25' 0",12592.500,503
95,0,32333,Kevin Tway,25' 0",9185.083,368
100,0,24925,Jonathan Byrd,25' 1",13663.833,544
100,0,34021,Bud Cauley,25' 1",9090.500,362
100,0,23983,Luke Donald,25' 1",9516.917,379
100,0,31557,Jim Herman,25' 1",10225.500,408
100,0,24912,Will MacKenzie,25' 1",15893.167,634
100,0,34431,Robert Streb,25' 1",13257.500,528
106,0,24358,Robert Garrigus,25' 2",14309.250,569
106,0,22378,Trevor Immelman,25' 2",13761.167,547
108,0,37273,Derek Ernst,25' 3",14138.000,559
108,0,08075,Jerry Kelly,25' 3",15020.583,595
110,0,29479,Scott Brown,25' 4",19053.167,753
110,0,20104,Ken Duke,25' 4",16175.000,639
110,0,34098,Russell Henley,25' 4",16709.667,659
110,0,24140,Sean O'Hair,25' 4",12464.333,492
114,0,20848,Ángel Cabrera,25' 5",12237.750,482
114,0,32448,James Hahn,25' 5",15757.583,619
114,0,21731,Freddie Jacobson,25' 5",16573.417,653
114,0,26300,Matt Jones,25' 5",11776.417,464
114,0,34261,Scott Langley,25' 5",16489.167,649
114,0,28132,Tyrone Van Aswegen,25' 5",12138.833,477
120,0,21209,Sergio Garcia,25' 6",8450.833,331
120,0,24024,Zach Johnson,25' 6",20676.333,811
120,0,21528,Henrik Stenson,25' 6",9040.750,355
123,0,25191,Gonzalo Fernandez-Castaño,25' 7",14430.417,564
123,0,26329,Louis Oosthuizen,25' 7",6424.000,251
123,0,31193,Jim Renner,25' 7",10221.333,400
126,0,23353,J.J. Henry,25' 8",17721.750,690
126,0,32839,Hideki Matsuyama,25' 8",13618.083,531
126,0,23800,Bryce Molder,25' 8",13129.083,512
129,0,27895,Jonas Blixt,25' 9",8458.083,329
129,0,25900,Lucas Glover,25' 9",10595.250,411
129,0,29221,Webb Simpson,25' 9",16181.583,629
129,0,27095,Nick Watney,25' 9",12799.583,497
133,0,25686,Jason Dufner,25' 10",9572.000,371
133,0,29740,Brad Fritsch,25' 10",8178.333,317
133,0,27936,Martin Laird,25' 10",12069.083,467
136,0,20498,Briny Baird,26' 0",10215.167,393
136,0,35300,Andrew Loupe,26' 0",8749.000,336
136,0,24361,Pat Perez,26' 0",16319.667,627
136,0,28486,Michael Putnam,26' 0",19922.417,766
136,0,27214,Kevin Streelman,26' 0",14398.083,553
136,0,34265,Will Wilcox,26' 0",8460.750,325
136,0,31323,Gary Woodland,26' 0",15185.250,584
143,0,28500,Martin Flores,26' 1",13744.000,527
143,0,30926,Chris Kirk,26' 1",19056.500,730
145,0,28259,Sangmoon Bae,26' 2",14454.083,553
145,0,34174,John Huh,26' 2",16901.500,646
147,0,23320,Ryan Palmer,26' 3",13921.583,531
148,0,06522,Ernie Els,26' 4",11744.083,446
148,0,24138,Ian Poulter,26' 4",8831.500,335
150,0,28089,Jason Day,26' 5",6789.667,257
150,0,23409,James Driscoll,26' 5",10579.000,401
150,0,19846,Brian Gay,26' 5",14230.167,538
153,0,07867,Woody Austin,26' 6",12896.917,487
153,0,29518,Brendan Steele,26' 6",14669.917,553
155,0,29289,S.Y. Noh,26' 7",15034.083,565
156,0,01810,Phil Mickelson,26' 8",10515.417,394
156,0,25632,Jimmy Walker,26' 8",13260.833,498
158,0,27064,Jhonattan Vegas,26' 9",14236.667,532
159,0,32334,Charlie Beljan,26' 10",14416.750,537
159,0,34099,Harris English,26' 10",15970.833,595
159,0,26331,Charl Schwartzel,26' 10",11765.583,439
159,0,26679,Kevin Stadler,26' 10",15285.167,569
159,0,10423,Mike Weir,26' 10",10017.750,373
164,0,34360,Patrick Reed,26' 11",15134.833,562
165,0,26596,Ryan Moore,27' 0",15897.333,588
166,0,27649,Brandt Snedeker,27' 1",15795.750,584
167,0,34046,Jordan Spieth,27' 3",16960.417,623
168,0,25240,D.A. Points,27' 4",12809.250,468
169,0,28237,Rory McIlroy,27' 6",10583.583,385
170,0,24502,Adam Scott,27' 10",13110.167,471
171,0,30944,Jason Kokrak,28' 1",12937.833,461
172,0,25572,Graeme McDowell,28' 2",12412.167,441
172,0,25804,Bubba Watson,28' 2",12890.917,458
174,0,36689,Brooks Koepka,28' 6",9135.250,321
175,0,32150,Michael Thompson,29' 0",14755.583,509
176,0,22371,Aaron Baddeley,29' 3",12703.750,434
177,0,30925,Dustin Johnson,30' 0",9535.583,318
