RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
116,0,29518,Brendan Steele,15.76,153,971,+0.12
117,0,32334,Charlie Beljan,15.80,146,924,+0.15
118,0,23320,Ryan Palmer,15.84,147,928,+0.03
119,0,06567,Vijay Singh,15.86,167,1053,+0.06
120,0,27064,Jhonattan Vegas,15.87,140,882,+0.11
121,0,22046,Geoff Ogilvy,15.89,160,1007,+0.03
122,0,20848,Ángel Cabrera,15.91,134,842,-0.03
123,0,24925,Jonathan Byrd,15.92,143,898,+0.10
124,0,29535,Brice Garnett,15.93,172,1080,+0.13
124,0,27330,Josh Teater,15.93,165,1036,+0.13
126,0,20229,Stewart Cink,15.94,158,991,+0.06
126,0,12716,Charley Hoffman,15.94,167,1048,-0.01
128,0,22913,John Rollins,15.98,147,920,+0.07
129,0,27141,J.B. Holmes,16.00,167,1044,+0.02
130,0,27408,Martin Kaymer,16.02,107,668,+0.16
131,0,31323,Gary Woodland,16.04,162,1010,+0.07
132,0,24502,Adam Scott,16.09,126,783,-0.01
133,0,25562,Andres Romero,16.19,159,982,+0.05
134,0,36689,Brooks Koepka,16.21,94,580,+0.01
135,0,35732,Wes Roach,16.38,114,696,+0.12
136,0,26300,Matt Jones,16.40,135,823,+0.16
136,0,32640,Troy Merritt,16.40,125,762,+0.26
138,0,24846,Ricky Barnes,16.43,177,1077,+0.07
139,0,25720,Chad Collins,16.51,139,842,+0.12
140,0,32839,Hideki Matsuyama,16.69,149,893,+0.03
141,0,25191,Gonzalo Fernandez-Castaño,16.70,160,958,+0.18
142,0,30692,Scott Stallings,17.03,147,863,+0.06
143,0,20157,Retief Goosen,17.05,183,1073,+0.07
144,0,24140,Sean O'Hair,17.07,156,914,+0.09
145,0,24490,George McNeill,17.25,167,968,+0.06
146,0,30925,Dustin Johnson,17.28,99,573,+0.06
146,0,34046,Jordan Spieth,17.28,189,1094,+0.08
148,0,30750,Tommy Gainey,17.39,144,828,+0.07
149,0,28500,Martin Flores,17.45,163,934,+0.06
150,0,27120,Troy Matteson,17.54,117,667,+0.22
151,0,28089,Jason Day,17.56,79,450,+0.05
152,0,21961,Charles Howell III,17.66,231,1308,+0.12
153,0,24138,Ian Poulter,17.70,100,565,+0.20
154,0,23621,Rory Sabbatini,17.75,159,896,-0.01
155,0,32333,Kevin Tway,17.77,115,647,+0.16
156,0,23409,James Driscoll,17.88,142,794,+0.12
156,0,26851,Marc Leishman,17.88,169,945,+0.10
158,0,33461,Morgan Hoffmann,17.94,221,1232,+0.11
159,0,29289,S.Y. Noh,17.98,185,1029,+0.05
160,0,29740,Brad Fritsch,18.00,97,539,+0.04
161,0,28259,Sangmoon Bae,18.03,163,904,+0.07
162,0,25632,Jimmy Walker,18.05,181,1003,+0.03
163,0,26331,Charl Schwartzel,18.18,136,748,+0.10
164,0,22378,Trevor Immelman,18.38,170,925,+0.12
165,0,30852,Ryo Ishikawa,18.44,156,846,+0.08
166,0,20593,Greg Chalmers,18.54,186,1003,+0.08
167,0,20160,Charlie Wi,18.65,168,901,+0.11
168,0,34360,Patrick Reed,18.70,192,1027,+0.10
169,0,22405,Justin Rose,18.83,135,717,-0.02
170,0,10423,Mike Weir,18.87,137,726,+0.03
171,0,06522,Ernie Els,19.77,170,860,+0.11
172,0,25349,Tim Wilkinson,19.80,196,990,+0.06
173,0,22371,Aaron Baddeley,19.82,158,797,+0.09
174,0,35300,Andrew Loupe,19.88,135,679,-0.01
175,0,34261,Scott Langley,20.07,219,1091,+0.11
176,0,23800,Bryce Molder,20.27,179,883,+0.17
177,0,29461,Jamie Lovemark,22.26,144,647,-0.01
