RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
46,0,23638,Brendon de Jonge,12.53,160,1277,+0.04
47,0,22621,Ben Curtis,12.54,111,885,+0.18
48,0,29420,Billy Horschel,12.56,121,963,+0.07
48,0,20396,Lee Westwood,12.56,75,597,+0.15
50,0,29535,Brice Garnett,12.59,136,1080,+0.01
51,0,28259,Sangmoon Bae,12.61,114,904,+0.06
52,0,25900,Lucas Glover,12.63,82,649,+0.16
53,0,25572,Graeme McDowell,12.66,81,640,+0.12
54,0,29461,Jamie Lovemark,12.67,82,647,-0.04
55,0,12716,Charley Hoffman,12.69,133,1048,-0.03
55,0,22405,Justin Rose,12.69,91,717,+0.04
57,0,24663,Y.E. Yang,12.72,107,841,+0.07
58,0,06567,Vijay Singh,12.73,134,1053,+0.07
59,0,26679,Kevin Stadler,12.82,116,905,+0.16
60,0,20645,John Senden,12.83,144,1122,+0.03
61,0,34098,Russell Henley,12.88,134,1040,+0.09
61,0,08075,Jerry Kelly,12.88,118,916,+0.05
63,0,25834,Daniel Summerhays,12.89,158,1226,+0.05
64,0,35732,Wes Roach,12.93,90,696,+0.13
64,0,27064,Jhonattan Vegas,12.93,114,882,-0.07
66,0,31560,Brian Stuard,12.94,133,1028,+0.18
67,0,23108,Matt Kuchar,12.97,137,1056,+0.04
68,0,34264,Hudson Swafford,12.98,104,801,-0.02
69,0,27963,Chris Stroud,12.99,130,1001,+0.10
70,0,27330,Josh Teater,13.03,135,1036,+0.05
71,0,22913,John Rollins,13.04,120,920,+0.02
72,0,29425,Andrew Svoboda,13.07,120,918,+0.13
73,0,25396,Kevin Na,13.08,141,1078,+0.05
74,0,26331,Charl Schwartzel,13.10,98,748,-0.09
75,0,29479,Scott Brown,13.19,153,1160,+0.13
76,0,32839,Hideki Matsuyama,13.21,118,893,+0.04
77,0,30927,Brendon Todd,13.22,167,1263,+0.05
78,0,01724,Jeff Maggert,13.24,81,612,+0.14
79,0,27933,John Merrick,13.27,133,1002,+0.08
80,0,25364,Paul Casey,13.30,81,609,+0.23
81,0,31202,William McGirt,13.36,156,1168,+0.08
82,0,24361,Pat Perez,13.38,139,1039,+0.12
83,0,23621,Rory Sabbatini,13.39,120,896,+0.18
84,0,12510,Chad Campbell,13.40,86,642,+0.01
85,0,24502,Adam Scott,13.41,105,783,+0.06
86,0,24138,Ian Poulter,13.45,76,565,E
86,0,32333,Kevin Tway,13.45,87,647,-0.01
88,0,32150,Michael Thompson,13.51,112,829,+0.13
89,0,33419,Cameron Tringale,13.57,184,1356,+0.07
90,0,21209,Sergio Garcia,13.59,75,552,-0.05
90,0,30926,Chris Kirk,13.59,163,1199,+0.07
92,0,24507,Jason Bohn,13.66,138,1010,+0.17
93,0,24925,Jonathan Byrd,13.70,123,898,+0.07
94,0,29740,Brad Fritsch,13.73,74,539,+0.11
95,0,10860,Justin Leonard,13.75,118,858,+0.14
96,0,30750,Tommy Gainey,13.77,114,828,+0.11
97,0,27649,Brandt Snedeker,13.79,126,914,+0.06
98,0,21753,Brian Davis,13.80,155,1123,+0.10
98,0,34046,Jordan Spieth,13.80,151,1094,+0.13
100,0,24912,Will MacKenzie,13.82,139,1006,+0.19
101,0,29926,Danny Lee,13.91,133,956,+0.08
102,0,20498,Briny Baird,13.94,87,624,+0.18
102,0,19846,Brian Gay,13.94,122,875,+0.07
104,0,35139,Richard Lee,13.95,118,846,+0.15
105,0,31557,Jim Herman,13.98,93,665,+0.06
106,0,21731,Freddie Jacobson,14.05,156,1110,+0.04
107,0,34099,Harris English,14.15,144,1018,+0.06
108,0,27936,Martin Laird,14.23,109,766,+0.07
109,0,28500,Martin Flores,14.24,133,934,+0.03
110,0,32200,Roberto Castro,14.30,116,811,+0.10
110,0,06522,Ernie Els,14.30,123,860,+0.10
112,0,29289,S.Y. Noh,14.38,148,1029,+0.09
113,0,32334,Charlie Beljan,14.39,133,924,+0.09
114,0,34021,Bud Cauley,14.42,92,638,+0.15
115,0,33141,Keegan Bradley,14.44,134,928,+0.10
116,0,31323,Gary Woodland,14.46,146,1010,+0.06
117,0,27895,Jonas Blixt,14.50,86,593,+0.13
118,0,34409,David Lingmerth,14.54,133,915,+0.16
119,0,23353,J.J. Henry,14.56,157,1078,+0.01
120,0,25720,Chad Collins,14.61,123,842,+0.18
121,0,33418,Shawn Stefani,14.63,116,793,+0.04
122,0,36689,Brooks Koepka,14.66,85,580,-0.02
123,0,23983,Luke Donald,14.69,89,606,+0.19
123,0,27120,Troy Matteson,14.69,98,667,+0.10
123,0,25804,Bubba Watson,14.69,114,776,-0.07
126,0,22046,Geoff Ogilvy,14.80,149,1007,+0.13
127,0,26300,Matt Jones,14.82,122,823,-0.02
127,0,28486,Michael Putnam,14.82,186,1255,+0.11
129,0,10423,Mike Weir,14.88,108,726,+0.11
130,0,27436,Graham DeLaet,14.92,132,885,+0.08
131,0,29518,Brendan Steele,14.93,145,971,+0.09
132,0,20098,Stuart Appleby,15.03,175,1164,+0.13
133,0,23623,Bo Van Pelt,15.04,140,931,+0.09
134,0,35539,Luke Guthrie,15.17,159,1048,+0.03
135,0,20157,Retief Goosen,15.19,163,1073,+0.04
136,0,25240,D.A. Points,15.20,116,763,+0.22
137,0,24358,Robert Garrigus,15.24,153,1004,+0.07
138,0,28475,Jeff Overton,15.32,140,914,+0.06
138,0,25345,Carl Pettersson,15.32,180,1175,+0.05
140,0,20229,Stewart Cink,15.34,152,991,+0.05
141,0,27644,Brian Harman,15.47,217,1403,+0.13
142,0,27770,Camilo Villegas,15.48,179,1156,+0.15
143,0,20848,Ángel Cabrera,15.56,131,842,+0.08
143,0,34265,Will Wilcox,15.56,87,559,+0.02
145,0,29221,Webb Simpson,15.69,161,1026,+0.05
146,0,33461,Morgan Hoffmann,15.75,194,1232,+0.14
147,0,34360,Patrick Reed,15.77,162,1027,+0.09
148,0,07867,Woody Austin,15.78,125,792,+0.11
149,0,27466,Spencer Levin,15.92,110,691,+0.19
150,0,28237,Rory McIlroy,15.94,106,665,-0.07
151,0,28089,Jason Day,16.00,72,450,+0.17
152,0,26329,Louis Oosthuizen,16.14,67,415,+0.28
153,0,23320,Ryan Palmer,16.16,150,928,-0.01
154,0,30692,Scott Stallings,16.22,140,863,+0.22
155,0,26951,Johnson Wagner,16.23,130,801,+0.15
156,0,31193,Jim Renner,16.34,117,716,+0.09
157,0,27141,J.B. Holmes,16.38,171,1044,+0.09
158,0,25562,Andres Romero,16.40,161,982,+0.05
159,0,24846,Ricky Barnes,16.43,177,1077,+0.01
160,0,01810,Phil Mickelson,16.52,114,690,-0.01
160,0,24140,Sean O'Hair,16.52,151,914,+0.07
162,0,30944,Jason Kokrak,16.65,139,835,-0.04
163,0,30925,Dustin Johnson,16.75,96,573,-0.02
164,0,24494,Erik Compton,16.91,174,1029,+0.14
165,0,35300,Andrew Loupe,16.94,115,679,+0.05
166,0,28307,Matt Every,17.14,152,887,E
167,0,30852,Ryo Ishikawa,17.26,146,846,+0.12
168,0,26956,Bronson La'Cassie,17.27,86,498,+0.05
169,0,10885,Robert Allenby,17.41,168,965,+0.08
170,0,25274,Steven Bowditch,17.50,188,1074,+0.11
171,0,34431,Robert Streb,17.70,157,887,+0.06
172,0,23409,James Driscoll,17.76,141,794,+0.20
173,0,25632,Jimmy Walker,17.85,179,1003,+0.01
174,0,01706,Davis Love III,17.98,155,862,+0.15
175,0,21961,Charles Howell III,18.04,236,1308,-0.09
176,0,34563,Chesson Hadley,18.29,180,984,+0.16
177,0,28132,Tyrone Van Aswegen,19.19,170,886,+0.08
