RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,30925,Dustin Johnson,9642.729
2,0,50525,Collin Morikawa,6901.810
3,0,36689,Brooks Koepka,6805.269
4,0,33448,Justin Thomas,5839.855
5,0,29221,Webb Simpson,5590.735
6,0,47959,Bryson DeChambeau,5086.865
7,0,48081,Xander Schauffele,4916.793
8,0,34360,Patrick Reed,4655.416
9,0,40026,Daniel Berger,4337.232
10,0,29725,Tony Finau,4230.899
11,0,31323,Gary Woodland,4055.524
12,0,29478,Kevin Kisner,3493.762
13,0,08793,Tiger Woods,2815.199
14,0,23108,Matt Kuchar,2747.648
15,0,35450,Patrick Cantlay,2628.228
16,0,23320,Ryan Palmer,2266.605
17,0,29420,Billy Horschel,2203.144
18,0,34099,Harris English,2200.856
19,0,56278,Matthew Wolff,2152.733
20,0,46046,Scottie Scheffler,2136.259
21,0,27214,Kevin Streelman,2047.554
22,0,25804,Bubba Watson,1940.617
23,0,34076,Joel Dahmen,1878.163
24,0,26476,Chez Reavie,1850.874
25,0,34046,Jordan Spieth,1765.452
26,0,32102,Rickie Fowler,1713.704
27,0,01810,Phil Mickelson,1696.953
28,0,29518,Brendan Steele,1662.736
29,0,25396,Kevin Na,1556.505
30,0,30944,Jason Kokrak,1525.185
31,0,32150,Michael Thompson,1524.464
32,0,33410,Andrew Landry,1511.779
33,0,39977,Max Homa,1442.893
34,0,35449,Adam Long,1436.797
35,0,35310,Lanto Griffin,1366.517
36,0,31557,Jim Herman,1339.792
37,0,30927,Brendon Todd,1266.626
38,0,27649,Brandt Snedeker,1257.325
39,0,34098,Russell Henley,1127.116
40,0,52372,Cameron Champ,1105.452
41,0,35532,Tom Hoge,1103.824
42,0,46402,Talor Gooch,1007.640
43,0,27644,Brian Harman,978.225
44,0,49771,J.T. Poston,974.384
45,0,27129,Luke List,953.823
46,0,10809,Jim Furyk,944.250
47,0,12716,Charley Hoffman,915.627
48,0,46442,Maverick McNealy,914.390
49,0,36699,Patrick Rodgers,877.005
50,0,33141,Keegan Bradley,871.386
51,0,53165,Doc Redman,848.434
52,0,39546,Keith Mitchell,829.493
53,0,21961,Charles Howell III,826.193
54,0,47504,Sam Burns,803.671
55,0,36801,Mark Hubbard,802.521
56,0,37189,Harold Varner III,786.243
57,0,29479,Scott Brown,761.230
58,0,34021,Bud Cauley,724.521
59,0,28775,Nate Lashley,715.554
60,0,33597,Harry Higgs,711.187
61,0,25818,Scott Piercy,695.007
62,0,25900,Lucas Glover,669.685
63,0,47128,Richy Werenski,648.558
64,0,24024,Zach Johnson,644.380
65,0,19803,Ryan Armour,601.466
66,0,27141,J.B. Holmes,575.741
67,0,34563,Chesson Hadley,553.985
68,0,45609,Tyler Duncan,551.943
69,0,26596,Ryan Moore,539.435
70,0,32640,Troy Merritt,517.446
71,0,32757,Patton Kizzire,512.315
72,0,33419,Cameron Tringale,510.294
73,0,51766,Wyndham Clark,499.620
74,0,49964,Aaron Wise,471.368
75,0,36871,Matthew NeSmith,469.712
76,0,39953,Chase Seiffert,428.942
77,0,34256,Andrew Putnam,425.993
78,0,47993,Denny McCarthy,408.261
79,0,34466,Peter Malnati,403.410
80,0,25632,Jimmy Walker,402.608
81,0,35461,Beau Hossler,400.928
82,0,23325,Vaughn Taylor,398.995
