RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
137,0,01810,Phil Mickelson,10.80,86,796,+0.151
139,0,29289,S.Y. Noh,10.75,93,865,+0.204
139,0,34360,Patrick Reed,10.75,111,1033,+0.081
141,0,33419,Cameron Tringale,10.73,112,1044,+0.179
142,0,27644,Brian Harman,10.67,113,1059,+0.150
143,0,34046,Jordan Spieth,10.60,99,934,-0.040
144,0,28089,Jason Day,10.59,90,850,+0.122
145,0,12716,Charley Hoffman,10.53,107,1016,+0.112
146,0,34099,Harris English,10.51,120,1142,-0.008
147,0,29420,Billy Horschel,10.47,121,1156,+0.033
147,0,21961,Charles Howell III,10.47,117,1118,+0.017
149,0,30852,Ryo Ishikawa,10.43,80,767,+0.075
149,0,29425,Andrew Svoboda,10.43,51,489,+0.020
151,0,22405,Justin Rose,10.40,67,644,+0.045
152,0,21731,Freddie Jacobson,10.25,66,644,+0.030
153,0,24781,Hunter Mahan,10.16,97,955,+0.010
154,0,25818,Scott Piercy,10.13,88,869,+0.080
155,0,20848,Ángel Cabrera,10.08,80,794,+0.175
156,0,28307,Matt Every,10.03,112,1117,+0.080
157,0,24502,Adam Scott,9.97,61,612,-0.016
158,0,27330,Josh Teater,9.89,84,849,+0.119
159,0,26679,Kevin Stadler,9.88,95,962,+0.168
160,0,27095,Nick Watney,9.79,100,1021,-0.040
161,0,34098,Russell Henley,9.66,89,921,-0.101
162,0,33141,Keegan Bradley,9.59,97,1011,E
163,0,23452,Nicolas Colsaerts,9.52,48,504,+0.104
164,0,33869,Eric Meierdierks,9.51,49,515,+0.286
165,0,24924,Bill Haas,9.40,91,968,+0.110
166,0,33418,Shawn Stefani,9.37,65,694,+0.046
167,0,30692,Scott Stallings,9.32,86,923,+0.186
168,0,23621,Rory Sabbatini,9.27,93,1003,+0.108
169,0,27129,Luke List,9.25,67,724,+0.104
170,0,37273,Derek Ernst,9.20,63,685,+0.079
171,0,25274,Steven Bowditch,9.16,74,808,+0.230
172,0,24358,Robert Garrigus,9.12,62,680,+0.242
173,0,26289,Boo Weekley,8.22,95,1156,+0.095
174,0,22913,John Rollins,8.14,77,946,+0.052
175,0,33461,Morgan Hoffmann,7.96,59,741,+0.136
175,0,25804,Bubba Watson,7.96,66,829,-0.015
177,0,30925,Dustin Johnson,7.81,56,717,+0.036
178,0,27120,Troy Matteson,7.67,63,821,+0.095
179,0,27936,Martin Laird,7.47,55,736,+0.200
180,0,28237,Rory McIlroy,6.11,35,573,-0.057
