RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,23541,Ben Crane,75.00,24,32
2,0,25274,Steven Bowditch,74.07,20,27
3,0,24357,K.J. Choi,70.37,19,27
4,0,32102,Rickie Fowler,66.67,14,21
4,0,20572,Rod Pampling,66.67,6,9
4,0,02206,David Toms,66.67,6,9
7,0,01810,Phil Mickelson,65.38,17,26
8,0,32150,Michael Thompson,65.22,15,23
9,0,20396,Lee Westwood,64.29,9,14
10,0,10423,Mike Weir,64.00,16,25
10,0,21878,Mark Wilson,64.00,16,25
12,0,08725,Tom Gillis,63.64,14,22
12,0,27129,Luke List,63.64,14,22
14,0,21731,Freddie Jacobson,63.16,12,19
15,0,20593,Greg Chalmers,62.50,25,40
15,0,25572,Graeme McDowell,62.50,10,16
15,0,20443,Jin Park,62.50,15,24
15,0,27649,Brandt Snedeker,62.50,15,24
15,0,28310,Lee Williams,62.50,15,24
20,0,26476,Chez Reavie,62.07,18,29
21,0,22378,Trevor Immelman,61.90,13,21
21,0,22056,Cameron Percy,61.90,13,21
21,0,23325,Vaughn Taylor,61.90,13,21
24,0,23108,Matt Kuchar,61.11,22,36
25,0,22295,Darron Stiles,60.87,14,23
26,0,32698,Bobby Gates,60.00,15,25
26,0,25900,Lucas Glover,60.00,15,25
26,0,24924,Bill Haas,60.00,15,25
29,0,32366,Kevin Chappell,59.26,16,27
30,0,20098,Stuart Appleby,58.82,20,34
31,0,23135,Tim Clark,58.33,14,24
31,0,28089,Jason Day,58.33,21,36
31,0,23983,Luke Donald,58.33,14,24
34,0,33418,Shawn Stefani,58.06,18,31
35,0,22806,Doug LaBelle II,57.50,23,40
36,0,30711,Colt Knost,56.52,13,23
37,0,24490,George McNeill,56.25,18,32
38,0,26300,Matt Jones,56.00,14,25
38,0,26497,Casey Wittenberg,56.00,14,25
40,0,21753,Brian Davis,55.88,19,34
40,0,27436,Graham DeLaet,55.88,19,34
40,0,26679,Kevin Stadler,55.88,19,34
43,0,33141,Keegan Bradley,55.56,20,36
43,0,24494,Erik Compton,55.56,20,36
43,0,22913,John Rollins,55.56,20,36
43,0,22405,Justin Rose,55.56,10,18
47,0,32200,Roberto Castro,55.26,21,38
48,0,20766,Padraig Harrington,55.00,11,20
48,0,34409,David Lingmerth,55.00,11,20
48,0,06527,Steve Stricker,55.00,11,20
51,0,10860,Justin Leonard,54.84,17,31
51,0,25562,Andres Romero,54.84,17,31
51,0,20160,Charlie Wi,54.84,17,31
54,0,21961,Charles Howell III,54.55,24,44
54,0,25804,Bubba Watson,54.55,12,22
56,0,28679,Fabián Gómez,53.85,14,26
56,0,26331,Charl Schwartzel,53.85,14,26
56,0,26951,Johnson Wagner,53.85,14,26
59,0,24399,Scott Gardiner,53.33,16,30
59,0,21099,David Lynn,53.33,8,15
61,0,28237,Rory McIlroy,52.94,9,17
62,0,34099,Harris English,52.78,19,36
62,0,34360,Patrick Reed,52.78,19,36
64,0,27120,Troy Matteson,52.63,10,19
65,0,27095,Nick Watney,51.72,15,29
66,0,29420,Billy Horschel,51.06,24,47
67,0,22371,Aaron Baddeley,50.00,19,38
67,0,27895,Jonas Blixt,50.00,19,38
67,0,12510,Chad Campbell,50.00,18,36
67,0,01320,Bob Estes,50.00,9,18
67,0,10809,Jim Furyk,50.00,16,32
67,0,31557,Jim Herman,50.00,9,18
67,0,24024,Zach Johnson,50.00,13,26
67,0,35139,Richard Lee,50.00,16,32
67,0,33869,Eric Meierdierks,50.00,9,18
67,0,25818,Scott Piercy,50.00,13,26
67,0,21528,Henrik Stenson,50.00,8,16
67,0,28135,Aaron Watkins,50.00,5,10
