RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,22792,Peter Hanson,78.95,15,19
2,0,20229,Stewart Cink,73.91,34,46
3,0,21099,David Lynn,72.50,29,40
4,0,08793,Tiger Woods,72.22,26,36
5,0,23108,Matt Kuchar,71.43,45,63
6,0,24357,K.J. Choi,71.15,37,52
7,0,20766,Padraig Harrington,70.83,17,24
8,0,20098,Stuart Appleby,69.23,45,65
9,0,26497,Casey Wittenberg,68.97,40,58
10,0,08725,Tom Gillis,67.74,42,62
11,0,27649,Brandt Snedeker,67.35,33,49
12,0,25274,Steven Bowditch,67.27,37,55
13,0,33419,Cameron Tringale,67.24,39,58
14,0,01320,Bob Estes,67.19,43,64
14,0,19846,Brian Gay,67.19,43,64
16,0,19970,Robert Karlsson,66.67,24,36
16,0,02206,David Toms,66.67,14,21
18,0,34021,Bud Cauley,66.00,33,50
19,0,28310,Lee Williams,65.91,29,44
20,0,22295,Darron Stiles,65.79,25,38
21,0,34360,Patrick Reed,65.71,46,70
22,0,24138,Ian Poulter,65.63,21,32
23,0,32366,Kevin Chappell,65.52,38,58
24,0,29740,Brad Fritsch,65.43,53,81
25,0,28089,Jason Day,65.38,34,52
25,0,29221,Webb Simpson,65.38,34,52
27,0,29518,Brendan Steele,64.79,46,71
28,0,22405,Justin Rose,64.71,22,34
29,0,23800,Bryce Molder,64.29,45,70
30,0,27120,Troy Matteson,64.00,32,50
31,0,23409,James Driscoll,63.79,37,58
32,0,32102,Rickie Fowler,63.64,35,55
33,0,22806,Doug LaBelle II,63.46,33,52
34,0,25686,Jason Dufner,62.79,27,43
34,0,24502,Adam Scott,62.79,27,43
36,0,24507,Jason Bohn,62.71,37,59
37,0,10423,Mike Weir,62.50,35,56
38,0,23638,Brendon de Jonge,62.34,48,77
39,0,23135,Tim Clark,62.16,23,37
40,0,21753,Brian Davis,62.11,59,95
41,0,01810,Phil Mickelson,61.82,34,55
42,0,23983,Luke Donald,61.54,24,39
42,0,08075,Jerry Kelly,61.54,32,52
42,0,26679,Kevin Stadler,61.54,32,52
45,0,20593,Greg Chalmers,61.40,35,57
46,0,23541,Ben Crane,61.36,27,44
46,0,21209,Sergio Garcia,61.36,27,44
48,0,33141,Keegan Bradley,61.19,41,67
49,0,34046,Jordan Spieth,61.02,36,59
50,0,26596,Ryan Moore,60.87,28,46
51,0,32150,Michael Thompson,60.78,31,51
52,0,27895,Jonas Blixt,60.61,40,66
53,0,01724,Jeff Maggert,60.53,23,38
54,0,22056,Cameron Percy,60.42,29,48
54,0,23497,Tag Ridings,60.42,29,48
56,0,31202,William McGirt,60.38,32,53
57,0,25632,Jimmy Walker,60.32,38,63
58,0,10809,Jim Furyk,60.00,36,60
58,0,21731,Freddie Jacobson,60.00,30,50
58,0,06527,Steve Stricker,60.00,12,20
61,0,12782,Tim Herron,59.52,25,42
62,0,27770,Camilo Villegas,58.93,33,56
63,0,34174,John Huh,58.82,40,68
63,0,34261,Scott Langley,58.82,30,51
65,0,33418,Shawn Stefani,58.70,27,46
66,0,21961,Charles Howell III,58.49,31,53
67,0,22371,Aaron Baddeley,58.33,35,60
67,0,31560,Brian Stuard,58.33,28,48
69,0,24494,Erik Compton,58.06,36,62
69,0,25562,Andres Romero,58.06,36,62
71,0,28500,Martin Flores,57.97,40,69
72,0,27214,Kevin Streelman,57.75,41,71
73,0,24781,Hunter Mahan,57.63,34,59
74,0,27963,Chris Stroud,57.58,38,66
75,0,26331,Charl Schwartzel,57.14,44,77
76,0,28259,Sangmoon Bae,56.94,41,72
76,0,34099,Harris English,56.94,41,72
76,0,28780,Nicholas Thompson,56.94,41,72
79,0,30692,Scott Stallings,56.92,37,65
80,0,35139,Richard Lee,56.34,40,71
81,0,33461,Morgan Hoffmann,56.25,27,48
81,0,26300,Matt Jones,56.25,36,64
83,0,23320,Ryan Palmer,55.93,33,59
84,0,26289,Boo Weekley,55.74,34,61
85,0,34409,David Lingmerth,55.56,35,63
86,0,20160,Charlie Wi,55.29,47,85
87,0,28307,Matt Every,55.26,42,76
88,0,30711,Colt Knost,55.10,27,49
88,0,30163,Henrik Norlander,55.10,27,49
90,0,20691,Greg Owen,55.00,33,60
91,0,06567,Vijay Singh,54.90,28,51
92,0,24924,Bill Haas,54.55,30,55
92,0,22378,Trevor Immelman,54.55,24,44
92,0,24140,Sean O'Hair,54.55,24,44
92,0,10213,Dicky Pride,54.55,30,55
96,0,23621,Rory Sabbatini,54.39,31,57
97,0,06522,Ernie Els,54.29,19,35
97,0,30925,Dustin Johnson,54.29,19,35
99,0,34098,Russell Henley,54.24,32,59
100,0,25336,Alistair Presnell,53.66,22,41
101,0,06573,Brandt Jobe,53.57,30,56
102,0,12716,Charley Hoffman,53.42,39,73
103,0,20396,Lee Westwood,53.33,24,45
104,0,35539,Luke Guthrie,53.13,34,64
104,0,25572,Graeme McDowell,53.13,17,32
106,0,20572,Rod Pampling,52.94,18,34
107,0,29420,Billy Horschel,52.87,46,87
108,0,27936,Martin Laird,52.83,28,53
109,0,06004,Stephen Ames,52.78,19,36
110,0,12510,Chad Campbell,52.73,29,55
111,0,30852,Ryo Ishikawa,52.63,30,57
111,0,22913,John Rollins,52.63,30,57
113,0,30944,Jason Kokrak,52.56,41,78
114,0,25834,Daniel Summerhays,52.50,42,80
115,0,30926,Chris Kirk,52.38,33,63
116,0,10885,Robert Allenby,51.72,30,58
116,0,10860,Justin Leonard,51.72,30,58
118,0,22961,David Mathis,51.61,32,62
119,0,20443,Jin Park,51.52,17,33
120,0,21528,Henrik Stenson,51.35,19,37
121,0,36884,Ben Kohles,50.98,26,51
121,0,24663,Y.E. Yang,50.98,26,51
123,0,27129,Luke List,50.91,28,55
124,0,32200,Roberto Castro,50.77,33,65
125,0,24227,Justin Bolli,50.00,23,46
125,0,28679,Fabián Gómez,50.00,29,58
125,0,29289,S.Y. Noh,50.00,26,52
