RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
55,0,33399,Adam Hadwin,70.14,3086,44
55,0,39977,Max Homa,70.14,3016,43
55,0,36326,David Lipsky,70.14,3086,44
55,0,27064,Jhonattan Vegas,70.14,3016,43
59,0,28089,Jason Day,70.17,2035,29
59,0,32662,Michael Gligic,70.17,2456,35
59,0,46442,Maverick McNealy,70.17,2947,42
59,0,47995,Davis Riley,70.17,3719,53
63,0,40115,Adam Svensson,70.19,4001,57
64,0,49960,Sepp Straka,70.20,3510,50
64,0,27214,Kevin Streelman,70.20,2878,41
66,0,31323,Gary Woodland,70.21,2668,38
67,0,30911,Tommy Fleetwood,70.22,2247,32
67,0,35449,Adam Long,70.22,3230,46
67,0,52374,Brandon Wu,70.22,2598,37
70,0,30163,Henrik Norlander,70.23,2177,31
71,0,26851,Marc Leishman,70.24,2599,37
71,0,37275,Sam Ryder,70.24,2388,34
73,0,40162,Justin Lower,70.26,2459,35
74,0,51766,Wyndham Clark,70.27,3443,49
75,0,37455,Si Woo Kim,70.29,3374,48
75,0,28775,Nate Lashley,70.29,2671,38
75,0,46601,Trey Mullinax,70.29,2882,41
78,0,45609,Tyler Duncan,70.30,3023,43
78,0,34256,Andrew Putnam,70.30,3093,44
80,0,34076,Joel Dahmen,70.31,2531,36
80,0,34363,Tyrrell Hatton,70.31,2461,35
82,0,36699,Patrick Rodgers,70.33,2743,39
83,0,25818,Scott Piercy,70.34,2462,35
84,0,21961,Charles Howell III,70.38,2252,32
85,0,29535,Brice Garnett,70.39,2323,33
85,0,22056,Cameron Percy,70.39,1267,18
85,0,24502,Adam Scott,70.39,2534,36
88,0,32448,James Hahn,70.41,2605,37
89,0,30944,Jason Kokrak,70.42,1831,26
90,0,19803,Ryan Armour,70.43,1620,23
91,0,24925,Jonathan Byrd,70.44,1761,25
91,0,25900,Lucas Glover,70.44,2747,39
91,0,35879,Kelly Kraft,70.44,2254,32
91,0,49947,Taylor Moore,70.44,2747,39
95,0,20229,Stewart Cink,70.46,2607,37
96,0,35310,Lanto Griffin,70.47,2537,36
96,0,23320,Ryan Palmer,70.47,2396,34
98,0,29518,Brendan Steele,70.50,2397,34
98,0,48887,Matt Wallace,70.50,1974,28
100,0,54628,Lee Hodges,70.51,3455,49
100,0,35506,Mackenzie Hughes,70.51,2609,37
102,0,29908,C.T. Pan,70.52,2962,42
102,0,49771,J.T. Poston,70.52,2962,42
104,0,33141,Keegan Bradley,70.53,2680,38
105,0,32791,K.H. Lee,70.54,3245,46
106,0,23325,Vaughn Taylor,70.55,1411,20
107,0,35532,Tom Hoge,70.56,3387,48
108,0,31646,Emiliano Grillo,70.57,2964,42
109,0,34264,Hudson Swafford,70.58,2188,31
110,0,32640,Troy Merritt,70.59,3106,44
111,0,32757,Patton Kizzire,70.60,3036,43
112,0,49766,Hank Lebioda,70.62,2613,37
113,0,29970,Dylan Frittelli,70.64,3179,45
113,0,51634,Sahith Theegala,70.64,4168,59
115,0,34466,Peter Malnati,70.67,3392,48
115,0,27649,Brandt Snedeker,70.67,1908,27
117,0,34563,Chesson Hadley,70.71,2970,42
117,0,48117,Kurt Kitayama,70.71,2970,42
119,0,36852,Jim Knous,70.72,1768,25
120,0,49298,Kramer Hickok,70.73,2900,41
120,0,27974,Sung Kang,70.73,2900,41
120,0,51997,Andrew Novak,70.73,2617,37
123,0,24980,Scott Gutschewski,70.74,1910,27
123,0,47529,Mito Pereira,70.74,2971,42
125,0,55708,Hayden Buckley,70.75,3396,48
125,0,52375,Doug Ghim,70.75,2830,40
127,0,48822,Sebastián Muñoz,70.76,2901,41
127,0,33667,Carlos Ortiz,70.76,2052,29
127,0,33419,Cameron Tringale,70.76,3184,45
130,0,27770,Camilo Villegas,70.78,1911,27
131,0,33122,Russell Knox,70.81,3045,43
132,0,36689,Brooks Koepka,70.83,1700,24
132,0,34431,Robert Streb,70.83,2833,40
134,0,29221,Webb Simpson,70.86,1984,28
135,0,47988,Nick Hardy,70.88,2268,32
135,0,12716,Charley Hoffman,70.88,2339,33
135,0,25198,Francesco Molinari,70.88,1772,25
138,0,46340,Alex Smalley,70.89,3332,47
138,0,31560,Brian Stuard,70.89,3332,47
140,0,45540,Jared Wolfe,70.90,2198,31
141,0,40006,Erik van Rooyen,70.91,1631,23
142,0,25493,Nick Taylor,70.93,2908,41
143,0,51950,Max McGreevy,70.95,2980,42
143,0,32150,Michael Thompson,70.95,2696,38
145,0,24361,Pat Perez,71.00,1491,21
145,0,47983,Chad Ramey,71.00,2982,42
147,0,23983,Luke Donald,71.03,2060,29
147,0,26476,Chez Reavie,71.03,2486,35
149,0,39953,Chase Seiffert,71.04,1776,25
150,0,48699,Callum Tarren,71.06,2558,36
150,0,54783,Dylan Wu,71.06,2345,33
152,0,48084,Wesley Bryan,71.08,1777,25
152,0,51890,Greyson Sigg,71.08,2843,40
154,0,29974,Branden Grace,71.09,1635,23
154,0,53165,Doc Redman,71.09,2275,32
154,0,50095,Austin Smotherman,71.09,2417,34
157,0,27936,Martin Laird,71.10,2062,29
158,0,33486,Roger Sloan,71.11,2560,36
158,0,35617,Martin Trainer,71.11,2631,37
160,0,32333,Kevin Tway,71.17,2491,35
160,0,56278,Matthew Wolff,71.17,1708,24
162,0,33597,Harry Higgs,71.18,2705,38
163,0,30978,Kiradech Aphibarnrat,71.19,1922,27
164,0,29289,S.Y. Noh,71.20,1780,25
165,0,39058,Lucas Herbert,71.25,1995,28
166,0,24138,Ian Poulter,71.27,1568,22
167,0,10381,Curtis Thompson,71.29,2210,31
168,0,35461,Beau Hossler,71.30,2852,40
169,0,47128,Richy Werenski,71.32,2211,31
170,0,34360,Patrick Reed,71.33,2354,33
170,0,27139,David Skinns,71.33,2354,33
172,0,31557,Jim Herman,71.36,1570,22
173,0,36884,Ben Kohles,71.40,2142,30
174,0,32102,Rickie Fowler,71.41,2285,32
175,0,32366,Kevin Chappell,71.44,1929,27
176,0,47347,Adam Schenk,71.48,3288,46
177,0,46550,Brandon Hagy,71.51,2503,35
178,0,52372,Cameron Champ,71.52,1931,27
179,0,37212,Paul Barjon,71.53,2289,32
179,0,34255,Joseph Bramlett,71.53,2432,34
181,0,24024,Zach Johnson,71.55,2075,29
182,0,27129,Luke List,71.57,2505,35
183,0,28114,Dawie van der Walt,71.58,2219,31
184,0,35110,Brett Drewitt,71.60,1790,25
185,0,32139,Danny Willett,71.61,2220,31
186,0,27095,Nick Watney,71.69,2796,39
187,0,33490,Bo Hoag,71.84,1796,25
188,0,39436,Joshua Creel,71.86,1581,22
189,0,25686,Jason Dufner,72.04,1945,27
190,0,27895,Jonas Blixt,72.22,1661,23
191,0,47856,Seth Reeves,72.27,2168,30
192,0,29926,Danny Lee,72.58,1742,24
193,0,54421,Garrick Higgo,72.90,2114,29
