RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,06004,Stephen Ames,28.57,70,20
2,0,21961,Charles Howell III,27.07,133,36
3,0,34099,Harris English,26.92,130,35
4,0,29221,Webb Simpson,26.55,113,30
5,0,30692,Scott Stallings,26.53,98,26
6,0,01810,Phil Mickelson,26.26,99,26
7,0,20098,Stuart Appleby,25.42,118,30
8,0,32102,Rickie Fowler,25.00,96,24
8,0,27408,Martin Kaymer,25.00,60,15
10,0,24502,Adam Scott,24.66,73,18
11,0,29425,Andrew Svoboda,24.49,49,12
12,0,22405,Justin Rose,24.29,70,17
13,0,25240,D.A. Points,24.11,112,27
14,0,30926,Chris Kirk,23.91,138,33
15,0,27649,Brandt Snedeker,23.86,88,21
16,0,30711,Colt Knost,23.81,84,20
17,0,34098,Russell Henley,23.71,97,23
18,0,28679,Fabián Gómez,23.38,77,18
19,0,34046,Jordan Spieth,23.23,99,23
20,0,29289,S.Y. Noh,23.17,82,19
21,0,20396,Lee Westwood,22.92,96,22
22,0,22295,Darron Stiles,22.89,83,19
23,0,24781,Hunter Mahan,22.73,110,25
24,0,26331,Charl Schwartzel,22.47,89,20
25,0,23135,Tim Clark,22.08,77,17
26,0,29420,Billy Horschel,21.99,141,31
27,0,27556,Ted Potter Jr.,21.74,92,20
27,0,08793,Tiger Woods,21.74,69,15
29,0,06573,Brandt Jobe,21.62,74,16
30,0,20572,Rod Pampling,21.43,56,12
31,0,23983,Luke Donald,21.31,61,13
32,0,10860,Justin Leonard,21.21,99,21
33,0,23409,James Driscoll,20.79,101,21
34,0,24663,Y.E. Yang,20.69,58,12
35,0,20229,Stewart Cink,20.45,88,18
36,0,25572,Graeme McDowell,20.37,54,11
37,0,26951,Johnson Wagner,20.27,74,15
38,0,23623,Bo Van Pelt,20.25,79,16
39,0,24399,Scott Gardiner,20.24,84,17
40,0,28475,Jeff Overton,20.19,104,21
41,0,32448,James Hahn,20.18,114,23
42,0,30944,Jason Kokrak,20.00,115,23
43,0,34431,Robert Streb,19.79,96,19
44,0,22371,Aaron Baddeley,19.75,81,16
45,0,20691,Greg Owen,19.64,112,22
46,0,22806,Doug LaBelle II,19.51,82,16
46,0,28135,Aaron Watkins,19.51,41,8
48,0,35539,Luke Guthrie,19.35,93,18
48,0,10423,Mike Weir,19.35,62,12
50,0,33419,Cameron Tringale,19.27,109,21
51,0,28259,Sangmoon Bae,19.23,104,20
52,0,35139,Richard Lee,19.19,99,19
53,0,25632,Jimmy Walker,19.13,115,22
54,0,21209,Sergio Garcia,19.12,68,13
55,0,23638,Brendon de Jonge,19.08,173,33
56,0,27895,Jonas Blixt,19.00,100,19
57,0,24494,Erik Compton,18.92,111,21
58,0,30925,Dustin Johnson,18.89,90,17
59,0,33869,Eric Meierdierks,18.87,53,10
60,0,23320,Ryan Palmer,18.85,122,23
61,0,27436,Graham DeLaet,18.84,138,26
62,0,24924,Bill Haas,18.81,101,19
63,0,21753,Brian Davis,18.75,144,27
64,0,24024,Zach Johnson,18.71,139,26
