RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
113,4,24502,Adam Scott,52.34,123,235
114,4,51766,Wyndham Clark,52.22,212,406
115,4,35230,Nelson Ledesma,52.19,143,274
116,4,39324,J.J. Spaun,52.05,178,342
117,4,32757,Patton Kizzire,51.98,184,354
118,5,25686,Jason Dufner,51.89,151,291
119,5,23623,Bo Van Pelt,51.84,127,245
120,5,49960,Sepp Straka,51.79,202,390
121,25,35891,Cameron Smith,51.72,211,408
122,4,23325,Vaughn Taylor,51.65,141,273
123,4,46435,Austin Cook,51.61,144,279
124,4,40058,Zac Blair,51.59,178,345
125,4,27936,Martin Laird,51.52,102,198
126,4,40098,Matt Fitzpatrick,51.50,137,266
127,4,21961,Charles Howell III,51.49,225,437
128,5,47128,Richy Werenski,51.37,169,329
129,5,48045,Michael Gellerman,51.36,113,220
130,5,27963,Chris Stroud,51.34,134,261
131,6,52372,Cameron Champ,51.28,220,429
132,4,37455,Si Woo Kim,51.24,227,443
133,4,36801,Mark Hubbard,51.23,229,447
134,6,28307,Matt Every,51.14,135,264
135,6,33141,Keegan Bradley,51.05,195,382
135,6,37275,Sam Ryder,51.05,194,380
137,6,33410,Andrew Landry,50.99,154,302
137,6,32791,K.H. Lee,50.99,180,353
139,7,01810,Phil Mickelson,50.91,167,328
140,8,25632,Jimmy Walker,50.88,174,342
141,8,35310,Lanto Griffin,50.81,281,553
142,8,27554,Scott Harrington,50.76,201,396
143,8,33120,Mark Anderson,50.75,135,266
143,8,22371,Aaron Baddeley,50.75,135,266
143,-4,48822,Sebastián Muñoz,50.75,237,467
146,7,29518,Brendan Steele,50.70,182,359
147,7,34046,Jordan Spieth,50.61,209,413
148,7,56278,Matthew Wolff,50.59,215,425
149,7,34021,Bud Cauley,50.57,177,350
150,7,34256,Andrew Putnam,50.55,139,275
151,6,46970,Jon Rahm,50.50,152,301
152,-30,28237,Rory McIlroy,50.41,184,365
153,6,24138,Ian Poulter,50.37,136,270
154,6,32150,Michael Thompson,50.33,151,300
155,6,49771,J.T. Poston,50.25,199,396
156,6,26499,Rafa Cabrera Bello,50.00,138,276
157,6,23621,Rory Sabbatini,49.86,180,361
158,6,34213,Grayson Murray,49.78,115,231
159,6,33413,Ben Martin,49.72,89,179
160,-28,26851,Marc Leishman,49.63,203,409
161,5,34466,Peter Malnati,49.59,180,363
162,5,39971,Sungjae Im,49.57,231,466
163,6,26329,Louis Oosthuizen,49.43,130,263
164,6,27644,Brian Harman,49.13,197,401
164,7,30927,Brendon Todd,49.13,170,346
166,6,27942,Rob Oppenheim,49.05,155,316
167,7,32333,Kevin Tway,48.96,164,335
168,8,45526,Abraham Ancer,48.77,179,367
169,6,39977,Max Homa,48.76,196,402
170,8,25349,Tim Wilkinson,48.53,99,204
171,8,32139,Danny Willett,48.40,121,250
172,8,47993,Denny McCarthy,48.31,200,414
173,8,33399,Adam Hadwin,48.29,155,321
174,8,31557,Jim Herman,48.26,125,259
175,9,39546,Keith Mitchell,47.99,179,373
176,9,23108,Matt Kuchar,47.96,129,269
177,9,32366,Kevin Chappell,47.79,119,249
178,9,40009,Dominic Bozzelli,47.74,116,243
179,9,29479,Scott Brown,47.60,139,292
180,-3,29420,Billy Horschel,47.56,195,410
181,8,34076,Joel Dahmen,47.44,185,390
182,8,28775,Nate Lashley,47.29,131,277
183,8,22405,Justin Rose,46.92,99,211
184,8,25572,Graeme McDowell,46.88,120,256
185,8,28089,Jason Day,46.77,152,325
186,9,31560,Brian Stuard,45.45,145,319
187,9,25493,Nick Taylor,45.08,133,295
188,9,19803,Ryan Armour,44.81,95,212
189,5,35506,Mackenzie Hughes,44.80,194,433
190,8,45609,Tyler Duncan,44.44,156,351
191,8,35617,Martin Trainer,43.75,147,336
192,9,32102,Rickie Fowler,43.58,95,218
193,7,25396,Kevin Na,43.24,160,370
