RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,21961,Charles Howell III,85.33,448,525
2,1,28237,Rory McIlroy,84.08,396,471
3,-1,48081,Xander Schauffele,83.93,496,591
4,0,27936,Martin Laird,83.62,291,348
5,0,46970,Jon Rahm,83.50,430,515
6,0,32839,Hideki Matsuyama,82.65,486,588
7,0,34255,Joseph Bramlett,82.59,351,425
7,0,39997,Corey Conners,82.59,574,695
7,0,24502,Adam Scott,82.59,242,293
10,0,35450,Patrick Cantlay,82.55,317,384
11,0,49964,Aaron Wise,82.49,311,377
12,0,29484,Peter Uihlein,82.46,235,285
13,1,45157,Cam Davis,82.18,392,477
14,3,52372,Cameron Champ,82.13,455,554
15,0,27095,Nick Watney,82.11,280,341
16,0,56762,Will Gordon,82.10,211,257
17,1,10809,Jim Furyk,82.02,333,406
18,1,33122,Russell Knox,81.93,449,548
19,1,36871,Matthew NeSmith,81.80,499,610
20,1,52375,Doug Ghim,81.74,291,356
21,-8,45486,Joaquin Niemann,81.53,490,601
22,0,33404,Chris Baker,81.51,388,476
23,1,37189,Harold Varner III,81.45,518,636
24,1,29518,Brendan Steele,81.38,437,537
25,-2,29725,Tony Finau,81.35,423,520
26,0,30110,Kyle Stanley,81.29,430,529
27,0,30163,Henrik Norlander,81.25,585,720
28,1,30692,Scott Stallings,81.19,436,537
29,1,56278,Matthew Wolff,81.18,496,611
30,1,33419,Cameron Tringale,81.09,386,476
31,12,30925,Dustin Johnson,81.08,330,407
32,0,25493,Nick Taylor,80.94,429,530
33,0,32102,Rickie Fowler,80.85,325,402
34,0,12716,Charley Hoffman,80.81,379,469
35,1,25804,Bubba Watson,80.68,430,533
36,1,34098,Russell Henley,80.66,467,579
37,1,28420,Ryan Brehm,80.65,275,341
38,1,31646,Emiliano Grillo,80.63,483,599
39,-11,29221,Webb Simpson,80.61,395,490
40,0,33449,Zack Sucher,80.60,216,268
41,0,47959,Bryson DeChambeau,80.52,401,498
42,-1,33204,Shane Lowry,80.43,300,373
43,2,47993,Denny McCarthy,80.27,533,664
44,2,47504,Sam Burns,80.22,357,445
45,5,46717,Viktor Hovland,80.21,523,652
46,1,25364,Paul Casey,80.12,399,498
47,16,46046,Scottie Scheffler,80.09,563,703
48,-5,29420,Billy Horschel,80.06,554,692
49,0,34431,Robert Streb,80.05,325,406
50,1,24361,Pat Perez,80.00,384,480
51,9,33448,Justin Thomas,79.96,423,529
52,0,30944,Jason Kokrak,79.92,398,498
53,0,28252,Seamus Power,79.77,209,262
54,0,33948,Byeong Hun An,79.75,453,568
54,0,26329,Louis Oosthuizen,79.75,323,405
56,-8,35891,Cameron Smith,79.71,389,488
56,0,48119,Ben Taylor,79.71,271,340
58,-1,27129,Luke List,79.64,442,555
59,-1,33399,Adam Hadwin,79.62,465,584
60,-1,53165,Doc Redman,79.57,623,783
61,0,27330,Josh Teater,79.54,311,391
62,0,36699,Patrick Rodgers,79.53,536,674
63,8,34099,Harris English,79.45,522,657
64,0,32254,Xinjun Zhang,79.41,509,641
65,1,22056,Cameron Percy,79.36,296,373
66,1,46402,Talor Gooch,79.35,538,678
66,1,51894,Vince Whaley,79.35,246,310
68,1,35449,Adam Long,79.32,610,769
69,11,39971,Sungjae Im,79.31,671,846
70,0,23621,Rory Sabbatini,79.25,443,559
71,0,28089,Jason Day,79.13,326,412
71,-6,35310,Lanto Griffin,79.13,584,738
73,0,36689,Brooks Koepka,79.07,238,301
74,1,33490,Bo Hoag,79.05,468,592
75,1,29974,Branden Grace,79.00,252,319
75,-2,34360,Patrick Reed,79.00,459,581
77,0,20229,Stewart Cink,78.86,317,402
77,0,35732,Wes Roach,78.86,276,350
79,2,37275,Sam Ryder,78.83,473,600
80,-1,34363,Tyrrell Hatton,78.79,286,363
81,1,46435,Austin Cook,78.75,441,560
82,1,29535,Brice Garnett,78.74,411,522
82,1,34563,Chesson Hadley,78.74,426,541
82,1,25632,Jimmy Walker,78.74,237,301
85,1,32333,Kevin Tway,78.68,262,333
86,1,33141,Keegan Bradley,78.62,445,566
87,1,39546,Keith Mitchell,78.54,410,522
87,12,48822,Sebastián Muñoz,78.54,560,713
89,0,24924,Bill Haas,78.51,296,377
89,0,29926,Danny Lee,78.51,431,549
91,0,32366,Kevin Chappell,78.40,254,324
92,0,34021,Bud Cauley,78.37,395,504
93,0,24024,Zach Johnson,78.36,420,536
93,0,27214,Kevin Streelman,78.36,525,670
95,0,46550,Brandon Hagy,78.35,257,328
96,0,27064,Jhonattan Vegas,78.34,340,434
97,0,33667,Carlos Ortiz,78.32,437,558
98,0,49960,Sepp Straka,78.31,462,590
99,2,35506,Mackenzie Hughes,78.21,427,546
100,2,25900,Lucas Glover,77.94,470,603
101,4,50525,Collin Morikawa,77.93,572,734
102,1,36801,Mark Hubbard,77.91,589,756
103,1,47347,Adam Schenk,77.88,500,642
104,2,31420,Anirban Lahiri,77.78,231,297
104,2,33413,Ben Martin,77.78,252,324
106,2,33120,Mark Anderson,77.75,304,391
107,2,31323,Gary Woodland,77.74,405,521
108,2,30911,Tommy Fleetwood,77.71,265,341
109,2,23788,D.J. Trahan,77.65,330,425
110,2,26596,Ryan Moore,77.62,326,420
111,14,45526,Abraham Ancer,77.59,516,665
112,1,27649,Brandt Snedeker,77.56,356,459
113,1,46442,Maverick McNealy,77.54,480,619
114,1,47128,Richy Werenski,77.53,352,454
115,1,45609,Tyler Duncan,77.52,631,814
116,1,25349,Tim Wilkinson,77.45,340,439
117,1,25686,Jason Dufner,77.43,446,576
118,1,32757,Patton Kizzire,77.40,322,416
119,1,29268,Bronson Burgoon,77.38,342,442
119,1,48045,Michael Gellerman,77.38,284,367
121,1,48887,Matt Wallace,77.37,253,327
122,1,21209,Sergio Garcia,77.36,287,371
123,1,40009,Dominic Bozzelli,77.31,201,260
124,2,34213,Grayson Murray,77.29,211,273
125,2,28307,Matt Every,77.26,282,365
126,2,37455,Si Woo Kim,77.21,454,588
