RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
118,0,25396,Kevin Na,3.45,901158,26127000
118,0,20548,Hidemichi Tanaka,3.45,795205,23067000
120,0,08375,Paul Stankowski,3.44,442872,12861000
121,0,10585,Scott McCarron,3.38,790719,23418000
122,0,01161,Mark Calcavecchia,3.37,717875,21301272
123,0,20764,Desvonde Botes,3.35,40250,1200000
124,0,01035,Tommy Armour III,3.32,844634,25408000
124,0,06373,José María Olazábal,3.32,495050,14895000
126,0,08635,Colin Montgomerie,3.29,245978,7483272
127,0,23353,J.J. Henry,3.28,848823,25848000
128,0,01887,Mark O'Meara,3.27,543865,16642272
129,0,24781,Hunter Mahan,3.20,813088,25387272
130,0,23552,Hank Kuehne,3.18,816888,25695000
130,0,27770,Camilo Villegas,3.18,237984,7479000
132,0,07749,Brett Quigley,3.12,836379,26766000
133,0,01042,Paul Azinger,3.11,601438,19332000
134,0,24389,Jean-Francois Remesy,3.07,112607,3673272
135,0,20121,Todd Fischer,3.05,847996,27819000
136,0,12652,Cameron Beckman,3.04,779188,25603272
136,0,02166,Chip Sullivan,3.04,34250,1125000
138,0,20029,Notah Begay III,2.97,583536,19647000
139,0,19958,Miguel Angel Jiménez,2.93,238366,8143272
139,0,20634,Peter Lonard,2.93,675189,23074272
141,0,02076,Peter Senior,2.91,69750,2400000
142,0,20645,John Senden,2.90,698202,24048000
143,0,19824,Craig Barlow,2.86,595820,20835000
144,0,20850,Daniel Chopra,2.84,763253,26892000
144,0,22913,John Rollins,2.84,737956,25995000
146,0,06573,Brandt Jobe,2.83,247911,8766000
147,0,01685,J.L. Lewis,2.80,807345,28846000
148,0,20099,Doug Barron,2.75,23291,846000
149,0,23386,David Roesch,2.74,48024,1755000
150,0,22624,Joel Kribel,2.71,276861,10206000
150,0,24663,Y.E. Yang,2.71,32500,1200000
152,0,01388,Robert Gamez,2.70,725367,26838000
153,0,02002,John Riegger,2.68,423262,15777000
154,0,01418,Bill Glasson,2.64,346029,13122000
155,0,24361,Pat Perez,2.63,723724,27522000
156,0,23042,Kim Felton,2.60,35111,1348272
157,0,22371,Aaron Baddeley,2.58,632876,24532272
158,0,22621,Ben Curtis,2.53,500817,19817272
158,0,01569,Peter Jacobsen,2.53,232850,9196000
160,0,10733,Kent Jones,2.51,674908,26919000
161,0,02106,Chris Smith,2.50,692784,27666000
162,0,06332,Neal Lancaster,2.48,701239,28269000
163,0,01139,Olin Browne,2.45,597033,24345000
164,0,19846,Brian Gay,2.44,645194,26406000
165,0,24507,Jason Bohn,2.43,567930,23391000
165,0,19830,Joakim Haeggman,2.43,145566,5998272
167,0,10425,Jay Williamson,2.42,660038,27225000
168,0,22122,Andrew McLardy,2.38,79026,3318000
169,0,20593,Greg Chalmers,2.36,402379,17046000
170,0,01024,Billy Andrade,2.35,631142,26865000
171,0,21633,Steve Allan,2.33,648479,27774000
172,0,25900,Lucas Glover,2.31,557453,24129000
173,0,12760,Danny Ellis,2.29,490413,21447000
173,0,22117,Jyoti Randhawa,2.29,60665,2644272
175,0,08993,Franklin Langham,2.28,18450,810000
175,0,02133,Craig Stadler,2.28,137475,6028000
177,0,06809,Bob Burns,2.25,581420,25821000
178,0,25732,S.K. Ho,2.24,109200,4873272
178,0,22378,Trevor Immelman,2.24,300559,13417272
178,0,01938,David Peoples,2.24,479464,21420000
181,0,20218,Shingo Katayama,2.23,78650,3525000
182,0,20763,Pierre Fulke,2.21,26500,1200000
182,0,23063,Scott Hend,2.21,531262,24084000
184,0,23108,Matt Kuchar,2.20,509256,23139000
185,0,20569,Richard Green,2.14,54625,2548272
186,0,20400,Michael Campbell,2.13,152506,7168272
187,0,21878,Mark Wilson,2.10,300317,14274000
188,0,20378,Mathias Grönberg,2.09,565013,27088272
189,0,21461,Kenneth Ferrie,2.06,27714,1348272
189,0,19983,Andy Oldcorn,2.06,27714,1348272
189,0,12602,Dean Wilson,2.06,561339,27234000
192,0,07363,Craig Bowden,2.02,494568,24480000
193,0,10107,Deane Pappas,1.97,346632,17595000
194,0,01717,Sandy Lyle,1.95,49141,2518272
195,0,25752,Steve Friesen,1.94,18550,954000
196,0,21407,Arjun Atwal,1.90,486052,25606272
197,0,01378,David Frost,1.89,402589,21303000
197,0,06527,Steve Stricker,1.89,440905,23373000
199,0,08931,Glen Day,1.85,519935,28105272
200,0,20663,Brenden Pappas,1.84,524905,28503000
201,0,01766,Billy Mayfair,1.83,503251,27468000
202,0,06581,David Sutherland,1.82,216419,11862000
203,0,21739,Aaron Barber,1.81,229914,12726000
203,0,21498,Hideto Tanihara,1.81,41729,2304000
205,0,23688,Scott Drummond,1.79,87100,4873272
205,0,20474,Phillip Price,1.79,223749,12496272
207,0,24511,Thongchai Jaidee,1.78,95500,5370000
208,0,01127,Danny Briggs,1.77,397606,22473000
209,0,21753,Brian Davis,1.75,145250,8308272
209,0,26420,Richard Johnson,1.75,461182,26361000
211,0,10912,Craig Perks,1.70,423747,24856272
212,0,07707,Mike Small,1.68,33360,1989000
213,0,27817,Paul Bradshaw,1.66,22404,1348272
213,0,24184,Alastair Forsyth,1.66,22404,1348272
213,0,25522,Sean Whiffin,1.66,22404,1348272
216,0,01116,Michael Bradley,1.63,106336,6534000
217,0,20939,Keiichiro Fukabori,1.61,73063,4543272
218,0,24290,D.J. Brigman,1.60,356943,22293000
219,0,09011,David Duval,1.59,121044,7632000
220,0,08123,Jeff Brehaut,1.58,448913,28395000
221,0,01374,Robin Freeman,1.57,144000,9162000
222,0,01633,Tom Kite,1.54,17304,1125000
223,0,01797,Rocco Mediate,1.53,257691,16851000
224,0,08385,Omar Uresti,1.52,345797,22824000
225,0,06655,Geoffrey Sisk,1.51,30672,2025000
226,0,08633,Per-Ulrik Johansson,1.50,146733,9792000
227,0,20473,Ignacio Garrido,1.47,19755,1348272
227,0,02036,Jim Rutledge,1.47,11898,810000
229,0,01313,Steve Elkington,1.44,243238,16875000
230,0,25686,Jason Dufner,1.43,317769,22221000
231,0,24846,Ricky Barnes,1.42,85519,6012000
231,0,20669,James Kingston,1.42,19100,1348272
233,0,26287,Roland Thatcher,1.41,247986,17568000
234,0,02099,Scott Simpson,1.40,190986,13608000
235,0,08191,Paul Broadhurst,1.38,18538,1348272
235,0,12394,Tom Carter,1.38,395780,28584000
235,0,20823,Gary Emerson,1.38,18538,1348272
238,0,01219,John Cook,1.36,210447,15525000
238,0,01385,Jim Gallagher Jr.,1.36,82385,6048000
240,0,01823,Larry Mize,1.35,136020,10098000
241,0,20585,Niclas Fasth,1.34,265423,19761000
241,0,01361,Dan Forsman,1.34,315539,23607000
241,0,22379,Mark Foster,1.34,18070,1348272
244,0,01306,David Edwards,1.33,123681,9333000
245,0,01143,Brad Bryant,1.31,32210,2466000
245,0,06643,Paul Goydos,1.31,19366,1476000
245,0,12716,Charley Hoffman,1.31,11296,864000
245,0,21730,Mårten Olander,1.31,17696,1348272
245,0,20436,Garrett Willis,1.31,165209,12582000
250,0,08339,Spike McRoy,1.30,374186,28780272
251,0,10213,Dicky Pride,1.29,230329,17874000
251,0,02294,Willie Wood,1.29,78936,6138000
253,0,21727,Martin Erlandsson,1.28,17321,1348272
253,0,08545,Glen Hnatiuk,1.28,103500,8064000
253,0,22585,Paul Wesselingh,1.28,17321,1348272
256,0,20721,Darren Fichardt,1.27,44382,3493272
256,0,27708,Jason Hartwick,1.27,21306,1674000
256,0,08337,Mike Heinen,1.27,166185,13122000
256,0,20940,Kenichi Kuboya,1.27,10944,864000
256,0,24940,Edward Loar,1.27,11400,900000
261,0,20104,Ken Duke,1.25,301308,24021000
261,0,27963,Chris Stroud,1.25,10350,828000
263,0,20598,Christian Cévaër,1.24,16759,1348272
263,0,20812,Tjaart van der Walt,1.24,138785,11221272
265,0,26498,Matt Weibring,1.23,9324,756000
266,0,21646,David Branshaw,1.22,293617,24147000
267,0,01560,David Ishii,1.21,10464,864000
268,0,19795,Kelly Mitchum,1.20,22432,1872000
269,0,01078,Jim Benepe,1.19,13900,1170000
269,0,10195,Tim Conley,1.19,6420,540000
269,0,27146,Adam Meyer,1.19,7490,630000
272,0,22075,Ricardo Gonzalez,1.18,38000,3225000
273,0,06315,Pete Jordan,1.17,23280,1989000
274,0,12755,Vance Veazey,1.16,9776,846000
275,0,02020,Eduardo Romero,1.15,78750,6832272
276,0,25816,Kevin Durkin,1.14,21197,1854000
276,0,08537,J.P. Hayes,1.14,260815,22788000
276,0,25572,Graeme McDowell,1.14,42000,3673272
276,0,02049,Gene Sauers,1.14,287150,25236000
280,0,26679,Kevin Stadler,1.13,49541,4383000
281,0,07721,Pat Bates,1.12,299383,26721000
281,0,01096,Phil Blackmar,1.12,10100,900000
281,0,21894,Bobby Kalinowski,1.12,9648,864000
284,0,06034,Marco Dawson,1.11,59550,5364000
284,0,26497,Casey Wittenberg,1.11,85670,7749000
286,0,21581,Dirk Ayers,1.06,8550,810000
286,0,01307,Joel Edwards,1.06,83572,7893000
286,0,20445,Casey Martin,1.06,15858,1494000
289,0,01224,Jeff Coston,1.05,11800,1125000
290,0,23613,Rich Barcelo,1.04,223596,21429000
290,0,01185,Brandel Chamblee,1.04,6580,630000
290,0,01926,Steve Pate,1.04,199568,19179000
293,0,23778,Brad Adamonis,1.03,9712,945000
293,0,25741,Nick Gilliam,1.03,6510,630000
293,0,24980,Scott Gutschewski,1.03,9858,954000
293,0,02245,Grant Waite,1.03,239318,23175000
297,0,02167,Mike Sullivan,1.02,5520,540000
297,0,23307,Roger Tambellini,1.02,234164,22986000
297,0,21736,Lian-Wei Zhang,1.02,42572,4161000
300,0,12388,Michael Clark II,1.00,101639,10152000
300,0,10821,Toshi Izawa,1.00,35000,3495000
302,0,01132,Mark Brooks,.99,264075,26775000
302,0,01761,Len Mattiace,.99,213706,21690000
304,0,08835,Kris Cox,.98,205171,21042000
305,0,12705,Cliff Kresge,.92,258061,27918000
305,0,06090,Jim McGovern,.92,72377,7848000
307,0,01261,Jay Delsing,.91,190184,20871000
308,0,23614,Rich Beem,.90,230499,25669272
309,0,01203,Russ Cochran,.89,185107,20799000
310,0,21893,Brian Kortan,.87,159938,18468000
310,0,07013,Wes Short Jr.,.87,75535,8658000
312,0,23580,Tetsuji Hiratsuka,.84,35111,4201272
313,0,02230,Stan Utley,.83,45610,5508000
314,0,01175,Jim Carter,.81,111105,13797000
315,0,20832,Raphael Jacquelin,.80,19755,2473272
316,0,06613,Tommy Tolles,.78,151851,19593000
317,0,12682,Hirofumi Miyase,.76,162119,21222000
317,0,12753,David Morland IV,.76,164435,21600000
319,0,01771,Blaine McCallister,.75,162700,21663000
319,0,20095,Carl Paulson,.75,70087,9315000
321,0,06214,Guy Boros,.71,130782,18513000
322,0,01475,Donnie Hammond,.70,65023,9306000
323,0,02170,Hal Sutton,.69,103698,15021000
324,0,07941,Mike Grob,.66,60103,9144000
324,0,27649,Brandt Snedeker,.66,54215,8172000
326,0,24494,Erik Compton,.65,11050,1710000
326,0,02191,Tim Thelen,.65,21306,3258000
328,0,02131,Mike Springer,.64,44616,7002000
329,0,21007,Gabriel Hjertstedt,.63,22870,3645000
330,0,02279,Mark Wiebe,.62,25435,4104000
331,0,01086,Roy Biancalana,.60,11900,1989000
331,0,21284,Hiroyuki Fujita,.60,7387,1224000
333,0,01326,Nick Faldo,.57,40460,7108272
334,0,19904,Paul Lawrie,.55,32663,5893272
334,0,01891,David Ogrin,.55,6420,1170000
334,0,20429,Boyd Summerhays,.55,37126,6696000
337,0,11123,Chris Couch,.53,100282,18882000
337,0,01869,Jack Nicklaus,.53,11130,2115000
337,0,07939,Dan Olsen,.53,135730,25614000
340,0,02256,Tom Watson,.50,10350,2070000
341,0,08881,Tripp Isenhour,.49,90698,18495000
341,0,01958,Dan Pohl,.49,10706,2178000
341,0,20471,Sven Struver,.49,11050,2248272
344,0,01408,Kelly Gibson,.47,34510,7326000
344,0,27615,Chris Nallen,.47,10365,2196000
346,0,22363,Don Yrene,.44,6480,1476000
347,0,01098,Jay Don Blake,.42,41555,9918000
347,0,26476,Chez Reavie,.42,7840,1845000
349,0,23800,Bryce Molder,.41,10716,2610000
350,0,06078,Esteban Toledo,.38,115184,30249000
351,0,27702,Matt Hendrix,.35,6750,1944000
352,0,02257,Brian Watts,.33,23770,7254000
353,0,27768,Brock Mackenzie,.31,7387,2349000
354,0,01444,Ken Green,.30,43356,14220000
354,0,06016,Brad Lardon,.30,40253,13275000
356,0,01282,Trevor Dodds,.29,45015,15318000
357,0,07235,John Morse,.27,6420,2358000
358,0,08547,John Maginnes,.25,26420,10557000
359,0,10565,Ian Leggatt,.20,8280,4104000
359,0,01876,Greg Norman,.20,14160,7126272
361,0,25237,Kevin Muncrief,.14,21660,15876000
362,0,20676,Patrick Moore,.13,15448,11781000
363,0,12663,Phil Tataurangi,.11,6540,5742000
364,0,23338,David Gossett,.10,21250,21105000
364,0,06617,Brian Henninger,.10,6240,6174000
364,0,02135,Mike Standly,.10,6000,6282000
367,0,01014,Fulton Allem,.09,9792,11403000
368,0,27561,Nick Flanagan,.07,6180,9304272
