RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,10962,Bradley Hughes,11.00,572,52
2,0,02106,Chris Smith,10.98,1021,93
3,0,23353,J.J. Henry,10.97,1097,100
3,0,21951,Joey Snyder III,10.97,1075,98
5,0,20645,John Senden,10.87,1076,99
6,0,08545,Glen Hnatiuk,10.85,597,55
7,0,10912,Craig Perks,10.83,704,65
8,0,08123,Jeff Brehaut,10.82,725,67
9,0,01927,Dennis Paulson,10.81,681,63
10,0,01035,Tommy Armour III,10.79,1111,103
11,0,20498,Briny Baird,10.78,1035,96
11,0,06621,Joe Durant,10.78,873,81
11,0,12645,Brent Geiberger,10.78,636,59
14,0,01313,Steve Elkington,10.76,721,67
14,0,20502,Michael Long,10.76,753,70
16,0,01175,Jim Carter,10.75,645,60
17,0,10885,Robert Allenby,10.70,952,89
17,0,01142,Bart Bryant,10.70,974,91
17,0,20157,Retief Goosen,10.70,653,61
17,0,01599,Steve Jones,10.70,578,54
21,0,01139,Olin Browne,10.69,1016,95
21,0,26758,David Hearn,10.69,727,68
23,0,12510,Chad Campbell,10.68,983,92
23,0,23983,Luke Donald,10.68,641,60
25,0,21209,Sergio Garcia,10.62,722,68
26,0,24980,Scott Gutschewski,10.61,870,82
27,0,01219,John Cook,10.60,742,70
27,0,08993,Franklin Langham,10.60,922,87
29,0,06515,Shaun Micheel,10.59,837,79
29,0,24502,Adam Scott,10.59,720,68
31,0,20472,Alex Cejka,10.58,857,81
31,0,22621,Ben Curtis,10.58,688,65
31,0,01677,Tom Lehman,10.58,709,67
34,0,07223,Brian Bateman,10.57,994,94
34,0,01127,Danny Briggs,10.57,719,68
34,0,21961,Charles Howell III,10.57,951,90
37,0,20099,Doug Barron,10.56,739,70
37,0,23788,D.J. Trahan,10.56,813,77
39,0,23349,Charles Warren,10.55,918,87
40,0,01226,Fred Couples,10.54,717,68
41,0,19824,Craig Barlow,10.53,811,77
41,0,22293,Heath Slocum,10.53,1042,99
43,0,12826,Paul Claxton,10.52,831,79
43,0,01418,Bill Glasson,10.52,547,52
43,0,11032,Frank Lickliter II,10.52,1010,96
43,0,21959,Ted Purdy,10.52,1283,122
43,0,02223,Bob Tway,10.52,873,83
48,0,20098,Stuart Appleby,10.51,841,80
48,0,01157,Tom Byrum,10.51,872,83
48,0,24781,Hunter Mahan,10.51,1062,101
48,0,22913,John Rollins,10.51,998,95
52,0,23614,Rich Beem,10.50,651,62
52,0,24290,D.J. Brigman,10.50,756,72
52,0,20634,Peter Lonard,10.50,882,84
52,0,20691,Greg Owen,10.50,840,80
52,0,21498,Hideto Tanihara,10.50,504,48
52,0,20812,Tjaart van der Walt,10.50,588,56
58,0,01381,Fred Funk,10.49,1059,101
58,0,25900,Lucas Glover,10.49,902,86
58,0,02101,Joey Sindelar,10.49,1091,104
58,0,26287,Roland Thatcher,10.49,766,73
62,0,08075,Jerry Kelly,10.48,1038,99
63,0,20382,Stephen Leaney,10.47,900,86
63,0,01766,Billy Mayfair,10.47,1152,110
65,0,25240,D.A. Points,10.46,941,90
66,0,24507,Jason Bohn,10.45,951,91
67,0,02104,Jeff Sluman,10.44,981,94
67,0,27095,Nick Watney,10.44,929,89
69,0,08725,Tom Gillis,10.43,782,75
69,0,12454,Mario Tiziani,10.43,678,65
71,0,20628,Arron Oberholser,10.41,656,63
71,0,01945,Kenny Perry,10.41,833,80
71,0,01948,Tim Petrovic,10.41,968,93
74,0,20229,Stewart Cink,10.40,936,90
74,0,20433,Mark Hensby,10.40,707,68
76,0,06567,Vijay Singh,10.39,1132,109
77,0,01619,Skip Kendall,10.38,810,78
77,0,23623,Bo Van Pelt,10.38,1162,112
77,0,20396,Lee Westwood,10.38,498,48
80,0,06595,Kevin Sutherland,10.37,902,87
81,0,06573,Brandt Jobe,10.36,953,92
81,0,12662,Thomas Levet,10.36,549,53
81,0,01724,Jeff Maggert,10.36,767,74
81,0,24138,Ian Poulter,10.36,580,56
81,0,23322,Brett Wetterich,10.36,767,74
86,0,21805,Harrison Frazar,10.35,1045,101
86,0,01473,Todd Hamilton,10.35,942,91
86,0,08385,Omar Uresti,10.35,869,84
86,0,02246,Duffy Waldorf,10.35,849,82
90,0,01723,Andrew Magee,10.33,806,78
90,0,20572,Rod Pampling,10.33,868,84
92,0,06599,John Elliott,10.32,578,56
93,0,01487,Jeff Hart,10.31,629,61
93,0,20094,Jonathan Kaye,10.31,763,74
93,0,01706,Davis Love III,10.31,773,75
96,0,19881,Robert Damron,10.30,917,89
97,0,12823,Carlos Franco,10.28,781,76
97,0,10201,Matt Gogel,10.28,781,76
97,0,24024,Zach Johnson,10.28,977,95
97,0,01685,J.L. Lewis,10.28,1007,98
101,0,07749,Brett Quigley,10.27,945,92
101,0,22405,Justin Rose,10.27,976,95
103,0,24357,K.J. Choi,10.26,749,73
104,0,23725,Brendan Jones,10.25,810,79
104,0,20548,Hidemichi Tanaka,10.25,1045,102
106,0,24140,Sean O'Hair,10.24,1014,99
107,0,07457,Steve Flesch,10.22,869,85
107,0,10585,Scott McCarron,10.22,756,74
107,0,12602,Dean Wilson,10.22,879,86
