RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,20160,Charlie Wi,27.27,600,22
2,0,12660,Jesper Parnevik,27.30,628,23
3,0,06527,Steve Stricker,27.86,585,21
3,0,20396,Lee Westwood,27.86,390,14
5,0,01941,Tom Pernice Jr.,28.00,868,31
6,0,12602,Dean Wilson,28.11,759,27
7,0,23541,Ben Crane,28.15,563,20
8,0,21407,Arjun Atwal,28.18,479,17
8,0,01329,Brad Faxon,28.18,620,22
10,0,20121,Todd Fischer,28.29,962,34
11,0,20663,Brenden Pappas,28.33,425,15
12,0,22046,Geoff Ogilvy,28.36,709,25
13,0,12645,Brent Geiberger,28.40,568,20
13,0,01577,Lee Janzen,28.40,710,25
15,0,01887,Mark O'Meara,28.48,598,21
15,0,23320,Ryan Palmer,28.48,883,31
17,0,01042,Paul Azinger,28.50,627,22
17,0,21731,Freddie Jacobson,28.50,627,22
17,0,01928,Corey Pavin,28.50,627,22
20,0,12652,Cameron Beckman,28.53,856,30
21,0,22371,Aaron Baddeley,28.54,742,26
22,0,20548,Hidemichi Tanaka,28.55,942,33
23,0,20157,Retief Goosen,28.56,457,16
24,0,01024,Billy Andrade,28.58,743,26
25,0,20766,Padraig Harrington,28.64,401,14
25,0,24361,Pat Perez,28.64,802,28
27,0,22913,John Rollins,28.66,831,29
28,0,08537,J.P. Hayes,28.67,602,21
29,0,01810,Phil Mickelson,28.68,545,19
30,0,23983,Luke Donald,28.69,459,16
30,0,06567,Vijay Singh,28.69,832,29
32,0,01823,Larry Mize,28.71,488,17
33,0,01320,Bob Estes,28.72,718,25
34,0,23135,Tim Clark,28.75,690,24
35,0,24925,Jonathan Byrd,28.77,863,30
35,0,24357,K.J. Choi,28.77,633,22
37,0,25345,Carl Pettersson,28.79,950,33
38,0,06197,Michael Allen,28.80,864,30
38,0,06575,Dudley Hart,28.80,720,25
38,0,06373,José María Olazábal,28.80,432,15
41,0,19972,José Coceres,28.81,605,21
42,0,01761,Len Mattiace,28.82,951,33
43,0,20378,Mathias Grönberg,28.83,519,18
43,0,10117,Bob Heintz,28.83,692,24
43,0,20572,Rod Pampling,28.83,692,24
46,0,20127,Chris Riley,28.87,664,23
47,0,26420,Richard Johnson,28.88,462,16
