RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,06332,Neal Lancaster,22.00,22,1
2,0,21805,Harrison Frazar,23.00,23,1
2,0,10860,Justin Leonard,23.00,23,1
2,0,11032,Frank Lickliter II,23.00,23,1
5,0,20121,Todd Fischer,24.00,24,1
6,0,23540,Jason Allred,25.00,25,1
6,0,12782,Tim Herron,25.00,25,1
6,0,12660,Jesper Parnevik,25.00,25,1
6,0,20474,Phillip Price,25.00,25,1
10,0,01024,Billy Andrade,26.00,26,1
10,0,23541,Ben Crane,26.00,26,1
10,0,01666,Bernhard Langer,26.00,26,1
10,0,21949,Joe Ogilvie,26.00,26,1
10,0,20548,Hidemichi Tanaka,26.00,26,1
15,0,22371,Aaron Baddeley,27.00,27,1
15,0,01142,Bart Bryant,27.00,27,1
15,0,22621,Ben Curtis,27.00,27,1
15,0,01381,Fred Funk,27.00,27,1
15,0,12645,Brent Geiberger,27.00,27,1
15,0,01619,Skip Kendall,27.00,27,1
15,0,22046,Geoff Ogilvy,27.00,27,1
15,0,01948,Tim Petrovic,27.00,27,1
15,0,20645,John Senden,27.00,27,1
15,0,02101,Joey Sindelar,27.00,27,1
15,0,02104,Jeff Sluman,27.00,27,1
26,0,07223,Brian Bateman,28.00,28,1
26,0,23135,Tim Clark,28.00,28,1
26,0,21753,Brian Davis,28.00,28,1
26,0,01388,Robert Gamez,28.00,28,1
26,0,01457,Jay Haas,28.00,28,1
26,0,21350,Ryuji Imada,28.00,28,1
26,0,21731,Freddie Jacobson,28.00,28,1
26,0,08075,Jerry Kelly,28.00,28,1
26,0,20634,Peter Lonard,28.00,28,1
26,0,01706,Davis Love III,28.00,28,1
26,0,01723,Andrew Magee,28.00,28,1
26,0,01941,Tom Pernice Jr.,28.00,28,1
26,0,21959,Ted Purdy,28.00,28,1
26,0,20127,Chris Riley,28.00,28,1
26,0,22405,Justin Rose,28.00,28,1
26,0,02206,David Toms,28.00,28,1
26,0,02246,Duffy Waldorf,28.00,28,1
43,0,06004,Stephen Ames,29.00,29,1
43,0,20498,Briny Baird,29.00,29,1
43,0,20229,Stewart Cink,29.00,29,1
43,0,06251,Chris DiMarco,29.00,29,1
43,0,06575,Dudley Hart,29.00,29,1
43,0,23353,J.J. Henry,29.00,29,1
43,0,01724,Jeff Maggert,29.00,29,1
43,0,06515,Shaun Micheel,29.00,29,1
43,0,02010,Loren Roberts,29.00,29,1
43,0,22548,Patrick Sheehan,29.00,29,1
43,0,02239,Scott Verplank,29.00,29,1
54,0,01035,Tommy Armour III,30.00,30,1
54,0,01139,Olin Browne,30.00,30,1
54,0,01161,Mark Calcavecchia,30.00,30,1
54,0,01249,John Daly,30.00,30,1
54,0,24138,Ian Poulter,30.00,30,1
54,0,02106,Chris Smith,30.00,30,1
54,0,26679,Kevin Stadler,30.00,30,1
54,0,27095,Nick Watney,30.00,30,1
62,0,01226,Fred Couples,31.00,31,1
62,0,10809,Jim Furyk,31.00,31,1
62,0,01766,Billy Mayfair,31.00,31,1
62,0,06595,Kevin Sutherland,31.00,31,1
62,0,10425,Jay Williamson,31.00,31,1
67,0,19881,Robert Damron,33.00,33,1
67,0,06621,Joe Durant,33.00,33,1
67,0,01313,Steve Elkington,33.00,33,1
67,0,01810,Phil Mickelson,33.00,33,1
71,0,19824,Craig Barlow,34.00,34,1
71,0,10733,Kent Jones,34.00,34,1
73,0,24361,Pat Perez,35.00,35,1
