RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,50095,Austin Smotherman,61.43%,43,70,-0.12
2,0,39324,J.J. Spaun,60.93%,92,151,-0.05
3,0,48081,Xander Schauffele,56.90%,99,174,-0.12
4,0,45242,Kevin Yu,56.56%,69,122,-0.09
5,0,54591,Ben Griffin,56.39%,128,227,-0.09
6,0,35310,Lanto Griffin,55.83%,67,120,-0.10
7,0,47988,Nick Hardy,55.33%,83,150,-0.13
8,0,46414,Aaron Rai,55.22%,127,230,-0.10
9,0,29535,Brice Garnett,54.92%,67,122,-0.09
10,0,34076,Joel Dahmen,54.76%,92,168,-0.05
11,0,39546,Keith Mitchell,54.72%,87,159,-0.16
12,0,27139,David Skinns,54.66%,88,161,-0.16
13,0,39975,Michael Kim,54.62%,71,130,-0.21
14,0,52215,Robert MacIntyre,54.49%,85,156,-0.15
15,0,30163,Henrik Norlander,54.46%,61,112,E
16,0,52955,Ludvig Ãberg,54.17%,78,144,-0.19
17,0,37212,Paul Barjon,54.12%,46,85,+0.02
18,0,47420,Jake Knapp,54.09%,86,159,-0.07
19,0,28237,Rory McIlroy,53.97%,68,126,-0.13
20,0,27064,Jhonattan Vegas,53.57%,60,112,-0.13
21,0,34587,Chan Kim,53.50%,84,157,-0.04
22,0,51997,Andrew Novak,53.44%,101,189,-0.12
23,0,32367,Jorge Campillo,53.23%,66,124,-0.17
24,0,46046,Scottie Scheffler,52.99%,71,134,-0.06
25,0,57366,Cameron Young,52.87%,83,157,-0.06
26,0,46442,Maverick McNealy,52.82%,103,195,-0.13
27,0,49960,Sepp Straka,52.80%,85,161,-0.09
28,0,36699,Patrick Rodgers,52.41%,98,187,-0.15
29,0,52666,Sami Valimaki,52.29%,80,153,-0.18
30,0,31323,Gary Woodland,52.23%,82,157,-0.18
31,0,37378,Min Woo Lee,52.00%,65,125,-0.06
32,0,33948,Byeong Hun An,51.94%,67,129,-0.15
33,0,54576,Patrick Fishburn,51.92%,54,104,-0.09
34,0,40026,Daniel Berger,51.75%,74,143,-0.09
35,0,26476,Chez Reavie,51.66%,78,151,-0.08
36,0,40006,Erik van Rooyen,51.61%,80,155,-0.11
37,0,46340,Alex Smalley,51.59%,65,126,E
38,0,56149,Wilson Furr,51.55%,50,97,-0.04
39,0,51070,Vincent Norrman,51.52%,51,99,+0.16
40,0,36884,Ben Kohles,51.32%,117,228,-0.09
41,0,33141,Keegan Bradley,51.19%,86,168,-0.14
42,0,54628,Lee Hodges,51.14%,112,219,-0.07
43,0,50484,Hayden Springer,50.91%,56,110,-0.07
44,0,29725,Tony Finau,50.90%,85,167,-0.14
45,0,51349,Nico Echavarria,50.85%,90,177,-0.17
46,0,48867,Matti Schmid,50.76%,67,132,-0.06
47,0,51977,Max Greyserman,50.64%,79,156,-0.19
48,0,40250,Taylor Pendrith,50.63%,81,160,-0.11
49,0,34256,Andrew Putnam,50.61%,124,245,-0.09
50,0,47663,Kevin Dougherty,50.51%,50,99,-0.06
51,0,25493,Nick Taylor,50.50%,101,200,-0.11
52,0,46717,Viktor Hovland,50.39%,65,129,-0.22
53,0,34255,Joseph Bramlett,50.34%,74,147,-0.14
54,0,31646,Emiliano Grillo,50.24%,104,207,-0.08
55,0,60004,Jacob Bridgeman,50.00%,63,126,-0.10
55,0,35532,Tom Hoge,50.00%,120,240,-0.13
55,0,33204,Shane Lowry,50.00%,85,170,-0.07
55,0,37275,Sam Ryder,50.00%,72,144,-0.19
55,0,51890,Greyson Sigg,50.00%,90,180,-0.09
55,0,27214,Kevin Streelman,50.00%,56,112,-0.05
61,0,33399,Adam Hadwin,49.73%,93,187,-0.09
62,0,48319,Tom Whitney,49.58%,59,119,-0.12
63,0,32070,Rafael Campos,49.54%,54,109,-0.13
63,0,52453,Nicolai HÃ¸jgaard,49.54%,54,109,-0.11
65,0,39971,Sungjae Im,49.48%,95,192,-0.12
66,0,48117,Kurt Kitayama,49.34%,75,152,-0.12
66,0,27129,Luke List,49.34%,75,152,-0.13
66,0,48153,Matthieu Pavon,49.34%,75,152,-0.12
69,0,36871,Matt NeSmith,49.30%,70,142,-0.04
70,0,50497,Adrien Dumont de Chassart,49.24%,65,132,-0.09
71,0,52375,Doug Ghim,49.21%,94,191,-0.11
72,0,24024,Zach Johnson,49.18%,60,122,-0.12
73,0,49947,Taylor Moore,49.04%,102,208,-0.04
74,0,36801,Mark Hubbard,48.96%,118,241,-0.03
75,0,34099,Harris English,48.95%,93,190,-0.15
76,0,52513,Carson Young,48.88%,87,178,-0.14
77,0,47983,Chad Ramey,48.86%,86,176,-0.16
78,0,39997,Corey Conners,48.69%,93,191,-0.09
79,0,34046,Jordan Spieth,48.67%,73,150,-0.05
80,0,56630,Akshay Bhatia,48.48%,96,198,-0.11
81,0,28089,Jason Day,48.41%,76,157,-0.04
82,0,36799,Stephan Jaeger,48.40%,91,188,-0.09
83,0,60067,Joe Highsmith,48.36%,59,122,-0.24
