RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,46046,Scottie Scheffler,68.01,5101,75
2,0,48081,Xander Schauffele,68.52,5687,83
3,0,54591,Ben Griffin,69.05,8010,116
4,0,51977,Max Greyserman,69.07,5595,81
4,0,51997,Andrew Novak,69.07,5940,86
6,0,46442,Maverick McNealy,69.13,6567,95
7,0,52375,Doug Ghim,69.19,6504,94
8,0,57975,Harry Hall,69.22,5745,83
9,0,30163,Henrik Norlander,69.26,4571,66
10,0,39546,Keith Mitchell,69.28,5889,85
11,0,46414,Aaron Rai,69.29,6167,89
11,0,27064,Jhonattan Vegas,69.29,5197,75
13,0,60004,Jacob Bridgeman,69.32,5684,82
13,0,34587,Chan Kim,69.32,5823,84
15,0,54576,Patrick Fishburn,69.34,5062,73
15,0,50525,Collin Morikawa,69.34,5478,79
15,0,58168,Davis Thompson,69.34,6518,94
18,0,35461,Beau Hossler,69.35,6172,89
19,0,52955,Ludvig Ãberg,69.37,5203,75
20,0,52215,Robert MacIntyre,69.39,5204,75
20,0,57900,Chandler Phillips,69.39,6037,87
22,0,59143,Mac Meissner,69.40,5205,75
23,0,27349,Alex Noren,69.41,5067,73
23,0,39327,Ben Silverman,69.41,5622,81
25,0,55893,Sam Stevens,69.44,7083,102
26,0,39975,Michael Kim,69.47,5905,85
27,0,29420,Billy Horschel,69.49,5490,79
28,0,36801,Mark Hubbard,69.50,7159,103
29,0,39971,Sungjae Im,69.51,6325,91
29,0,40250,Taylor Pendrith,69.51,5491,79
31,0,51696,Rico Hoey,69.52,6048,87
32,0,51349,Nico Echavarria,69.53,6397,92
32,0,52513,Carson Young,69.53,6258,90
32,0,45242,Kevin Yu,69.53,5354,77
35,0,48117,Kurt Kitayama,69.54,5494,79
36,0,47504,Sam Burns,69.56,5356,77
37,0,48887,Matt Wallace,69.57,4661,67
38,0,40162,Justin Lower,69.59,7029,101
38,0,32839,Hideki Matsuyama,69.59,5150,74
40,0,51766,Wyndham Clark,69.61,4942,71
41,0,48084,Wesley Bryan,69.62,3481,50
41,0,33448,Justin Thomas,69.62,4943,71
43,0,37455,Si Woo Kim,69.63,6406,92
43,0,24502,Adam Scott,69.63,4944,71
43,0,32333,Kevin Tway,69.63,4178,60
46,0,40026,Daniel Berger,69.64,5571,80
46,0,60067,Joe Highsmith,69.64,5153,74
48,0,32757,Patton Kizzire,69.66,4528,65
48,0,28252,Seamus Power,69.66,6687,96
48,0,40006,Erik van Rooyen,69.66,5782,83
51,0,35506,Mackenzie Hughes,69.67,6619,95
51,0,51894,Vince Whaley,69.67,5295,76
53,0,51287,Ryo Hisatsune,69.68,6132,88
54,0,36699,Patrick Rodgers,69.69,6969,100
55,0,29725,Tony Finau,69.72,5787,83
55,0,50484,Hayden Springer,69.72,5229,75
57,0,34021,Bud Cauley,69.74,3766,54
57,0,28237,Rory McIlroy,69.74,4812,69
57,0,39324,J.J. Spaun,69.74,5579,80
60,0,47679,Victor Perez,69.75,5022,72
61,0,39997,Corey Conners,69.78,6071,87
61,0,34098,Russell Henley,69.78,5094,73
63,0,51634,Sahith Theegala,69.80,6491,93
64,0,29535,Brice Garnett,69.81,3351,48
64,0,35532,Tom Hoge,69.81,7330,105
66,0,32791,K.H. Lee,69.83,5726,82
67,0,51890,Greyson Sigg,69.84,5587,80
68,0,29908,C.T. Pan,69.85,4121,59
68,0,48867,Matti Schmid,69.85,5658,81
70,0,35450,Patrick Cantlay,69.86,4820,69
71,0,49771,J.T. Poston,69.87,6218,89
72,0,45522,Christiaan Bezuidenhout,69.89,5591,80
72,0,34255,Joseph Bramlett,69.89,6080,87
72,0,34256,Andrew Putnam,69.89,5801,83
75,0,12716,Charley Hoffman,69.90,5103,73
76,0,32367,Jorge Campillo,69.92,3636,52
76,0,30911,Tommy Fleetwood,69.92,4964,71
76,0,50095,Austin Smotherman,69.92,3706,53
79,0,27644,Brian Harman,69.93,6084,87
80,0,56630,Akshay Bhatia,69.94,6225,89
