RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,35532,Tom Hoge,88,702,12.5
2,0,30927,Brendon Todd,84,701,12.0
3,0,50188,S.H. Kim,79,702,11.3
3,0,40162,Justin Lower,79,571,13.8
5,0,46442,Maverick McNealy,78,591,13.2
6,0,47591,Eric Cole,77,771,10.0
6,0,25900,Lucas Glover,77,543,14.2
6,0,40115,Adam Svensson,77,688,11.2
9,0,35461,Beau Hossler,75,575,13.0
10,0,47993,Denny McCarthy,74,634,11.7
11,0,36699,Patrick Rodgers,72,619,11.6
12,0,59836,Pierceson Coody,71,433,16.4
12,0,34099,Harris English,71,591,12.0
14,0,55182,Tom Kim,70,528,13.3
14,0,49947,Taylor Moore,70,638,11.0
14,0,48081,Xander Schauffele,70,528,13.3
14,0,47347,Adam Schenk,70,600,11.7
14,0,40006,Erik van Rooyen,70,513,13.6
19,0,45522,Christiaan Bezuidenhout,69,578,11.9
19,0,56630,Akshay Bhatia,69,598,11.5
19,0,51287,Ryo Hisatsune,69,472,14.6
19,0,35506,Mackenzie Hughes,69,651,10.6
19,0,47983,Chad Ramey,69,510,13.5
19,0,51634,Sahith Theegala,69,621,11.1
19,0,58168,Davis Thompson,69,578,11.9
26,0,31646,Emiliano Grillo,68,542,12.5
26,0,39971,Sungjae Im,68,602,11.3
26,0,46414,Aaron Rai,68,516,13.2
29,0,39997,Corey Conners,67,523,12.8
29,0,29936,Ryan Fox,67,488,13.7
29,0,33399,Adam Hadwin,67,523,12.8
32,0,32791,K.H. Lee,66,493,13.4
32,0,57900,Chandler Phillips,66,591,11.2
34,0,52955,Ludvig Åberg,65,486,13.4
34,0,47995,Davis Riley,65,512,12.7
36,0,33141,Keegan Bradley,64,504,12.7
36,0,34076,Joel Dahmen,64,461,13.9
36,0,54591,Ben Griffin,64,650,9.8
36,0,49960,Sepp Straka,64,475,13.5
40,0,36801,Mark Hubbard,63,617,10.2
40,0,34256,Andrew Putnam,63,530,11.9
42,0,33653,Thomas Detry,62,515,12.0
42,0,47420,Jake Knapp,62,501,12.4
42,0,27129,Luke List,62,461,13.4
42,0,28252,Seamus Power,62,637,9.7
42,0,50484,Hayden Springer,62,404,15.3
47,0,51766,Wyndham Clark,61,504,12.1
47,0,29725,Tony Finau,61,490,12.4
47,0,46046,Scottie Scheffler,61,474,12.9
50,0,33948,Byeong Hun An,60,494,12.1
50,0,47988,Nick Hardy,60,487,12.3
50,0,52215,Robert MacIntyre,60,469,12.8
50,0,39327,Ben Silverman,60,496,12.1
54,0,51349,Nico Echavarria,59,498,11.8
54,0,51977,Max Greyserman,59,489,12.1
54,0,39977,Max Homa,59,531,11.1
54,0,36799,Stephan Jaeger,59,536,11.0
54,0,39546,Keith Mitchell,59,524,11.3
54,0,34046,Jordan Spieth,59,458,12.9
54,0,55893,Sam Stevens,59,558,10.6
54,0,25493,Nick Taylor,59,557,10.6
62,0,57975,Harry Hall,58,559,10.4
62,0,27644,Brian Harman,58,595,9.7
62,0,12716,Charley Hoffman,58,435,13.3
62,0,29420,Billy Horschel,58,486,11.9
66,0,47504,Sam Burns,57,535,10.7
66,0,59866,Nick Dunlap,57,485,11.8
66,0,34098,Russell Henley,57,511,11.2
66,0,23108,Matt Kuchar,57,482,11.8
66,0,49771,J.T. Poston,57,574,9.9
66,0,27139,David Skinns,57,457,12.5
66,0,57366,Cameron Young,57,541,10.5
73,0,59095,Chris Gotterup,56,458,12.2
73,0,37455,Si Woo Kim,56,595,9.4
73,0,30926,Chris Kirk,56,481,11.6
73,0,40250,Taylor Pendrith,56,534,10.5
73,0,24502,Adam Scott,56,480,11.7
73,0,39324,J.J. Spaun,56,494,11.3
79,0,27349,Alex Noren,55,431,12.8
79,0,52513,Carson Young,55,515,10.7
81,0,57362,Austin Eckroat,54,554,9.7
81,0,34563,Chesson Hadley,54,414,13.0
81,0,34466,Peter Malnati,54,505,10.7
81,0,50525,Collin Morikawa,54,559,9.7
85,0,36884,Ben Kohles,53,474,11.2
85,0,32839,Hideki Matsuyama,53,489,10.8
85,0,48867,Matti Schmid,53,440,12.0
85,0,54783,Dylan Wu,53,510,10.4
85,0,45242,Kevin Yu,53,428,12.4
90,0,55708,Hayden Buckley,52,417,12.5
90,0,35450,Patrick Cantlay,52,432,12.0
90,0,48117,Kurt Kitayama,52,494,10.5
90,0,52666,Sami Valimaki,52,415,12.5
90,0,47483,Will Zalatoris,52,404,12.9
95,0,60004,Jacob Bridgeman,51,439,11.6
95,0,30911,Tommy Fleetwood,51,460,11.1
95,0,52375,Doug Ghim,51,496,10.3
95,0,34587,Chan Kim,51,480,10.6
95,0,51997,Andrew Novak,51,535,9.5
100,0,28089,Jason Day,50,479,10.4
100,0,54628,Lee Hodges,50,570,8.8
100,0,28237,Rory McIlroy,50,473,10.6
100,0,36871,Matt NeSmith,50,363,13.8
100,0,46441,Robby Shelton,50,481,10.4
100,0,31323,Gary Woodland,50,477,10.5
106,0,34255,Joseph Bramlett,49,479,10.2
106,0,40098,Matt Fitzpatrick,49,488,10.0
106,0,27936,Martin Laird,49,411,11.9
106,0,37378,Min Woo Lee,49,394,12.4
106,0,59143,Mac Meissner,49,444,11.0
106,0,50493,Justin Suh,49,422,11.6
106,0,48887,Matt Wallace,49,409,12.0
113,0,34021,Bud Cauley,48,339,14.2
113,0,32102,Rickie Fowler,48,511,9.4
113,0,28775,Nate Lashley,48,419,11.5
113,0,47679,Victor Perez,48,404,11.9
117,0,51696,Rico Hoey,47,457,10.3
117,0,52374,Brandon Wu,47,434,10.8
119,0,26596,Ryan Moore,46,432,10.6
119,0,27064,Jhonattan Vegas,46,411,11.2
119,0,51894,Vince Whaley,46,399,11.5
122,0,22371,Aaron Baddeley,45,464,9.7
122,0,59442,Parker Coody,45,338,13.3
122,0,45157,Cam Davis,45,524,8.6
122,0,33204,Shane Lowry,45,441,10.2
122,0,55789,Taylor Montgomery,45,381,11.8
122,0,22405,Justin Rose,45,396,11.4
122,0,37275,Sam Ryder,45,443,10.2
122,0,27214,Kevin Streelman,45,379,11.9
130,0,40058,Zac Blair,44,527,8.3
130,0,35310,Lanto Griffin,44,360,12.2
132,0,52372,Cameron Champ,43,324,13.3
132,0,50497,Adrien Dumont de Chassart,43,366,11.7
132,0,32757,Patton Kizzire,43,363,11.8
132,0,29908,C.T. Pan,43,391,11.0
132,0,46340,Alex Smalley,43,393,10.9
137,0,52514,Trace Crowe,42,381,11.0
137,0,39975,Michael Kim,42,424,9.9
137,0,26476,Chez Reavie,42,374,11.2
137,0,48699,Callum Tarren,42,373,11.3
141,0,54576,Patrick Fishburn,41,345,11.9
141,0,54421,Garrick Higgo,41,418,9.8
141,0,48119,Ben Taylor,41,361,11.4
144,0,46113,Ryan McCormick,40,338,11.8
144,0,48153,Matthieu Pavon,40,382,10.5
144,0,33486,Roger Sloan,40,397,10.1
144,0,32333,Kevin Tway,40,302,13.2
148,0,32366,Kevin Chappell,39,277,14.1
148,0,56149,Wilson Furr,39,316,12.3
148,0,38991,Alejandro Tosti,39,426,9.2
151,0,47663,Kevin Dougherty,38,317,12.0
151,0,52453,Nicolai Højgaard,38,304,12.5
151,0,30163,Henrik Norlander,38,340,11.2
151,0,51890,Greyson Sigg,38,425,8.9
155,0,33408,Tyson Alexander,37,446,8.3
155,0,29478,Kevin Kisner,37,324,11.4
155,0,27649,Brandt Snedeker,37,378,9.8
158,0,45609,Tyler Duncan,36,347,10.4
158,0,35617,Martin Trainer,36,303,11.9
158,0,48319,Tom Whitney,36,325,11.1
161,0,40026,Daniel Berger,35,377,9.3
161,0,24024,Zach Johnson,35,310,11.3
161,0,29221,Webb Simpson,35,365,9.6
164,0,46717,Viktor Hovland,34,397,8.6
164,0,36326,David Lipsky,34,386,8.8
166,0,29535,Brice Garnett,33,290,11.4
166,0,33448,Justin Thomas,33,444,7.4
166,0,55454,Carl Yuan,33,386,8.5
169,0,37212,Paul Barjon,32,291,11.0
170,0,33968,Thorbjørn Olesen,31,286,10.8
170,0,27770,Camilo Villegas,31,270,11.5
172,0,34374,Erik Barnes,30,315,9.5
172,0,27330,Josh Teater,30,255,11.8
174,0,48084,Wesley Bryan,29,243,11.9
174,0,60767,Blaine Hale Jr.,29,252,11.5
176,0,32367,Jorge Campillo,28,291,9.6
176,0,60067,Joe Highsmith,28,395,7.1
176,0,32640,Troy Merritt,28,410,6.8
176,0,47806,Raul Pereda,28,266,10.5
180,0,28420,Ryan Brehm,27,301,9.0
