RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,22371,Aaron Baddeley,48.89,132,270
2,0,10733,Kent Jones,47.71,146,306
3,0,06251,Chris DiMarco,46.67,126,270
4,0,23036,Chris Anderson,46.53,67,144
5,0,01024,Billy Andrade,46.30,125,270
6,0,20623,Gavin Coles,46.03,116,252
7,0,06527,Steve Stricker,45.96,91,198
7,0,21878,Mark Wilson,45.96,91,198
9,0,01823,Larry Mize,45.83,66,144
10,0,23108,Matt Kuchar,45.68,74,162
11,0,06599,John Elliott,45.37,49,108
12,0,22295,Darron Stiles,45.24,114,252
13,0,25345,Carl Pettersson,45.00,162,360
14,0,23409,James Driscoll,44.95,89,198
14,0,20160,Charlie Wi,44.95,89,198
16,0,21753,Brian Davis,44.44,120,270
16,0,08537,J.P. Hayes,44.44,88,198
16,0,01761,Len Mattiace,44.44,80,180
16,0,06515,Shaun Micheel,44.44,96,216
16,0,23497,Tag Ridings,44.44,128,288
21,0,06197,Michael Allen,44.07,119,270
22,0,20121,Todd Fischer,43.70,118,270
23,0,25396,Kevin Na,43.65,110,252
24,0,21949,Joe Ogilvie,43.61,157,360
25,0,23322,Brett Wetterich,43.43,86,198
25,0,10425,Jay Williamson,43.43,86,198
27,0,20474,Phillip Price,43.16,101,234
28,0,01810,Phil Mickelson,42.90,139,324
29,0,01329,Brad Faxon,42.86,108,252
30,0,01707,Steve Lowery,42.81,131,306
31,0,20099,Doug Barron,42.59,92,216
32,0,01042,Paul Azinger,42.42,84,198
33,0,08123,Jeff Brehaut,42.31,99,234
34,0,24357,K.J. Choi,42.22,114,270
34,0,10117,Bob Heintz,42.22,76,180
36,0,02206,David Toms,42.16,129,306
37,0,06373,José María Olazábal,42.13,91,216
38,0,20850,Daniel Chopra,42.11,144,342
38,0,24024,Zach Johnson,42.11,144,342
40,0,21350,Ryuji Imada,42.06,106,252
41,0,06034,Marco Dawson,41.98,136,324
42,0,07867,Woody Austin,41.80,158,378
43,0,21407,Arjun Atwal,41.67,120,288
43,0,25240,D.A. Points,41.67,105,252
43,0,23325,Vaughn Taylor,41.67,150,360
46,0,07749,Brett Quigley,41.50,127,306
47,0,10809,Jim Furyk,41.27,156,378
47,0,22046,Geoff Ogilvy,41.27,156,378
49,0,06004,Stephen Ames,41.18,126,306
50,0,24604,Hunter Haas,41.03,96,234
51,0,22621,Ben Curtis,40.97,59,144
52,0,08725,Tom Gillis,40.91,81,198
53,0,23541,Ben Crane,40.85,125,306
53,0,01473,Todd Hamilton,40.85,125,306
55,0,19972,José Coceres,40.74,44,108
55,0,19846,Brian Gay,40.74,132,324
55,0,06575,Dudley Hart,40.74,132,324
55,0,01553,John Huston,40.74,110,270
55,0,10860,Justin Leonard,40.74,110,270
55,0,12680,Shigeki Maruyama,40.74,154,378
55,0,01887,Mark O'Meara,40.74,88,216
55,0,20812,Tjaart van der Walt,40.74,66,162
55,0,23623,Bo Van Pelt,40.74,176,432
64,0,19881,Robert Damron,40.63,117,288
65,0,23320,Ryan Palmer,40.43,131,324
66,0,20229,Stewart Cink,40.21,152,378
67,0,20098,Stuart Appleby,40.20,123,306
67,0,01388,Robert Gamez,40.20,123,306
69,0,01706,Davis Love III,40.00,108,270
70,0,22548,Patrick Sheehan,39.95,151,378
71,0,26287,Roland Thatcher,39.74,93,234
72,0,12782,Tim Herron,39.65,157,396
73,0,01948,Tim Petrovic,39.63,107,270
73,0,26679,Kevin Stadler,39.63,107,270
75,0,01941,Tom Pernice Jr.,39.61,164,414
76,0,25847,Rob Rashell,39.58,57,144
76,0,24502,Adam Scott,39.58,114,288
78,0,08793,Tiger Woods,39.54,121,306
79,0,06567,Vijay Singh,39.53,185,468
80,0,21633,Steve Allan,39.51,128,324
80,0,02214,Kirk Triplett,39.51,64,162
82,0,01132,Mark Brooks,39.44,71,180
83,0,10423,Mike Weir,39.35,85,216
84,0,01928,Corey Pavin,39.26,106,270
85,0,24361,Pat Perez,39.22,120,306
85,0,12602,Dean Wilson,39.22,120,306
87,0,23540,Jason Allred,38.89,63,162
87,0,07223,Brian Bateman,38.89,119,306
87,0,23614,Rich Beem,38.89,49,126
87,0,24227,Justin Bolli,38.89,63,162
87,0,01320,Bob Estes,38.89,147,378
87,0,01361,Dan Forsman,38.89,70,180
87,0,12823,Carlos Franco,38.89,98,252
87,0,25900,Lucas Glover,38.89,119,306
87,0,01457,Jay Haas,38.89,70,180
87,0,20094,Jonathan Kaye,38.89,112,288
87,0,23552,Hank Kuehne,38.89,84,216
87,0,24912,Will MacKenzie,38.89,91,234
87,0,20663,Brenden Pappas,38.89,77,198
87,0,24138,Ian Poulter,38.89,63,162
87,0,23621,Rory Sabbatini,38.89,105,270
102,0,02239,Scott Verplank,38.60,132,342
103,0,01945,Kenny Perry,38.58,125,324
103,0,06595,Kevin Sutherland,38.58,125,324
105,0,24980,Scott Gutschewski,38.52,104,270
105,0,20433,Mark Hensby,38.52,104,270
107,0,24140,Sean O'Hair,38.41,159,414
108,0,20766,Padraig Harrington,38.33,69,180
