RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,06527,Steve Stricker,44.71,499,1116
2,0,23541,Ben Crane,44.29,590,1332
3,0,20160,Charlie Wi,43.42,508,1170
4,0,21949,Joe Ogilvie,43.15,769,1782
5,0,22371,Aaron Baddeley,42.95,634,1476
6,0,25396,Kevin Na,42.57,659,1548
7,0,01329,Brad Faxon,42.25,540,1278
8,0,20121,Todd Fischer,42.21,737,1746
9,0,19846,Brian Gay,42.20,752,1782
9,0,12782,Tim Herron,42.20,752,1782
11,0,01761,Len Mattiace,42.06,636,1512
12,0,01810,Phil Mickelson,41.97,559,1332
12,0,08793,Tiger Woods,41.97,559,1332
14,0,10117,Bob Heintz,41.96,506,1206
15,0,08931,Glen Day,41.81,587,1404
16,0,21407,Arjun Atwal,41.79,489,1170
17,0,06373,José María Olazábal,41.72,398,954
18,0,01887,Mark O'Meara,41.58,494,1188
19,0,19972,José Coceres,41.46,403,972
20,0,08537,J.P. Hayes,41.45,470,1134
21,0,01042,Paul Azinger,41.41,492,1188
22,0,01024,Billy Andrade,41.37,618,1494
23,0,01553,John Huston,41.28,639,1548
24,0,23497,Tag Ridings,41.21,675,1638
25,0,23135,Tim Clark,41.19,645,1566
26,0,01928,Corey Pavin,41.17,541,1314
27,0,24361,Pat Perez,41.14,659,1602
28,0,20474,Phillip Price,40.94,538,1314
29,0,06251,Chris DiMarco,40.89,552,1350
30,0,23036,Chris Anderson,40.86,456,1116
31,0,06575,Dudley Hart,40.74,616,1512
32,0,01941,Tom Pernice Jr.,40.65,783,1926
33,0,21753,Brian Davis,40.59,548,1350
34,0,06004,Stephen Ames,40.58,577,1422
35,0,01823,Larry Mize,40.56,365,900
36,0,20850,Daniel Chopra,40.49,758,1872
37,0,12680,Shigeki Maruyama,40.42,713,1764
38,0,10425,Jay Williamson,40.36,385,954
39,0,20663,Brenden Pappas,40.31,370,918
39,0,12660,Jesper Parnevik,40.31,595,1476
41,0,20623,Gavin Coles,40.24,507,1260
42,0,24604,Hunter Haas,40.23,572,1422
43,0,22046,Geoff Ogilvy,40.20,673,1674
44,0,02010,Loren Roberts,40.15,383,954
45,0,23552,Hank Kuehne,40.14,578,1440
46,0,01320,Bob Estes,40.10,664,1656
46,0,21350,Ryuji Imada,40.10,563,1404
48,0,21731,Freddie Jacobson,40.06,512,1278
49,0,01388,Robert Gamez,40.05,656,1638
49,0,01707,Steve Lowery,40.05,692,1728
51,0,23325,Vaughn Taylor,40.01,713,1782
52,0,23320,Ryan Palmer,39.86,696,1746
52,0,02239,Scott Verplank,39.86,617,1548
54,0,02214,Kirk Triplett,39.85,373,936
55,0,25345,Carl Pettersson,39.79,752,1890
56,0,01161,Mark Calcavecchia,39.75,644,1620
56,0,23409,James Driscoll,39.75,508,1278
