RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,20850,Daniel Chopra,46,679,6.8
1,0,24781,Hunter Mahan,46,644,7.1
3,0,20498,Briny Baird,45,586,7.7
4,0,19846,Brian Gay,42,701,6.0
5,0,24925,Jonathan Byrd,41,650,6.3
6,0,24024,Zach Johnson,40,592,6.8
7,0,12652,Cameron Beckman,39,607,6.4
7,0,01320,Bob Estes,39,575,6.8
7,0,24140,Sean O'Hair,39,597,6.5
7,0,21949,Joe Ogilvie,39,620,6.3
11,0,01139,Olin Browne,38,570,6.7
11,0,01707,Steve Lowery,38,631,6.0
11,0,12602,Dean Wilson,38,560,6.8
14,0,21961,Charles Howell III,37,493,7.5
14,0,07749,Brett Quigley,37,605,6.1
14,0,20548,Hidemichi Tanaka,37,655,5.6
17,0,01161,Mark Calcavecchia,36,555,6.5
17,0,06034,Marco Dawson,36,552,6.5
17,0,21805,Harrison Frazar,36,656,5.5
20,0,21633,Steve Allan,35,622,5.6
20,0,01381,Fred Funk,35,563,6.2
20,0,06575,Dudley Hart,35,526,6.7
20,0,23725,Brendan Jones,35,495,7.1
20,0,10733,Kent Jones,35,626,5.6
20,0,12680,Shigeki Maruyama,35,635,5.5
20,0,25345,Carl Pettersson,35,673,5.2
20,0,21959,Ted Purdy,35,652,5.4
20,0,27095,Nick Watney,35,550,6.4
29,0,01024,Billy Andrade,34,546,6.2
29,0,22371,Aaron Baddeley,34,585,5.8
29,0,10117,Bob Heintz,34,478,7.1
29,0,06567,Vijay Singh,34,642,5.3
29,0,02104,Jeff Sluman,34,585,5.8
34,0,01035,Tommy Armour III,33,593,5.6
34,0,06332,Neal Lancaster,33,605,5.5
34,0,25396,Kevin Na,33,610,5.4
34,0,23623,Bo Van Pelt,33,653,5.1
38,0,24507,Jason Bohn,32,561,5.7
38,0,12510,Chad Campbell,32,509,6.3
38,0,06251,Chris DiMarco,32,438,7.3
38,0,23320,Ryan Palmer,32,578,5.5
42,0,07867,Woody Austin,31,645,4.8
42,0,01553,John Huston,31,585,5.3
42,0,06573,Brandt Jobe,31,563,5.5
42,0,08075,Jerry Kelly,31,527,5.9
42,0,01766,Billy Mayfair,31,659,4.7
42,0,22548,Patrick Sheehan,31,699,4.4
42,0,02101,Joey Sindelar,31,666,4.7
42,0,12454,Mario Tiziani,31,417,7.4
50,0,07223,Brian Bateman,30,562,5.3
50,0,20229,Stewart Cink,30,513,5.8
50,0,01313,Steve Elkington,30,354,8.5
50,0,01388,Robert Gamez,30,593,5.1
50,0,10201,Matt Gogel,30,469,6.4
50,0,01473,Todd Hamilton,30,534,5.6
50,0,01685,J.L. Lewis,30,578,5.2
50,0,22046,Geoff Ogilvy,30,551,5.4
50,0,02223,Bob Tway,30,478,6.3
59,0,23541,Ben Crane,29,524,5.5
59,0,20121,Todd Fischer,29,656,4.4
59,0,10809,Jim Furyk,29,525,5.5
59,0,11032,Frank Lickliter II,29,571,5.1
59,0,01724,Jeff Maggert,29,421,6.9
59,0,20572,Rod Pampling,29,485,6.0
59,0,01948,Tim Petrovic,29,546,5.3
59,0,20645,John Senden,29,576,5.0
67,0,10885,Robert Allenby,28,467,6.0
67,0,01142,Bart Bryant,28,521,5.4
67,0,21753,Brian Davis,28,473,5.9
67,0,08931,Glen Day,28,562,5.0
67,0,24604,Hunter Haas,28,523,5.4
67,0,06515,Shaun Micheel,28,435,6.4
67,0,02010,Loren Roberts,28,344,8.1
67,0,22913,John Rollins,28,546,5.1
67,0,22405,Justin Rose,28,613,4.6
67,0,23322,Brett Wetterich,28,452,6.2
77,0,21806,Paul Gow,27,471,5.7
77,0,23353,J.J. Henry,27,554,4.9
77,0,20094,Jonathan Kaye,27,447,6.0
77,0,01761,Len Mattiace,27,574,4.7
77,0,20474,Phillip Price,27,470,5.7
77,0,06527,Steve Stricker,27,479,5.6
77,0,02239,Scott Verplank,27,473,5.7
84,0,23540,Jason Allred,26,435,6.0
84,0,21407,Arjun Atwal,26,456,5.7
84,0,25900,Lucas Glover,26,532,4.9
84,0,12782,Tim Herron,26,607,4.3
84,0,23552,Hank Kuehne,26,538,4.8
84,0,20382,Stephen Leaney,26,502,5.2
84,0,24912,Will MacKenzie,26,466,5.6
84,0,25240,D.A. Points,26,556,4.7
84,0,21951,Joey Snyder III,26,565,4.6
84,0,23325,Vaughn Taylor,26,637,4.1
84,0,02206,David Toms,26,455,5.7
95,0,01219,John Cook,25,408,6.1
95,0,01226,Fred Couples,25,286,8.7
95,0,01619,Skip Kendall,25,481,5.2
95,0,23108,Matt Kuchar,25,391,6.4
95,0,01706,Davis Love III,25,398,6.3
95,0,01941,Tom Pernice Jr.,25,650,3.8
95,0,01945,Kenny Perry,25,410,6.1
95,0,23497,Tag Ridings,25,628,4.0
95,0,22293,Heath Slocum,25,615,4.1
95,0,06595,Kevin Sutherland,25,509,4.9
95,0,23788,D.J. Trahan,25,461,5.4
95,0,08385,Omar Uresti,25,505,5.0
95,0,23349,Charles Warren,25,533,4.7
108,0,06197,Michael Allen,24,554,4.3
108,0,20099,Doug Barron,24,443,5.4
