RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
101,0,27064,Jhonattan Vegas,15.66,203,1296
102,0,19846,Brian Gay,15.67,251,1602
103,0,37340,Chase Wright,15.70,195,1242
104,0,26758,David Hearn,15.72,133,846
104,0,30110,Kyle Stanley,15.72,215,1368
106,0,49298,Kramer Hickok,15.73,218,1386
107,0,30978,Kiradech Aphibarnrat,15.77,176,1116
107,0,25632,Jimmy Walker,15.77,210,1332
109,0,35506,Mackenzie Hughes,15.79,216,1368
110,0,33141,Keegan Bradley,15.85,234,1476
111,0,27644,Brian Harman,15.86,254,1602
112,0,30946,Alex Prugh,15.88,203,1278
113,0,24361,Pat Perez,15.95,178,1116
114,0,34046,Jordan Spieth,15.96,227,1422
115,0,47504,Sam Burns,16.03,225,1404
116,0,35532,Tom Hoge,16.05,260,1620
117,0,27958,Ryan Blaum,16.06,237,1476
117,0,45609,Tyler Duncan,16.06,240,1494
117,0,24024,Zach Johnson,16.06,185,1152
117,0,46601,Trey Mullinax,16.06,211,1314
121,0,35891,Cameron Smith,16.07,214,1332
122,0,34264,Hudson Swafford,16.08,165,1026
123,0,34563,Chesson Hadley,16.14,215,1332
124,0,29268,Bronson Burgoon,16.16,160,990
125,0,29484,Peter Uihlein,16.17,227,1404
126,0,29518,Brendan Steele,16.22,181,1116
127,0,24781,Hunter Mahan,16.29,173,1062
128,0,30191,Julián Etulain,16.32,191,1170
129,0,47990,Kyle Jones,16.33,194,1188
130,0,39327,Ben Silverman,16.34,200,1224
131,0,33399,Adam Hadwin,16.40,242,1476
131,0,27974,Sung Kang,16.40,248,1512
133,0,32757,Patton Kizzire,16.44,219,1332
134,0,34076,Joel Dahmen,16.49,285,1728
135,0,30692,Scott Stallings,16.52,232,1404
136,0,39977,Max Homa,16.53,238,1440
137,0,36852,Jim Knous,16.56,158,954
138,0,20472,Alex Cejka,16.67,150,900
138,0,25686,Jason Dufner,16.67,216,1296
138,0,32058,José de Jesús Rodríguez,16.67,195,1170
138,0,33486,Roger Sloan,16.67,252,1512
138,0,32139,Danny Willett,16.67,189,1134
143,0,29223,Sam Saunders,16.74,223,1332
144,0,27963,Chris Stroud,16.76,187,1116
145,0,49960,Sepp Straka,16.82,218,1296
146,0,25396,Kevin Na,16.85,182,1080
147,0,35461,Beau Hossler,16.87,252,1494
147,0,32791,K.H. Lee,16.87,255,1512
147,0,39546,Keith Mitchell,16.87,252,1494
150,0,49766,Hank Lebioda,16.90,213,1260
151,0,49964,Aaron Wise,16.91,210,1242
152,0,31646,Emiliano Grillo,17.02,239,1404
153,0,34261,Scott Langley,17.04,227,1332
154,0,31557,Jim Herman,17.13,148,864
155,0,34363,Tyrrell Hatton,17.15,179,1044
155,0,29926,Danny Lee,17.15,250,1458
157,0,35449,Adam Long,17.18,235,1368
158,0,36699,Patrick Rodgers,17.21,158,918
159,0,31420,Anirban Lahiri,17.23,214,1242
160,0,30786,Brady Schnell,17.32,159,918
161,0,46501,Ollie Schniederjans,17.33,234,1350
162,0,21209,Sergio Garcia,17.42,138,792
163,0,28252,Seamus Power,17.44,226,1296
164,0,46435,Austin Cook,17.45,201,1152
165,0,27141,J.B. Holmes,17.53,224,1278
166,0,12716,Charley Hoffman,17.54,221,1260
167,0,34306,John Chin,17.59,171,972
167,0,27349,Alex Noren,17.59,190,1080
169,0,37380,Curtis Luck,17.61,187,1062
170,0,25804,Bubba Watson,17.62,184,1044
171,0,40098,Matt Fitzpatrick,17.65,162,918
172,0,26499,Rafa Cabrera Bello,17.81,218,1224
173,0,47856,Seth Reeves,17.83,215,1206
174,0,28259,Sangmoon Bae,17.90,174,972
175,0,27556,Ted Potter Jr.,18.00,230,1278
176,0,37454,Whee Kim,18.04,224,1242
176,0,35879,Kelly Kraft,18.04,263,1458
178,0,52372,Cameron Champ,18.13,248,1368
179,0,29974,Branden Grace,18.30,224,1224
179,0,21731,Freddie Jacobson,18.30,168,918
181,0,35421,Brandon Harkins,18.41,275,1494
182,0,01810,Phil Mickelson,18.43,199,1080
183,0,20572,Rod Pampling,18.48,173,936
184,0,27129,Luke List,18.52,210,1134
185,0,35617,Martin Trainer,18.76,206,1098
186,0,39954,Cody Gribble,19.61,233,1188
187,0,32816,Satoshi Kodaira,21.18,244,1152
188,0,39975,Michael Kim,21.85,232,1062
