RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
1,0,20628,Arron Oberholser,60,EDS B. Nelson/C,2
1,0,24361,Pat Perez,60,Bob Hope Chrysl,1
1,0,22405,Justin Rose,60,FUNAI-Disney/Pa,1
4,0,23353,J.J. Henry,61,FBR Open/TPC Sc,2
4,0,01928,Corey Pavin,61,Milwaukee/Brown,1
4,0,06567,Vijay Singh,61,Deutsche Bank/T,3
4,0,02206,David Toms,61,Sony Open/Waial,3
8,0,12510,Chad Campbell,62,Sony Open/Waial,3
8,0,22621,Ben Curtis,62,Booz Allen/TPC,1
8,0,23983,Luke Donald,62,AT&T Pebble/Spy,1
8,0,01381,Fred Funk,62,Zurich Classic/,4
8,0,21731,Freddie Jacobson,62,Colonial/Coloni,2
8,0,11032,Frank Lickliter II,62,FUNAI-Disney/Ma,4
8,0,21949,Joe Ogilvie,62,Reno-Tahoe Open,4
8,0,23320,Ryan Palmer,62,Buick Invitatio,2
8,0,12660,Jesper Parnevik,62,Bob Hope Chrysl,4
8,0,23621,Rory Sabbatini,62,Sony Open/Waial,4
18,0,06197,Michael Allen,63,B.C. Open/Atuny,2
18,0,06004,Stephen Ames,63,Colonial/Coloni,4
18,0,07867,Woody Austin,63,Milwaukee/Brown,3
18,0,23048,Eric Axley,63,Texas Open/LaCa,3
18,0,10505,Shane Bertsch,63,Sony Open/Waial,3
18,0,01161,Mark Calcavecchia,63,FUNAI-Disney/Ma,3
18,0,24357,K.J. Choi,63,Colonial/Coloni,4
18,0,19825,Darren Clarke,63,Bay Hill Invita,3
18,0,19972,José Coceres,63,Texas Open/LaCa,4
18,0,01219,John Cook,63,Bob Hope Chrysl,3
18,0,08835,Kris Cox,63,FedEx St. Jude/,3
18,0,09011,David Duval,63,Sony Open/Waial,4
18,0,10809,Jim Furyk,63,Canadian Open/H,1
18,0,25900,Lucas Glover,63,Zurich Classic/,4
18,0,20105,Jeff Gove,63,Milwaukee/Brown,2
18,0,06643,Paul Goydos,63,Texas Open/LaCa,2
18,0,24912,Will MacKenzie,63,Reno-Tahoe Open,1
18,0,01766,Billy Mayfair,63,John Deere Clas,3
18,0,01810,Phil Mickelson,63,BellSouth Class,1
18,0,20572,Rod Pampling,63,Colonial/Coloni,2
18,0,10213,Dicky Pride,63,Milwaukee/Brown,4
18,0,07749,Brett Quigley,63,Canadian Open/H,2
18,0,24502,Adam Scott,63,WGC-Bridgestone,1
18,0,20645,John Senden,63,Bob Hope Chrysl,2
18,0,02106,Chris Smith,63,Milwaukee/Brown,1
18,0,06595,Kevin Sutherland,63,Canadian Open/H,3
18,0,23325,Vaughn Taylor,63,Buick Open/Warw,3
18,0,02214,Kirk Triplett,63,Tucson/Tucson N,4
18,0,02223,Bob Tway,63,Frys.com Open/T,1
18,0,10423,Mike Weir,63,Buick Open/Warw,1
18,0,12602,Dean Wilson,63,Milwaukee/Brown,4
