RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,10885,Robert Allenby,7' 4",555.417,76,56
2,0,24449,Parker McLachlin,7' 8",913.167,119,98
2,0,25396,Kevin Na,7' 8",1194.083,155,6
2,0,20572,Rod Pampling,7' 8",915.833,120,74
5,0,10423,Mike Weir,7' 9",985.083,127,14
6,0,12705,Cliff Kresge,7' 10",818.833,104,72
6,0,26679,Kevin Stadler,7' 10",487.250,62,33
8,0,01941,Tom Pernice Jr.,7' 11",913.750,115,12
9,0,21350,Ryuji Imada,8' 0",992.333,124,54
9,0,22405,Justin Rose,8' 0",736.250,92,87
11,0,23718,Nathan Green,8' 1",1190.417,147,40
11,0,22348,Nick O'Hern,8' 1",981.917,121,70
11,0,20160,Charlie Wi,8' 1",1001.500,124,83
14,0,12510,Chad Campbell,8' 2",663.167,81,67
14,0,24357,K.J. Choi,8' 2",531.250,65,141
14,0,24502,Adam Scott,8' 2",565.750,69,171
14,0,29221,Webb Simpson,8' 2",1253.750,153,17
14,0,06595,Kevin Sutherland,8' 2",1010.667,124,81
19,0,23778,Brad Adamonis,8' 3",771.917,94,36
19,0,01928,Corey Pavin,8' 3",654.667,79,80
19,0,10425,Jay Williamson,8' 3",577.167,70,86
22,0,23135,Tim Clark,8' 4",642.167,77,19
22,0,06527,Steve Stricker,8' 4",827.417,99,2
22,0,21878,Mark Wilson,8' 4",1224.583,147,21
25,0,12652,Cameron Beckman,8' 5",804.167,96,77
25,0,07457,Steve Flesch,8' 5",806.667,96,50
25,0,24024,Zach Johnson,8' 5",804.167,96,31
25,0,08075,Jerry Kelly,8' 5",1115.250,132,45
25,0,23108,Matt Kuchar,8' 5",807.167,96,3
25,0,26695,Michael Letzig,8' 5",1227.667,146,29
25,0,20127,Chris Riley,8' 5",937.417,111,9
32,0,08931,Glen Day,8' 6",703.083,83,43
32,0,24138,Ian Poulter,8' 6",579.250,68,4
34,0,20593,Greg Chalmers,8' 7",799.417,93,55
34,0,28089,Jason Day,8' 7",689.833,80,35
34,0,06522,Ernie Els,8' 7",837.500,98,59
34,0,19846,Brian Gay,8' 7",1057.833,123,7
34,0,26300,Matt Jones,8' 7",429.667,50,22
34,0,24490,George McNeill,8' 7",1130.750,132,29
34,0,28118,Peter Tomasulo,8' 7",608.250,71,172
41,0,20098,Stuart Appleby,8' 8",988.167,114,160
41,0,23541,Ben Crane,8' 8",1132.500,131,32
41,0,10809,Jim Furyk,8' 8",720.083,83,8
41,0,20157,Retief Goosen,8' 8",820.500,95,64
41,0,20766,Padraig Harrington,8' 8",798.417,92,11
46,0,20472,Alex Cejka,8' 9",795.917,91,108
46,0,20850,Daniel Chopra,8' 9",1228.917,141,152
46,0,09011,David Duval,8' 9",533.917,61,183
46,0,12782,Tim Herron,8' 9",1162.333,133,69
46,0,01577,Lee Janzen,8' 9",868.250,99,66
46,0,26476,Chez Reavie,8' 9",940.583,108,71
46,0,25632,Jimmy Walker,8' 9",941.500,108,27
46,0,23349,Charles Warren,8' 9",675.083,77,121
46,0,26498,Matt Weibring,8' 9",602.167,69,42
55,0,21753,Brian Davis,8' 10",1241.000,141,95
55,0,01320,Bob Estes,8' 10",855.583,97,28
55,0,29718,Anthony Kim,8' 10",823.167,93,124
55,0,23548,Bill Lunde,8' 10",870.667,99,49
55,0,26881,Jarrod Lyle,8' 10",705.917,80,65
55,0,24912,Will MacKenzie,8' 10",794.250,90,164
55,0,01810,Phil Mickelson,8' 10",749.917,85,109
55,0,27095,Nick Watney,8' 10",978.750,111,84
63,0,06251,Chris DiMarco,8' 11",1129.417,127,15
63,0,20104,Ken Duke,8' 11",1092.667,123,53
63,0,06643,Paul Goydos,8' 11",955.583,107,145
63,0,12716,Charley Hoffman,8' 11",1244.417,140,79
63,0,21961,Charles Howell III,8' 11",1125.917,126,118
63,0,25240,D.A. Points,8' 11",1235.000,139,111
