RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,21633,Steve Allan,93.90,77,82
2,0,01968,Nick Price,93.75,60,64
3,0,19825,Darren Clarke,93.48,43,46
4,0,08793,Tiger Woods,93.33,56,60
5,0,01132,Mark Brooks,93.27,97,104
6,0,01361,Dan Forsman,92.98,106,114
7,0,20771,Steven Alker,92.52,99,107
8,0,02214,Kirk Triplett,92.22,83,90
9,0,01723,Andrew Magee,91.58,87,95
10,0,07721,Pat Bates,91.46,150,164
11,0,10585,Scott McCarron,91.43,96,105
12,0,19846,Brian Gay,91.07,102,112
13,0,23125,Brad Elder,90.77,59,65
14,0,01797,Rocco Mediate,90.70,78,86
15,0,20229,Stewart Cink,90.21,129,143
16,0,06251,Chris DiMarco,90.00,117,130
16,0,06567,Vijay Singh,90.00,108,120
18,0,10809,Jim Furyk,89.92,107,119
19,0,20098,Stuart Appleby,89.81,97,108
20,0,11011,Mike Sposa,89.69,87,97
21,0,06527,Steve Stricker,89.66,78,87
22,0,12645,Brent Geiberger,89.47,68,76
23,0,01024,Billy Andrade,89.39,118,132
24,0,06575,Dudley Hart,89.29,75,84
25,0,02101,Joey Sindelar,89.15,115,129
26,0,02104,Jeff Sluman,89.13,123,138
27,0,22046,Geoff Ogilvy,89.00,89,100
28,0,01098,Jay Don Blake,88.98,105,118
28,0,07749,Brett Quigley,88.98,105,118
30,0,08931,Glen Day,88.80,111,125
31,0,06643,Paul Goydos,88.79,103,116
32,0,22371,Aaron Baddeley,88.76,79,89
33,0,10107,Deane Pappas,88.68,94,106
34,0,01928,Corey Pavin,88.65,125,141
35,0,01941,Tom Pernice Jr.,88.51,131,148
36,0,01378,David Frost,88.50,100,113
36,0,22913,John Rollins,88.50,100,113
38,0,06004,Stephen Ames,88.46,92,104
38,0,06522,Ernie Els,88.46,46,52
40,0,01329,Brad Faxon,88.37,114,129
41,0,24361,Pat Perez,88.33,106,120
42,0,20572,Rod Pampling,88.30,83,94
43,0,20157,Retief Goosen,88.06,59,67
44,0,22548,Patrick Sheehan,87.94,124,141
45,0,01948,Tim Petrovic,87.84,130,148
46,0,01042,Paul Azinger,87.76,86,98
47,0,10213,Dicky Pride,87.74,93,106
48,0,01320,Bob Estes,87.62,92,105
49,0,02246,Duffy Waldorf,87.60,106,121
50,0,20498,Briny Baird,87.50,119,136
50,0,23614,Rich Beem,87.50,84,96
50,0,01226,Fred Couples,87.50,56,64
50,0,22293,Heath Slocum,87.50,105,120
54,0,02239,Scott Verplank,87.38,90,103
55,0,10860,Justin Leonard,87.36,76,87
56,0,02002,John Riegger,87.30,55,63
57,0,20121,Todd Fischer,87.10,108,124
57,0,23108,Matt Kuchar,87.10,81,93
59,0,06034,Marco Dawson,87.07,101,116
60,0,01666,Bernhard Langer,87.01,67,77
61,0,08075,Jerry Kelly,86.99,107,123
62,0,01810,Phil Mickelson,86.96,60,69
63,0,10733,Kent Jones,86.90,73,84
64,0,01761,Len Mattiace,86.87,86,99
65,0,07867,Woody Austin,86.84,99,114
66,0,02206,David Toms,86.81,79,91
67,0,01724,Jeff Maggert,86.73,98,113
67,0,02223,Bob Tway,86.73,98,113
69,0,06332,Neal Lancaster,86.67,143,165
69,0,20095,Carl Paulson,86.67,130,150
71,0,06595,Kevin Sutherland,86.60,84,97
72,0,08537,J.P. Hayes,86.54,90,104
73,0,20127,Chris Riley,86.51,109,126
74,0,24925,Jonathan Byrd,86.47,115,133
75,0,12782,Tim Herron,86.29,107,124
76,0,21961,Charles Howell III,86.26,113,131
77,0,01388,Robert Gamez,86.25,138,160
78,0,01619,Skip Kendall,86.23,144,167
79,0,24502,Adam Scott,86.21,50,58
80,0,01457,Jay Haas,86.14,87,101
81,0,01887,Mark O'Meara,86.08,68,79
82,0,06573,Brandt Jobe,85.96,98,114
83,0,19881,Robert Damron,85.92,122,142
84,0,01577,Lee Janzen,85.90,67,78
