RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,01771,Blaine McCallister,18
2,0,01361,Dan Forsman,17
2,0,01510,Nolan Henke,17
2,0,01968,Nick Price,17
5,0,01323,Brad Fabel,14
6,0,01766,Billy Mayfair,13
6,0,01783,Mark McCumber,13
6,0,01846,Jodie Mudd,13
9,0,02170,Hal Sutton,11
9,0,02322,Richard Zokol,11
11,0,01060,Dave Barr,10
11,0,01599,Steve Jones,10
11,0,01690,Bruce Lietzke,10
11,0,01876,Greg Norman,10
11,0,01938,David Peoples,10
11,0,01996,Mike Reid,10
17,0,01049,Ian Baker-Finch,9
17,0,01096,Phil Blackmar,9
17,0,06118,Greg Bruckner,9
17,0,01329,Brad Faxon,9
17,0,01458,Jerry Haas,9
17,0,01725,John Mahaffey,9
17,0,01864,Larry Nelson,9
24,0,01035,Tommy Armour III,8
24,0,01072,Chip Beck,8
24,0,01797,Rocco Mediate,8
24,0,06373,José María Olazábal,8
24,0,01960,Don Pooley,8
24,0,02049,Gene Sauers,8
24,0,02185,Lance Ten Broeck,8
24,0,02230,Stan Utley,8
32,0,01133,Billy Ray Brown,7
32,0,01495,Morris Hatalsky,7
32,0,01943,Chris Perry,7
32,0,02090,Tom Sieckmann,7
32,0,02225,Howard Twitty,7
37,0,01129,Bill Britton,6
37,0,01157,Tom Byrum,6
37,0,01306,David Edwards,6
37,0,01487,Jeff Hart,6
37,0,02214,Kirk Triplett,6
37,0,06130,Jeffrey Wilson,6
43,0,01057,Miller Barber,5
43,0,01196,Brian Claar,5
43,0,01261,Jay Delsing,5
43,0,01353,Bruce Fleisher,5
43,0,01414,Bob Gilder,5
43,0,01475,Donnie Hammond,5
43,0,01527,Scott Hoch,5
43,0,06332,Neal Lancaster,5
43,0,01701,Bob Lohr,5
43,0,01877,Tim Norris,5
43,0,01926,Steve Pate,5
43,0,02095,Larry Silveira,5
43,0,02167,Mike Sullivan,5
43,0,02215,Paul Trittler,5
43,0,02303,Robert Wrenn,5
58,0,01014,Fulton Allem,4
58,0,01093,Ronnie Black,4
58,0,01249,John Daly,4
58,0,01266,Clark Dennis,4
58,0,01284,Mike Donald,4
58,0,01381,Fred Funk,4
58,0,01390,Buddy Gardner,4
58,0,01425,Ernie Gonzalez,4
58,0,01457,Jay Haas,4
58,0,01469,Dan Halldorson,4
58,0,01499,Mark Hayes,4
58,0,01507,Webb Heintzelman,4
58,0,01522,Lon Hinkle,4
58,0,01639,Kenny Knox,4
58,0,01641,Gary Koch,4
58,0,01717,Sandy Lyle,4
58,0,01810,Phil Mickelson,4
58,0,01945,Kenny Perry,4
58,0,01946,Peter Persons,4
58,0,02067,Ted Schulz,4
58,0,02159,Curtis Strange,4
58,0,06527,Steve Stricker,4
58,0,02224,Greg Twiggs,4
58,0,02241,Bobby Wadkins,4
58,0,02256,Tom Watson,4
58,0,02279,Mark Wiebe,4
84,0,01042,Paul Azinger,3
84,0,01150,George Burns,3
84,0,01418,Bill Glasson,3
84,0,01443,Hubert Green,3
84,0,06481,Keith Harris,3
84,0,01682,Wayne Levi,3
84,0,06346,Tomohiro Maruyama,3
84,0,06030,Rich Parker,3
84,0,02010,Loren Roberts,3
84,0,02094,Tony Sills,3
84,0,02201,Jim Thorpe,3
84,0,02213,Lee Trevino,3
84,0,02223,Bob Tway,3
84,0,02239,Scott Verplank,3
98,0,01037,Dewey Arnette,2
98,0,01068,Andy Bean,2
98,0,01098,Jay Don Blake,2
98,0,01099,Homero Blancas,2
98,0,01151,Clark Burroughs,2
98,0,01203,Russ Cochran,2
98,0,01226,Fred Couples,2
98,0,01378,David Frost,2
98,0,01392,Tom Garner,2
98,0,06785,John Hayes,2
98,0,01533,P.H. Horgan III,2
98,0,01549,Mike Hulbert,2
98,0,01557,John Inman,2
98,0,01779,Gary McCord,2
98,0,06565,Bill McKenzie,2
98,0,06140,Sean Murphy,2
98,0,01891,David Ogrin,2
98,0,01905,Joe Ozaki,2
98,0,02076,Peter Senior,2
98,0,02087,Don Shirey Jr.,2
98,0,02100,Tim Simpson,2
98,0,02101,Joey Sindelar,2
98,0,02133,Craig Stadler,2
98,0,06425,Rick Todd,2
98,0,02245,Grant Waite,2
98,0,02246,Duffy Waldorf,2
98,0,02255,Denis Watson,2
