RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01928,Corey Pavin,27.68,526,19
2,0,19846,Brian Gay,27.82,779,28
3,0,23157,Richard Johnson,27.96,783,28
3,0,27060,John Mallinger,27.96,727,26
5,0,20098,Stuart Appleby,28.05,617,22
6,0,20766,Padraig Harrington,28.07,393,14
7,0,25562,Andres Romero,28.11,534,19
8,0,07547,Craig Kanada,28.20,564,20
9,0,24449,Parker McLachlin,28.23,734,26
10,0,07457,Steve Flesch,28.34,822,29
11,0,01313,Steve Elkington,28.35,652,23
12,0,25396,Kevin Na,28.36,794,28
12,0,01945,Kenny Perry,28.36,709,25
12,0,20127,Chris Riley,28.36,397,14
15,0,20433,Mark Hensby,28.38,681,24
16,0,10505,Shane Bertsch,28.39,795,28
17,0,23541,Ben Crane,28.42,682,24
18,0,06575,Dudley Hart,28.43,597,21
19,0,20850,Daniel Chopra,28.50,741,26
19,0,21350,Ryuji Imada,28.50,684,24
21,0,02206,David Toms,28.53,542,19
22,0,20623,Gavin Coles,28.54,371,13
22,0,25190,Jeff Quinney,28.54,742,26
24,0,01707,Steve Lowery,28.56,714,25
24,0,02223,Bob Tway,28.56,514,18
26,0,22371,Aaron Baddeley,28.57,600,21
27,0,21731,Freddie Jacobson,28.58,686,24
28,0,23718,Nathan Green,28.59,829,29
29,0,01810,Phil Mickelson,28.60,572,20
30,0,25720,Chad Collins,28.64,630,22
31,0,01577,Lee Janzen,28.65,745,26
31,0,23320,Ryan Palmer,28.65,573,20
33,0,22621,Ben Curtis,28.67,602,21
33,0,11032,Frank Lickliter II,28.67,860,30
35,0,12823,Carlos Franco,28.68,631,22
36,0,23135,Tim Clark,28.69,746,26
37,0,12309,Bob Sowards,28.70,574,20
38,0,30925,Dustin Johnson,28.71,804,28
38,0,06527,Steve Stricker,28.71,603,21
38,0,26668,Marc Turnesa,28.71,804,28
41,0,27214,Kevin Streelman,28.73,862,30
42,0,21949,Joe Ogilvie,28.75,805,28
43,0,22548,Patrick Sheehan,28.76,949,33
44,0,24138,Ian Poulter,28.77,374,13
45,0,06004,Stephen Ames,28.78,662,23
45,0,12782,Tim Herron,28.78,777,27
47,0,21633,Steve Allan,28.79,547,19
48,0,06034,Marco Dawson,28.82,490,17
49,0,01024,Billy Andrade,28.83,663,23
49,0,26300,Matt Jones,28.83,865,30
51,0,23125,Brad Elder,28.86,606,21
51,0,22913,John Rollins,28.86,808,28
53,0,24925,Jonathan Byrd,28.88,751,26
53,0,20104,Ken Duke,28.88,953,33
55,0,23778,Brad Adamonis,28.89,780,27
55,0,26679,Kevin Stadler,28.89,809,28
57,0,23325,Vaughn Taylor,28.91,925,32
58,0,23108,Matt Kuchar,28.92,723,25
59,0,29718,Anthony Kim,28.95,637,22
59,0,08385,Omar Uresti,28.95,637,22
61,0,26695,Michael Letzig,28.96,782,27
61,0,26596,Ryan Moore,28.96,695,24
61,0,24361,Pat Perez,28.96,753,26
61,0,22582,Kyle Thompson,28.96,695,24
61,0,20160,Charlie Wi,28.96,782,27
66,0,21753,Brian Davis,29.00,928,32
66,0,12660,Jesper Parnevik,29.00,754,26
66,0,25594,Travis Perkins,29.00,551,19
69,0,28475,Jeff Overton,29.03,900,31
69,0,23497,Tag Ridings,29.03,842,29
71,0,01320,Bob Estes,29.04,784,27
71,0,10860,Justin Leonard,29.04,697,24
73,0,27770,Camilo Villegas,29.05,610,21
74,0,08931,Glen Day,29.06,494,17
74,0,10649,Tom Scherrer,29.06,494,17
76,0,01948,Tim Petrovic,29.07,843,29
77,0,23409,James Driscoll,29.08,756,26
77,0,07749,Brett Quigley,29.08,698,24
79,0,25632,Jimmy Walker,29.09,640,22
80,0,23540,Jason Allred,29.10,611,21
81,0,22806,Doug LaBelle II,29.11,553,19
81,0,25349,Tim Wilkinson,29.11,786,27
83,0,23048,Eric Axley,29.12,990,34
84,0,26500,Alejandro Cañizares,29.14,408,14
84,0,20378,Mathias Grönberg,29.14,845,29
86,0,06197,Michael Allen,29.15,787,27
87,0,27649,Brandt Snedeker,29.16,729,25
88,0,24924,Bill Haas,29.17,875,30
88,0,21878,Mark Wilson,29.17,846,29
90,0,10585,Scott McCarron,29.18,642,22
91,0,06012,Greg Kraft,29.21,555,19
91,0,12680,Shigeki Maruyama,29.21,409,14
91,0,25345,Carl Pettersson,29.21,847,29
91,0,22293,Heath Slocum,29.21,847,29
91,0,28780,Nicholas Thompson,29.21,964,33
96,0,02239,Scott Verplank,29.22,672,23
97,0,28089,Jason Day,29.25,819,28
98,0,24358,Robert Garrigus,29.26,790,27
99,0,06522,Ernie Els,29.27,439,15
99,0,01941,Tom Pernice Jr.,29.27,878,30
101,0,01226,Fred Couples,29.29,498,17
101,0,10875,Todd Demsey,29.29,703,24
101,0,24490,George McNeill,29.29,820,28
101,0,10423,Mike Weir,29.29,703,24
105,0,21461,Kenneth Ferrie,29.30,674,23
106,0,27613,David Lutterus,29.32,557,19
106,0,23797,Brett Rumford,29.32,733,25
108,0,12510,Chad Campbell,29.33,792,27
108,0,27936,Martin Laird,29.33,792,27
108,0,20443,Jin Park,29.33,792,27
111,0,06251,Chris DiMarco,29.34,851,29
112,0,24357,K.J. Choi,29.35,587,20
112,0,01724,Jeff Maggert,29.35,763,26
114,0,26476,Chez Reavie,29.38,852,29
115,0,01388,Robert Gamez,29.40,735,25
115,0,21961,Charles Howell III,29.40,882,30
117,0,20663,Brenden Pappas,29.41,647,22
117,0,23788,D.J. Trahan,29.41,794,27
119,0,26631,Cody Freeman,29.42,706,24
119,0,22046,Geoff Ogilvy,29.42,559,19
121,0,27561,Nick Flanagan,29.43,824,28
122,0,01677,Tom Lehman,29.44,471,16
122,0,24140,Sean O'Hair,29.44,736,25
122,0,26951,Johnson Wagner,29.44,736,25
125,0,28158,Steve Marino,29.45,913,31
125,0,01766,Billy Mayfair,29.45,854,29
127,0,24024,Zach Johnson,29.46,707,24
128,0,09011,David Duval,29.47,560,19
128,0,20157,Retief Goosen,29.47,501,17
130,0,20574,Mathew Goggin,29.48,796,27
130,0,27141,J.B. Holmes,29.48,737,25
130,0,08075,Jerry Kelly,29.48,855,29
130,0,01797,Rocco Mediate,29.48,737,25
134,0,01473,Todd Hamilton,29.50,826,28
134,0,22348,Nick O'Hern,29.50,708,24
136,0,24663,Y.E. Yang,29.52,797,27
137,0,23614,Rich Beem,29.54,827,28
138,0,20229,Stewart Cink,29.55,650,22
139,0,10809,Jim Furyk,29.56,739,25
140,0,12716,Charley Hoffman,29.57,828,28
141,0,25900,Lucas Glover,29.58,769,26
141,0,06643,Paul Goydos,29.58,710,24
143,0,23621,Rory Sabbatini,29.59,651,22
144,0,20634,Peter Lonard,29.61,829,28
145,0,20382,Stephen Leaney,29.63,474,16
145,0,27120,Troy Matteson,29.63,889,30
145,0,20572,Rod Pampling,29.63,800,27
145,0,12602,Dean Wilson,29.63,889,30
149,0,20472,Alex Cejka,29.65,682,23
150,0,19803,Ryan Armour,29.66,860,29
151,0,20645,John Senden,29.67,801,27
151,0,19913,Ron Whittaker,29.67,534,18
153,0,08537,J.P. Hayes,29.69,772,26
154,0,01142,Bart Bryant,29.70,683,23
154,0,22892,Jason Gore,29.70,891,30
156,0,01035,Tommy Armour III,29.73,654,22
156,0,27933,John Merrick,29.73,773,26
158,0,20498,Briny Baird,29.74,803,27
159,0,27963,Chris Stroud,29.75,714,24
160,0,22378,Trevor Immelman,29.76,625,21
161,0,12705,Cliff Kresge,29.78,804,27
162,0,01553,John Huston,29.80,447,15
163,0,24227,Justin Bolli,29.81,775,26
163,0,08845,Scott Sterling,29.81,775,26
163,0,06595,Kevin Sutherland,29.81,775,26
166,0,26420,Richard Johnson,29.83,537,18
167,0,12652,Cameron Beckman,29.84,746,25
168,0,12826,Paul Claxton,29.86,627,21
169,0,23623,Bo Van Pelt,29.87,896,30
170,0,27095,Nick Watney,29.89,807,27
171,0,24781,Hunter Mahan,29.92,748,25
172,0,25364,Paul Casey,29.93,449,15
172,0,20105,Jeff Gove,29.93,449,15
174,0,06567,Vijay Singh,29.95,659,22
175,0,01139,Olin Browne,29.96,779,26
175,0,25804,Bubba Watson,29.96,839,28
177,0,07867,Woody Austin,29.97,869,29
178,0,21209,Sergio Garcia,30.00,540,18
178,0,01706,Davis Love III,30.00,690,23
180,0,10425,Jay Williamson,30.03,871,29
181,0,01161,Mark Calcavecchia,30.05,631,21
181,0,02002,John Riegger,30.05,631,21
183,0,24912,Will MacKenzie,30.10,602,20
184,0,25842,Jon Mills,30.13,904,30
185,0,24502,Adam Scott,30.14,422,14
186,0,23353,J.J. Henry,30.15,1025,34
187,0,10885,Robert Allenby,30.26,817,27
187,0,06573,Brandt Jobe,30.26,575,19
189,0,20848,Ángel Cabrera,30.38,486,16
190,0,21805,Harrison Frazar,30.43,639,21
190,0,06090,Jim McGovern,30.43,700,23
192,0,26289,Boo Weekley,30.48,701,23
193,0,21959,Ted Purdy,30.55,672,22
194,0,10733,Kent Jones,30.79,585,19
195,0,06621,Joe Durant,30.81,801,26
196,0,23349,Charles Warren,30.86,864,28
197,0,30750,Tommy Gainey,31.05,652,21
