RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,26596,Ryan Moore,27.18,299,11
2,0,08075,Jerry Kelly,27.23,354,13
3,0,20766,Padraig Harrington,27.27,300,11
4,0,27060,John Mallinger,27.40,548,20
5,0,21350,Ryuji Imada,27.53,413,15
6,0,25720,Chad Collins,27.60,276,10
7,0,20157,Retief Goosen,27.83,334,12
8,0,24925,Jonathan Byrd,27.88,446,16
9,0,22371,Aaron Baddeley,27.93,419,15
10,0,20850,Daniel Chopra,28.00,420,15
10,0,12660,Jesper Parnevik,28.00,392,14
10,0,26951,Johnson Wagner,28.00,392,14
13,0,01810,Phil Mickelson,28.06,505,18
14,0,06527,Steve Stricker,28.07,421,15
15,0,28089,Jason Day,28.08,337,12
16,0,23048,Eric Axley,28.11,534,19
16,0,23718,Nathan Green,28.11,506,18
18,0,25396,Kevin Na,28.16,535,19
19,0,23320,Ryan Palmer,28.18,310,11
20,0,21949,Joe Ogilvie,28.22,508,18
20,0,25632,Jimmy Walker,28.22,254,9
22,0,22621,Ben Curtis,28.24,480,17
23,0,23157,Richard Johnson,28.25,226,8
24,0,23541,Ben Crane,28.28,509,18
25,0,02223,Bob Tway,28.29,396,14
26,0,21731,Freddie Jacobson,28.33,425,15
27,0,25562,Andres Romero,28.36,397,14
28,0,10585,Scott McCarron,28.38,227,8
29,0,22892,Jason Gore,28.40,426,15
29,0,24912,Will MacKenzie,28.40,284,10
31,0,25345,Carl Pettersson,28.42,739,26
31,0,28780,Nicholas Thompson,28.42,540,19
33,0,10860,Justin Leonard,28.43,654,23
34,0,06004,Stephen Ames,28.44,512,18
34,0,25190,Jeff Quinney,28.44,455,16
36,0,10733,Kent Jones,28.45,313,11
37,0,01928,Corey Pavin,28.46,370,13
38,0,19846,Brian Gay,28.50,513,18
38,0,10649,Tom Scherrer,28.50,171,6
40,0,24357,K.J. Choi,28.53,428,15
41,0,22046,Geoff Ogilvy,28.54,371,13
42,0,19803,Ryan Armour,28.55,314,11
