RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,01928,Corey Pavin,27.92,1815,65,21
2,0,20766,Padraig Harrington,28.04,1402,50,23
3,0,20850,Daniel Chopra,28.06,2329,83,22
4,0,27060,John Mallinger,28.14,2673,95,22
5,0,02223,Bob Tway,28.23,1807,64,23
6,0,23718,Nathan Green,28.24,2683,95,22
7,0,19846,Brian Gay,28.34,2664,94,21
8,0,22371,Aaron Baddeley,28.38,2072,73,21
9,0,25190,Jeff Quinney,28.39,2470,87,23
10,0,21350,Ryuji Imada,28.43,2274,80,24
11,0,25720,Chad Collins,28.44,1877,66,23
12,0,12660,Jesper Parnevik,28.45,2390,84,21
13,0,23157,Richard Johnson,28.47,2135,75,22
13,0,20127,Chris Riley,28.47,1224,43,23
15,0,23048,Eric Axley,28.49,3105,109,21
15,0,25562,Andres Romero,28.49,1909,67,24
17,0,20098,Stuart Appleby,28.55,2398,84,22
18,0,25396,Kevin Na,28.62,2776,97,22
19,0,10423,Mike Weir,28.63,2491,87,21
20,0,06012,Greg Kraft,28.64,1575,55,24
21,0,26668,Marc Turnesa,28.66,2379,83,22
22,0,06034,Marco Dawson,28.70,1607,56,23
22,0,12782,Tim Herron,28.70,2669,93,21
24,0,10505,Shane Bertsch,28.71,2756,96,21
25,0,01941,Tom Pernice Jr.,28.72,2987,104,23
26,0,21949,Joe Ogilvie,28.73,2758,96,22
27,0,01810,Phil Mickelson,28.74,2242,78,23
27,0,26596,Ryan Moore,28.74,2069,72,23
29,0,07547,Craig Kanada,28.75,1696,59,24
30,0,06527,Steve Stricker,28.76,2071,72,23
31,0,26500,Alejandro Cañizares,28.77,1266,44,22
32,0,20104,Ken Duke,28.79,3340,116,22
32,0,21731,Freddie Jacobson,28.79,2246,78,24
34,0,24449,Parker McLachlin,28.80,2419,84,23
34,0,25345,Carl Pettersson,28.80,3168,110,20
34,0,24138,Ian Poulter,28.80,1411,49,23
34,0,22548,Patrick Sheehan,28.80,3341,116,23
38,0,12680,Shigeki Maruyama,28.82,1297,45,24
39,0,06575,Dudley Hart,28.83,2018,70,20
40,0,01948,Tim Petrovic,28.84,2567,89,24
41,0,24925,Jonathan Byrd,28.85,2452,85,23
41,0,23541,Ben Crane,28.85,2481,86,21
41,0,29718,Anthony Kim,28.85,2337,81,23
41,0,10860,Justin Leonard,28.85,2741,95,24
45,0,01707,Steve Lowery,28.86,2136,74,23
45,0,22046,Geoff Ogilvy,28.86,1847,64,23
47,0,08931,Glen Day,28.88,1675,58,21
48,0,20157,Retief Goosen,28.90,1676,58,22
49,0,22348,Nick O'Hern,28.91,2313,80,23
49,0,23797,Brett Rumford,28.91,1966,68,22
51,0,22621,Ben Curtis,28.92,2198,76,22
51,0,23320,Ryan Palmer,28.92,1822,63,24
51,0,23325,Vaughn Taylor,28.92,2979,103,24
54,0,23108,Matt Kuchar,28.96,2375,82,23
55,0,23135,Tim Clark,28.97,2578,89,21
55,0,11032,Frank Lickliter II,28.97,3100,107,23
55,0,27770,Camilo Villegas,28.97,2260,78,22
58,0,20623,Gavin Coles,28.98,1333,46,22
59,0,06004,Stephen Ames,28.99,2377,82,23
60,0,28089,Jason Day,29.02,2351,81,22
60,0,20663,Brenden Pappas,29.02,1741,60,23
62,0,21753,Brian Davis,29.04,3136,108,22
62,0,26300,Matt Jones,29.04,2643,91,23
64,0,07457,Steve Flesch,29.05,2760,95,21
65,0,26951,Johnson Wagner,29.06,2325,80,24
66,0,21878,Mark Wilson,29.08,3112,107,20
67,0,27649,Brandt Snedeker,29.11,2445,84,23
67,0,02239,Scott Verplank,29.11,2358,81,23
69,0,01577,Lee Janzen,29.14,2419,83,23
69,0,25349,Tim Wilkinson,29.14,2535,87,22
71,0,20229,Stewart Cink,29.16,2362,81,23
71,0,08537,J.P. Hayes,29.16,1954,67,24
71,0,12602,Dean Wilson,29.16,3062,105,24
74,0,26695,Michael Letzig,29.17,2450,84,21
75,0,23125,Brad Elder,29.21,1782,61,22
75,0,01473,Todd Hamilton,29.21,2687,92,23
77,0,10585,Scott McCarron,29.22,1841,63,21
78,0,25632,Jimmy Walker,29.23,1900,65,25
78,0,20160,Charlie Wi,29.23,2835,97,22
80,0,06643,Paul Goydos,29.24,2281,78,25
80,0,28475,Jeff Overton,29.24,2895,99,23
80,0,07749,Brett Quigley,29.24,2281,78,23
80,0,22913,John Rollins,29.24,2749,94,23
80,0,27214,Kevin Streelman,29.24,3158,108,23
85,0,01945,Kenny Perry,29.25,2837,97,22
86,0,24357,K.J. Choi,29.27,2049,70,24
86,0,08385,Omar Uresti,29.27,2049,70,20
88,0,06251,Chris DiMarco,29.28,2547,87,24
88,0,06522,Ernie Els,29.28,1464,50,24
88,0,27141,J.B. Holmes,29.28,2489,85,25
91,0,01313,Steve Elkington,29.30,2461,84,22
92,0,20382,Stephen Leaney,29.31,1436,49,25
92,0,20572,Rod Pampling,29.31,2345,80,22
94,0,20433,Mark Hensby,29.32,2082,71,25
94,0,28780,Nicholas Thompson,29.32,3137,107,24
94,0,02206,David Toms,29.32,1994,68,23
97,0,01797,Rocco Mediate,29.33,2552,87,21
97,0,12309,Bob Sowards,29.33,1613,55,23
99,0,23409,James Driscoll,29.34,2318,79,25
100,0,09011,David Duval,29.35,1497,51,24
