RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,25364,Paul Casey,.94,49,52
2,0,23540,Jason Allred,.89,56,63
3,0,01161,Mark Calcavecchia,.86,57,66
3,0,27613,David Lutterus,.86,51,59
5,0,06621,Joe Durant,.84,77,92
5,0,01388,Robert Gamez,.84,66,79
7,0,30750,Tommy Gainey,.83,50,60
8,0,28780,Nicholas Thompson,.82,93,113
8,0,26289,Boo Weekley,.82,68,83
10,0,23349,Charles Warren,.81,64,79
11,0,24502,Adam Scott,.80,39,49
12,0,20378,Mathias Grönberg,.79,69,87
13,0,21805,Harrison Frazar,.77,56,73
13,0,27120,Troy Matteson,.77,72,94
15,0,01677,Tom Lehman,.76,39,51
15,0,23497,Tag Ridings,.76,67,88
15,0,23621,Rory Sabbatini,.76,58,76
18,0,01706,Davis Love III,.74,58,78
19,0,27141,J.B. Holmes,.73,62,85
19,0,10585,Scott McCarron,.73,46,63
21,0,25594,Travis Perkins,.72,38,53
21,0,22913,John Rollins,.72,68,94
21,0,25804,Bubba Watson,.72,70,97
24,0,27561,Nick Flanagan,.71,63,89
25,0,24358,Robert Garrigus,.70,63,90
25,0,20645,John Senden,.70,64,92
27,0,20433,Mark Hensby,.69,49,71
28,0,01226,Fred Couples,.68,41,60
28,0,06522,Ernie Els,.68,34,50
30,0,21461,Kenneth Ferrie,.67,48,72
30,0,19913,Ron Whittaker,.67,36,54
32,0,21633,Steve Allan,.66,38,58
32,0,01024,Billy Andrade,.66,47,71
32,0,01035,Tommy Armour III,.66,51,77
32,0,07867,Woody Austin,.66,69,105
32,0,20105,Jeff Gove,.66,33,50
32,0,01724,Jeff Maggert,.66,57,86
32,0,24490,George McNeill,.66,64,97
32,0,24361,Pat Perez,.66,61,92
40,0,10885,Robert Allenby,.65,70,107
40,0,20848,Ángel Cabrera,.65,33,51
40,0,10875,Todd Demsey,.65,52,80
40,0,09011,David Duval,.65,33,51
40,0,01766,Billy Mayfair,.65,67,103
40,0,12660,Jesper Parnevik,.65,57,88
40,0,23788,D.J. Trahan,.65,61,94
47,0,24227,Justin Bolli,.64,56,87
47,0,24925,Jonathan Byrd,.64,54,85
47,0,21753,Brian Davis,.64,69,108
47,0,22892,Jason Gore,.64,60,94
47,0,12716,Charley Hoffman,.64,60,94
47,0,01707,Steve Lowery,.64,47,74
47,0,27963,Chris Stroud,.64,52,81
47,0,26951,Johnson Wagner,.64,53,83
47,0,27095,Nick Watney,.64,61,96
56,0,23614,Rich Beem,.63,57,90
56,0,12510,Chad Campbell,.63,59,94
56,0,10733,Kent Jones,.63,43,68
56,0,27936,Martin Laird,.63,62,98
56,0,25842,Jon Mills,.63,60,95
56,0,23623,Bo Van Pelt,.63,64,101
62,0,20634,Peter Lonard,.62,57,92
62,0,28158,Steve Marino,.62,74,119
62,0,21959,Ted Purdy,.62,42,68
62,0,26476,Chez Reavie,.62,63,102
62,0,08385,Omar Uresti,.62,46,74
67,0,26631,Cody Freeman,.61,40,66
67,0,21209,Sergio Garcia,.61,43,70
67,0,24912,Will MacKenzie,.61,38,62
67,0,01945,Kenny Perry,.61,59,97
67,0,01948,Tim Petrovic,.61,59,97
67,0,27214,Kevin Streelman,.61,70,114
73,0,12652,Cameron Beckman,.60,52,87
73,0,23135,Tim Clark,.60,53,89
73,0,06251,Chris DiMarco,.60,52,87
73,0,06643,Paul Goydos,.60,47,78
73,0,26300,Matt Jones,.60,57,95
73,0,11032,Frank Lickliter II,.60,64,107
73,0,24781,Hunter Mahan,.60,51,85
73,0,02002,John Riegger,.60,44,73
73,0,25562,Andres Romero,.60,40,67
73,0,10425,Jay Williamson,.60,58,96
83,0,20498,Briny Baird,.59,67,113
83,0,07457,Steve Flesch,.59,56,95
83,0,23718,Nathan Green,.59,56,95
83,0,22378,Trevor Immelman,.59,40,68
87,0,01139,Olin Browne,.58,45,77
87,0,01142,Bart Bryant,.58,47,81
87,0,06573,Brandt Jobe,.58,30,52
87,0,29718,Anthony Kim,.58,47,81
87,0,28475,Jeff Overton,.58,60,103
87,0,20572,Rod Pampling,.58,46,80
87,0,06595,Kevin Sutherland,.58,57,98
94,0,20157,Retief Goosen,.57,33,58
94,0,26695,Michael Letzig,.57,50,88
94,0,27933,John Merrick,.57,56,98
94,0,26596,Ryan Moore,.57,41,72
94,0,27649,Brandt Snedeker,.57,48,84
94,0,20160,Charlie Wi,.57,55,97
94,0,24663,Y.E. Yang,.57,51,89
101,0,01577,Lee Janzen,.56,50,89
101,0,01797,Rocco Mediate,.56,49,87
101,0,25396,Kevin Na,.56,54,97
101,0,22293,Heath Slocum,.56,58,104
105,0,23778,Brad Adamonis,.55,48,87
105,0,06090,Jim McGovern,.55,41,75
105,0,20663,Brenden Pappas,.55,36,66
108,0,19803,Ryan Armour,.54,47,87
108,0,20574,Mathew Goggin,.54,49,91
108,0,06575,Dudley Hart,.54,40,74
108,0,21731,Freddie Jacobson,.54,42,78
108,0,24140,Sean O'Hair,.54,44,81
108,0,01941,Tom Pernice Jr.,.54,56,104
108,0,06567,Vijay Singh,.54,42,78
108,0,22582,Kyle Thompson,.54,38,70
108,0,02206,David Toms,.54,37,68
108,0,02239,Scott Verplank,.54,44,81
118,0,06197,Michael Allen,.53,48,91
118,0,20472,Alex Cejka,.53,40,75
118,0,12823,Carlos Franco,.53,39,73
118,0,25900,Lucas Glover,.53,48,91
118,0,12782,Tim Herron,.53,51,97
118,0,21961,Charles Howell III,.53,52,99
118,0,23157,Richard Johnson,.53,41,77
118,0,21949,Joe Ogilvie,.53,53,100
118,0,23325,Vaughn Taylor,.53,55,103
118,0,27770,Camilo Villegas,.53,41,78
128,0,01320,Bob Estes,.52,47,90
128,0,23320,Ryan Palmer,.52,36,69
128,0,25345,Carl Pettersson,.52,57,110
128,0,10649,Tom Scherrer,.52,29,56
132,0,08537,J.P. Hayes,.51,34,67
132,0,23353,J.J. Henry,.51,55,108
132,0,12705,Cliff Kresge,.51,43,84
132,0,20382,Stephen Leaney,.51,27,53
132,0,23797,Brett Rumford,.51,37,72
132,0,25632,Jimmy Walker,.51,37,73
132,0,12602,Dean Wilson,.51,56,109
139,0,23541,Ben Crane,.50,43,86
139,0,01553,John Huston,.50,28,56
139,0,30925,Dustin Johnson,.50,46,92
139,0,26679,Kevin Stadler,.50,45,90
139,0,21878,Mark Wilson,.50,54,107
144,0,24357,K.J. Choi,.49,34,70
144,0,06012,Greg Kraft,.49,31,63
144,0,01810,Phil Mickelson,.49,38,78
144,0,24138,Ian Poulter,.49,24,49
144,0,12309,Bob Sowards,.49,30,61
144,0,08845,Scott Sterling,.49,44,89
150,0,20098,Stuart Appleby,.48,40,84
150,0,28089,Jason Day,.48,39,81
150,0,24924,Bill Haas,.48,48,99
150,0,20766,Padraig Harrington,.48,24,50
150,0,24024,Zach Johnson,.48,40,84
155,0,26420,Richard Johnson,.47,28,60
155,0,06527,Steve Stricker,.47,34,72
157,0,06004,Stephen Ames,.46,38,82
157,0,12826,Paul Claxton,.46,29,63
157,0,20443,Jin Park,.46,39,85
157,0,25190,Jeff Quinney,.46,40,87
161,0,23048,Eric Axley,.45,51,113
161,0,23125,Brad Elder,.45,30,67
161,0,08075,Jerry Kelly,.45,40,88
161,0,22806,Doug LaBelle II,.45,29,65
161,0,26668,Marc Turnesa,.45,39,87
166,0,10809,Jim Furyk,.44,41,94
166,0,10860,Justin Leonard,.44,42,95
166,0,12680,Shigeki Maruyama,.44,22,50
166,0,22348,Nick O'Hern,.44,35,80
170,0,20229,Stewart Cink,.43,35,81
170,0,01313,Steve Elkington,.43,36,84
170,0,23108,Matt Kuchar,.43,38,88
170,0,07749,Brett Quigley,.43,34,80
170,0,10423,Mike Weir,.43,37,87
175,0,01473,Todd Hamilton,.42,39,92
175,0,24449,Parker McLachlin,.42,37,88
175,0,22046,Geoff Ogilvy,.42,27,64
175,0,01928,Corey Pavin,.42,29,69
179,0,20623,Gavin Coles,.41,22,54
179,0,23409,James Driscoll,.41,35,85
179,0,21350,Ryuji Imada,.41,33,80
179,0,22548,Patrick Sheehan,.41,51,124
183,0,26500,Alejandro Cañizares,.40,21,52
184,0,22621,Ben Curtis,.39,31,80
184,0,20104,Ken Duke,.39,45,116
184,0,27060,John Mallinger,.39,37,95
184,0,25349,Tim Wilkinson,.39,37,95
188,0,06034,Marco Dawson,.38,24,64
189,0,10505,Shane Bertsch,.36,35,96
190,0,25720,Chad Collins,.35,25,72
190,0,20127,Chris Riley,.35,18,51
192,0,19846,Brian Gay,.33,34,102
193,0,22371,Aaron Baddeley,.32,23,73
194,0,20850,Daniel Chopra,.31,26,83
194,0,02223,Bob Tway,.31,22,70
196,0,08931,Glen Day,.30,19,64
197,0,07547,Craig Kanada,.29,19,65
