RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,19846,Brian Gay,+.284,208,+59.00
2,0,06527,Steve Stricker,+.290,138,+40.00
3,0,23135,Tim Clark,+.309,149,+46.00
4,0,08793,Tiger Woods,+.323,124,+40.00
5,0,24024,Zach Johnson,+.335,182,+61.00
6,0,01132,Mark Brooks,+.357,112,+40.00
7,0,20766,Padraig Harrington,+.361,147,+53.00
8,0,07867,Woody Austin,+.363,190,+69.00
9,0,27649,Brandt Snedeker,+.367,147,+54.00
10,0,08931,Glen Day,+.373,153,+57.00
11,0,01577,Lee Janzen,+.374,163,+61.00
11,0,02206,David Toms,+.374,179,+67.00
13,0,21731,Freddie Jacobson,+.376,189,+71.00
14,0,10809,Jim Furyk,+.377,162,+61.00
15,0,23108,Matt Kuchar,+.378,193,+73.00
16,0,10423,Mike Weir,+.382,178,+68.00
17,0,21961,Charles Howell III,+.384,203,+78.00
17,0,22548,Patrick Sheehan,+.384,99,+38.00
19,0,24357,K.J. Choi,+.388,129,+50.00
20,0,10585,Scott McCarron,+.390,200,+78.00
21,0,20157,Retief Goosen,+.393,183,+72.00
21,0,01945,Kenny Perry,+.393,206,+81.00
23,0,23541,Ben Crane,+.398,176,+70.00
23,0,01320,Bob Estes,+.398,186,+74.00
23,0,23353,J.J. Henry,+.398,186,+74.00
26,0,01226,Fred Couples,+.400,105,+42.00
27,0,25686,Jason Dufner,+.401,192,+77.00
28,0,06251,Chris DiMarco,+.404,225,+91.00
29,0,06522,Ernie Els,+.405,116,+47.00
30,0,21350,Ryuji Imada,+.406,180,+73.00
30,0,08845,Scott Sterling,+.406,96,+39.00
32,0,25396,Kevin Na,+.408,213,+87.00
33,0,24361,Pat Perez,+.412,177,+73.00
34,0,30925,Dustin Johnson,+.414,203,+84.00
35,0,01142,Bart Bryant,+.415,142,+59.00
36,0,08075,Jerry Kelly,+.416,190,+79.00
