RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
1,62,01690,Bruce Lietzke,1.83,130,71
2,68,01346,Ed Fiori,1.91,191,100
2,68,01577,Lee Janzen,1.91,208,109
4,68,01060,Dave Barr,1.92,165,86
4,68,01457,Jay Haas,1.92,179,93
4,68,01928,Corey Pavin,1.92,190,99
4,68,02049,Gene Sauers,1.92,159,83
8,68,01219,John Cook,1.93,178,92
9,69,02170,Hal Sutton,1.94,196,101
10,69,01475,Donnie Hammond,2.00,152,76
11,83,02010,Loren Roberts,2.01,215,107
12,83,01201,Lennie Clements,2.02,105,52
13,83,01098,Jay Don Blake,2.03,203,100
14,84,02099,Scott Simpson,2.06,134,65
15,85,01040,Emlyn Aubrey,2.07,217,105
16,87,02246,Duffy Waldorf,2.11,203,96
17,87,01072,Chip Beck,2.12,197,93
18,87,01093,Ronnie Black,2.13,162,76
19,88,01200,Keith Clearwater,2.14,223,104
19,88,02214,Kirk Triplett,2.14,197,92
21,88,01835,Tommy Moore,2.15,127,59
22,89,01887,Mark O'Meara,2.16,175,81
22,89,01938,David Peoples,2.16,210,97
22,89,02321,Fuzzy Zoeller,2.16,121,56
25,89,01203,Russ Cochran,2.17,215,99
25,89,02159,Curtis Strange,2.17,143,66
27,89,01783,Mark McCumber,2.18,172,79
27,89,01823,Larry Mize,2.18,198,91
29,89,02242,Lanny Wadkins,2.19,188,86
30,89,01306,David Edwards,2.20,213,97
30,89,01968,Nick Price,2.20,183,83
30,89,02104,Jeff Sluman,2.20,240,109
33,90,01633,Tom Kite,2.21,197,89
33,90,01926,Steve Pate,2.21,212,96
33,90,02133,Craig Stadler,2.21,155,70
33,90,02223,Bob Tway,2.21,168,76
33,90,02267,D.A. Weibring,2.21,188,85
38,90,01378,David Frost,2.22,200,90
38,90,01527,Scott Hoch,2.22,255,115
38,90,01701,Bob Lohr,2.22,180,81
38,90,02131,Mike Springer,2.22,200,90
42,90,01355,Raymond Floyd,2.23,134,60
43,90,01307,Joel Edwards,2.24,193,86
43,90,01468,Gary Hallberg,2.24,193,86
45,90,01639,Kenny Knox,2.25,261,116
45,90,01662,Greg Ladehoff,2.25,162,72
45,90,02190,Doug Tewell,2.25,153,68
48,93,01024,Billy Andrade,2.26,224,99
48,93,01196,Brian Claar,2.26,235,104
48,93,01323,Brad Fabel,2.26,210,93
48,93,01390,Buddy Gardner,2.26,240,106
48,93,01599,Steve Jones,2.26,206,91
48,93,01771,Blaine McCallister,2.26,221,98
48,93,02167,Mike Sullivan,2.26,199,88
55,94,01549,Mike Hulbert,2.27,250,110
55,94,02225,Howard Twitty,2.27,234,103
57,94,01766,Billy Mayfair,2.28,242,106
58,94,01049,Ian Baker-Finch,2.29,172,75
59,96,01846,Jodie Mudd,2.30,138,60
60,97,01129,Bill Britton,2.31,222,96
