RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,24138,Ian Poulter,4.000,12,3
2,0,34098,Russell Henley,4.250,17,4
2,0,34264,Hudson Swafford,4.250,17,4
4,0,35450,Patrick Cantlay,4.286,30,7
4,0,27644,Brian Harman,4.286,30,7
4,0,29478,Kevin Kisner,4.286,30,7
7,0,33410,Andrew Landry,4.333,13,3
7,0,27129,Luke List,4.333,13,3
7,0,29221,Webb Simpson,4.333,13,3
7,0,21528,Henrik Stenson,4.333,13,3
7,0,25804,Bubba Watson,4.333,13,3
12,0,32102,Rickie Fowler,4.429,31,7
12,0,30925,Dustin Johnson,4.429,31,7
12,0,36689,Brooks Koepka,4.429,31,7
12,0,27064,Jhonattan Vegas,4.429,31,7
16,0,19803,Ryan Armour,4.500,18,4
16,0,48084,Wesley Bryan,4.500,18,4
16,0,29420,Billy Horschel,4.500,18,4
16,0,34213,Grayson Murray,4.500,18,4
20,0,40026,Daniel Berger,4.571,32,7
20,0,26851,Marc Leishman,4.571,32,7
20,0,32839,Hideki Matsuyama,4.571,32,7
20,0,24361,Pat Perez,4.571,32,7
20,0,46970,Jon Rahm,4.571,32,7
20,0,35891,Cameron Smith,4.571,32,7
20,0,33448,Justin Thomas,4.571,32,7
27,0,26499,Rafa Cabrera Bello,4.667,14,3
27,0,28089,Jason Day,4.667,14,3
27,0,29725,Tony Finau,4.667,14,3
27,0,30911,Tommy Fleetwood,4.667,14,3
27,0,31646,Emiliano Grillo,4.667,14,3
27,0,34363,Tyrrell Hatton,4.667,14,3
27,0,31420,Anirban Lahiri,4.667,14,3
27,0,25396,Kevin Na,4.667,14,3
27,0,26329,Louis Oosthuizen,4.667,14,3
27,0,24502,Adam Scott,4.667,14,3
27,0,49964,Aaron Wise,4.667,14,3
27,0,08793,Tiger Woods,4.667,14,3
39,0,47959,Bryson DeChambeau,4.714,33,7
39,0,34046,Jordan Spieth,4.714,33,7
41,0,27895,Jonas Blixt,4.750,19,4
41,0,25686,Jason Dufner,4.750,19,4
41,0,27963,Chris Stroud,4.750,19,4
44,0,32757,Patton Kizzire,4.857,34,7
44,0,30110,Kyle Stanley,4.857,34,7
46,0,30978,Kiradech Aphibarnrat,5.000,15,3
46,0,25364,Paul Casey,5.000,15,3
46,0,32366,Kevin Chappell,5.000,35,7
46,0,29974,Branden Grace,5.000,15,3
46,0,12716,Charley Hoffman,5.000,15,3
46,0,24024,Zach Johnson,5.000,15,3
46,0,37455,Si Woo Kim,5.000,35,7
46,0,23108,Matt Kuchar,5.000,15,3
46,0,28237,Rory McIlroy,5.000,15,3
46,0,25198,Francesco Molinari,5.000,15,3
46,0,25240,D.A. Points,5.000,20,4
46,0,27556,Ted Potter Jr.,5.000,15,3
46,0,29518,Brendan Steele,5.000,35,7
46,0,31323,Gary Woodland,5.000,15,3
60,0,48081,Xander Schauffele,5.143,36,7
61,0,33122,Russell Knox,5.333,16,3
61,0,32816,Satoshi Kodaira,5.333,16,3
61,0,01810,Phil Mickelson,5.333,16,3
61,0,27349,Alex Noren,5.333,16,3
61,0,34360,Patrick Reed,5.333,16,3
66,0,33399,Adam Hadwin,5.500,22,4
67,0,46435,Austin Cook,5.571,39,7
68,0,33948,Byeong Hun An,5.667,17,3
68,0,26331,Charl Schwartzel,5.667,17,3
