RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
46,0,56630,Akshay Bhatia,64.32%,239048.7,371651
46,0,33448,Justin Thomas,64.32%,278486.6,432981
48,0,20229,Stewart Cink,64.31%,271597.8,422333
49,0,34363,Tyrrell Hatton,64.28%,275549.3,428700
50,0,37338,Zecheng Dou,64.23%,310939.1,484066
51,0,23320,Ryan Palmer,64.16%,268737.4,418883
51,0,30692,Scott Stallings,64.16%,277057.1,431841
53,0,31323,Gary Woodland,64.15%,303993.2,473889
54,0,55708,Hayden Buckley,64.14%,267551.5,417131
55,0,34046,Jordan Spieth,64.13%,257472.9,401479
56,0,58967,Trevor Werbylo,64.11%,237813.2,370929
57,0,32662,Michael Gligic,64.04%,212983.0,332589
58,0,28089,Jason Day,64.02%,264123.1,412579
58,0,25632,Jimmy Walker,64.02%,311790.6,487033
60,0,33653,Thomas Detry,64.00%,274960.5,429622
61,0,56762,Will Gordon,63.97%,362928.0,567357
62,0,33141,Keegan Bradley,63.94%,279702.6,437475
63,0,40006,Erik van Rooyen,63.92%,228493.9,357488
64,0,48117,Kurt Kitayama,63.90%,225693.4,353220
65,0,40098,Matt Fitzpatrick,63.88%,261276.6,408985
65,0,33597,Harry Higgs,63.88%,242065.2,378916
67,0,29970,Dylan Frittelli,63.86%,242190.6,379244
67,0,35617,Martin Trainer,63.86%,155655.2,243728
69,0,50188,S.H. Kim,63.83%,398215.4,623834
70,0,49947,Taylor Moore,63.80%,332337.0,520889
70,0,39324,J.J. Spaun,63.80%,341352.9,534996
72,0,39971,Sungjae Im,63.78%,350922.6,550166
73,0,34563,Chesson Hadley,63.76%,317961.9,498653
74,0,47347,Adam Schenk,63.74%,399810.9,627222
75,0,51634,Sahith Theegala,63.73%,354833.2,556817
76,0,45609,Tyler Duncan,63.72%,322155.3,505557
77,0,39975,Michael Kim,63.71%,279711.2,439054
77,0,47995,Davis Riley,63.71%,309426.3,485712
79,0,29725,Tony Finau,63.69%,300737.6,472210
80,0,31577,Tano Goya,63.67%,264744.8,415803
81,0,32366,Kevin Chappell,63.63%,147413.2,231673
81,0,54591,Ben Griffin,63.63%,365095.0,573759
83,0,34431,Robert Streb,63.62%,252408.5,396727
84,0,32757,Patton Kizzire,63.60%,337257.9,530276
85,0,39335,Kevin Roy,63.59%,215348.8,338668
86,0,50095,Austin Smotherman,63.58%,328612.1,516835
87,0,32791,K.H. Lee,63.55%,334390.7,526178
88,0,48081,Xander Schauffele,63.54%,254644.9,400790
89,0,57362,Austin Eckroat,63.50%,290947.7,458214
90,0,29420,Billy Horschel,63.45%,215986.8,340395
91,0,48084,Wesley Bryan,63.40%,125032.6,197226
91,0,48119,Ben Taylor,63.40%,343993.9,542557
93,0,33408,Tyson Alexander,63.38%,281806.6,444649
93,0,33204,Shane Lowry,63.38%,228090.7,359871
95,0,51997,Andrew Novak,63.36%,274979.0,434002
96,0,25686,Jason Dufner,63.34%,280380.0,442637
96,0,27644,Brian Harman,63.34%,320584.8,506120
98,0,48887,Matt Wallace,63.33%,271081.2,428067
99,0,32102,Rickie Fowler,63.32%,331183.2,523002
100,0,39954,Cody Gribble,63.30%,202478.8,319889
100,0,37455,Si Woo Kim,63.30%,350054.6,552996
100,0,55789,Taylor Montgomery,63.30%,346322.1,547119
103,0,55182,Tom Kim,63.28%,310557.4,490781
104,0,49771,J.T. Poston,63.27%,348254.7,550394
105,0,34466,Peter Malnati,63.25%,309279.9,488957
106,0,35506,Mackenzie Hughes,63.24%,289141.7,457200
106,0,46340,Alex Smalley,63.24%,376799.5,595821
108,0,34076,Joel Dahmen,63.23%,294063.0,465089
109,0,47983,Chad Ramey,63.22%,361174.7,571314
110,0,28252,Seamus Power,63.20%,266867.5,422289
111,0,57975,Harry Hall,63.10%,297021.4,470696
111,0,51890,Greyson Sigg,63.10%,358253.8,567739
113,0,29289,S.Y. Noh,63.08%,186750.8,296065
114,0,30911,Tommy Fleetwood,63.03%,251257.1,398605
115,0,47591,Eric Cole,63.02%,438346.8,695598
116,0,47128,Richy Werenski,62.98%,289807.6,460172
117,0,29221,Webb Simpson,62.97%,212675.6,337730
118,0,31646,Emiliano Grillo,62.92%,357620.1,568370
119,0,30926,Chris Kirk,62.91%,308065.9,489666
119,0,49960,Sepp Straka,62.91%,313842.0,498914
121,0,52375,Doug Ghim,62.90%,298203.3,474054
122,0,25818,Scott Piercy,62.88%,281986.4,448465
122,0,52374,Brandon Wu,62.88%,341731.3,543439
124,0,46442,Maverick McNealy,62.87%,196492.6,312546
125,0,32640,Troy Merritt,62.84%,281819.8,448491
125,0,40115,Adam Svensson,62.84%,416038.7,662079
127,0,32839,Hideki Matsuyama,62.82%,285336.5,454242
128,0,32448,James Hahn,62.80%,277529.4,441922
129,0,34610,Matthias Schwab,62.79%,324288.3,516476
130,0,49298,Kramer Hickok,62.77%,312702.4,498148
130,0,35532,Tom Hoge,62.77%,343176.8,546696
132,0,50525,Collin Morikawa,62.74%,253263.2,403680
133,0,54628,Lee Hodges,62.73%,359706.0,573416
134,0,35310,Lanto Griffin,62.72%,183141.4,291984
134,0,27349,Alex Noren,62.72%,294280.7,469213
136,0,28775,Nate Lashley,62.69%,337913.2,539026
137,0,25493,Nick Taylor,62.67%,300782.3,479980
138,0,27214,Kevin Streelman,62.61%,340213.0,543417
139,0,23108,Matt Kuchar,62.59%,318354.5,508622
140,0,51349,Nico Echavarria,62.57%,219747.2,351227
141,0,36871,Matt NeSmith,62.56%,336768.1,538302
142,0,54783,Dylan Wu,62.53%,315705.1,504916
143,0,47079,Harrison Endycott,62.50%,272269.7,435636
143,0,29908,C.T. Pan,62.50%,156569.6,250521
145,0,52513,Carson Young,62.48%,298596.9,477927
146,0,53165,Doc Redman,62.46%,267205.5,427805
147,0,59018,Ryan Gerard,62.43%,196724.1,315110
148,0,37275,Sam Ryder,62.41%,352743.1,565181
149,0,33410,Andrew Landry,62.40%,251295.5,402727
149,0,50493,Justin Suh,62.40%,386814.8,619924
151,0,40162,Justin Lower,62.31%,320441.9,514262
151,0,33413,Ben Martin,62.31%,316235.5,507492
153,0,46414,Aaron Rai,62.25%,347996.7,559069
154,0,47993,Denny McCarthy,62.24%,349033.3,560815
155,0,22056,Cameron Percy,62.19%,178801.5,287520
156,0,33399,Adam Hadwin,62.16%,325732.1,524038
156,0,32139,Danny Willett,62.16%,211698.5,340594
158,0,25900,Lucas Glover,62.15%,320801.6,516202
159,0,34098,Russell Henley,62.12%,291358.0,468991
160,0,27974,Sung Kang,62.11%,123472.9,198803
161,0,34099,Harris English,62.06%,324681.4,523215
162,0,36801,Mark Hubbard,61.96%,354101.0,571455
163,0,31557,Jim Herman,61.94%,245418.9,396200
163,0,30163,Henrik Norlander,61.94%,270640.9,436906
165,0,24140,Sean O'Hair,61.93%,122842.4,198354
166,0,51950,Max McGreevy,61.92%,252957.3,408497
167,0,46441,Robby Shelton,61.90%,328889.0,531349
168,0,45522,Christiaan Bezuidenhout,61.85%,314396.9,508322
169,0,49766,Hank Lebioda,61.83%,166395.4,269132
170,0,27095,Nick Watney,61.75%,218264.9,353438
171,0,22405,Justin Rose,61.72%,212764.2,344728
172,0,36326,David Lipsky,61.68%,318927.0,517045
173,0,27936,Martin Laird,61.58%,268860.0,436638
174,0,29535,Brice Garnett,61.52%,248864.1,404513
175,0,33122,Russell Knox,61.46%,328695.5,534840
176,0,24024,Zach Johnson,61.43%,219305.4,356994
177,0,35879,Kelly Kraft,61.39%,286125.8,466106
178,0,24925,Jonathan Byrd,61.38%,145823.4,237567
179,0,27963,Chris Stroud,61.37%,161438.9,263068
180,0,26596,Ryan Moore,61.34%,251249.0,409577
181,0,35449,Adam Long,61.32%,338731.1,552431
182,0,26476,Chez Reavie,60.99%,335127.3,549443
183,0,32816,Satoshi Kodaira,60.87%,168991.3,277628
184,0,22371,Aaron Baddeley,60.85%,228859.9,376098
185,0,40058,Zac Blair,60.84%,243049.0,399511
186,0,35901,Paul Haley II,60.78%,267812.6,440648
187,0,30927,Brendon Todd,60.64%,335072.1,552555
188,0,31202,William McGirt,60.35%,143749.2,238207
189,0,19803,Ryan Armour,60.15%,257398.2,427916
190,0,34256,Andrew Putnam,60.07%,344644.5,573694
191,0,46435,Austin Cook,60.03%,215743.8,359381
192,0,34409,David Lingmerth,59.49%,223670.5,375969
193,0,31560,Brian Stuard,58.95%,188663.5,320052
