RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
83,0,39058,Lucas Herbert,20.16%,25,124,-0.24
84,0,34046,Jordan Spieth,20.14%,29,144,-0.34
85,0,28252,Seamus Power,20.12%,33,164,-0.24
86,0,39954,Cody Gribble,20.00%,28,140,-0.54
87,0,57362,Austin Eckroat,19.90%,39,196,-0.21
88,0,39997,Corey Conners,19.77%,34,172,-0.29
89,0,37338,Zecheng Dou,19.59%,38,194,-0.45
90,0,32791,K.H. Lee,19.16%,41,214,-0.49
91,0,35617,Martin Trainer,19.05%,24,126,-0.67
92,0,48084,Wesley Bryan,18.75%,18,96,-0.39
92,0,32366,Kevin Chappell,18.75%,21,112,-0.48
94,0,27349,Alex Noren,18.48%,34,184,-0.21
95,0,35310,Lanto Griffin,18.42%,21,114,-0.29
96,0,33204,Shane Lowry,17.74%,22,124,-0.55
97,0,23320,Ryan Palmer,17.72%,28,158,-0.50
98,0,29221,Webb Simpson,17.54%,20,114,-0.60
99,0,32839,Hideki Matsuyama,17.24%,30,174,-0.17
100,0,34563,Chesson Hadley,16.49%,31,188,-0.23
101,0,51349,Nico Echavarria,16.03%,25,156,-0.64
102,0,54628,Lee Hodges,15.89%,34,214,-0.29
103,0,46442,Maverick McNealy,15.87%,20,126,-0.60
104,0,50493,Justin Suh,15.79%,36,228,-0.19
105,0,34076,Joel Dahmen,15.76%,29,184,-0.38
106,0,54591,Ben Griffin,15.55%,37,238,-0.22
107,0,50095,Austin Smotherman,15.50%,31,200,-0.32
108,0,25686,Jason Dufner,15.38%,28,182,-0.39
109,0,54783,Dylan Wu,15.09%,32,212,-0.34
110,0,47591,Eric Cole,14.68%,37,252,-0.19
111,0,27214,Kevin Streelman,14.58%,28,192,-0.18
112,0,32757,Patton Kizzire,14.50%,29,200,-0.34
113,0,55182,Tom Kim,14.44%,26,180,-0.46
114,0,45609,Tyler Duncan,14.36%,27,188,-0.41
115,0,31646,Emiliano Grillo,14.16%,32,226,-0.25
116,0,47128,Richy Werenski,14.14%,28,198,-0.50
117,0,37455,Si Woo Kim,13.50%,27,200,-0.22
118,0,52374,Brandon Wu,13.48%,31,230,-0.42
119,0,39971,Sungjae Im,13.46%,28,208,-0.07
120,0,52375,Doug Ghim,13.44%,25,186,-0.36
121,0,29420,Billy Horschel,13.28%,17,128,E
122,0,27974,Sung Kang,13.27%,13,98,-0.38
123,0,32448,James Hahn,13.13%,21,160,-0.14
124,0,40115,Adam Svensson,13.11%,32,244,-0.38
125,0,49771,J.T. Poston,13.00%,26,200,-0.46
126,0,34431,Robert Streb,12.96%,21,162,-0.38
127,0,59018,Ryan Gerard,12.90%,16,124,-0.19
128,0,28775,Nate Lashley,12.62%,27,214,-0.30
129,0,27095,Nick Watney,12.50%,19,152,-0.11
130,0,51890,Greyson Sigg,12.38%,26,210,-0.42
131,0,25493,Nick Taylor,12.37%,23,186,-0.35
132,0,35506,Mackenzie Hughes,12.36%,22,178,-0.18
133,0,39324,J.J. Spaun,12.25%,25,204,-0.44
134,0,35532,Tom Hoge,12.02%,25,208,-0.24
135,0,47993,Denny McCarthy,12.00%,24,200,-0.42
136,0,49960,Sepp Straka,11.96%,22,184,-0.41
137,0,33399,Adam Hadwin,11.93%,21,176,-0.52
138,0,36871,Matt NeSmith,11.62%,23,198,-0.48
138,0,52513,Carson Young,11.62%,23,198,-0.30
140,0,24140,Sean O'Hair,11.54%,12,104,-0.33
141,0,47983,Chad Ramey,11.39%,23,202,-0.30
142,0,34099,Harris English,11.34%,22,194,-0.14
142,0,49298,Kramer Hickok,11.34%,22,194,-0.18
144,0,50525,Collin Morikawa,11.11%,18,162,+0.06
145,0,46441,Robby Shelton,11.06%,23,208,-0.35
146,0,25900,Lucas Glover,11.00%,22,200,-0.50
147,0,32139,Danny Willett,10.45%,14,134,-0.29
148,0,37275,Sam Ryder,10.36%,23,222,-0.22
149,0,27644,Brian Harman,10.22%,19,186,-0.32
150,0,33413,Ben Martin,10.19%,21,206,-0.48
151,0,25818,Scott Piercy,10.10%,20,198,-0.45
152,0,34466,Peter Malnati,10.00%,19,190,-0.16
152,0,46414,Aaron Rai,10.00%,21,210,-0.48
154,0,30163,Henrik Norlander,9.89%,18,182,-0.56
155,0,49766,Hank Lebioda,9.84%,12,122,-0.50
156,0,30926,Chris Kirk,9.78%,18,184,-0.39
157,0,22405,Justin Rose,9.56%,13,136,-0.46
158,0,36801,Mark Hubbard,9.48%,22,232,-0.41
159,0,29908,C.T. Pan,9.43%,10,106,-0.50
160,0,34098,Russell Henley,8.93%,15,168,-0.07
161,0,34610,Matthias Schwab,8.74%,18,206,-0.44
162,0,32640,Troy Merritt,8.70%,16,184,-0.31
163,0,45522,Christiaan Bezuidenhout,8.43%,15,178,-0.20
163,0,47079,Harrison Endycott,8.43%,15,178,-0.40
165,0,53165,Doc Redman,8.33%,13,156,-0.38
166,0,51950,Max McGreevy,8.15%,15,184,-0.27
167,0,23108,Matt Kuchar,7.14%,13,182,-0.46
168,0,35449,Adam Long,7.08%,16,226,-0.38
169,0,29535,Brice Garnett,6.98%,12,172,-0.58
170,0,36326,David Lipsky,6.80%,14,206,-0.21
171,0,35879,Kelly Kraft,6.67%,12,180,-0.42
172,0,31557,Jim Herman,6.49%,10,154,-0.30
173,0,40162,Justin Lower,6.42%,14,218,-0.86
174,0,27936,Martin Laird,6.25%,11,176,-0.64
174,0,26476,Chez Reavie,6.25%,12,192,-0.17
176,0,26596,Ryan Moore,6.02%,10,166,-0.20
177,0,34256,Andrew Putnam,5.86%,13,222,+0.08
178,0,33410,Andrew Landry,5.63%,9,160,-0.22
179,0,32816,Satoshi Kodaira,5.56%,7,126,+0.14
180,0,33122,Russell Knox,5.26%,12,228,-0.33
180,0,27963,Chris Stroud,5.26%,6,114,-0.33
182,0,22056,Cameron Percy,5.22%,7,134,-1.00
183,0,24024,Zach Johnson,5.15%,7,136,+0.14
184,0,24925,Jonathan Byrd,5.00%,6,120,+0.17
185,0,46435,Austin Cook,4.71%,8,170,-0.50
186,0,30927,Brendon Todd,3.85%,8,208,-0.13
187,0,22371,Aaron Baddeley,3.75%,6,160,-0.33
188,0,34409,David Lingmerth,3.41%,6,176,-0.17
189,0,19803,Ryan Armour,2.17%,4,184,-0.25
190,0,40058,Zac Blair,1.92%,3,156,-0.67
191,0,31202,William McGirt,1.89%,2,106,-1.00
192,0,35901,Paul Haley II,1.63%,3,184,-0.33
193,0,31560,Brian Stuard,.68%,1,146,E
