RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
53,0,12716,Charley Hoffman,19.42%,155,798,-0.245
54,0,48887,Matt Wallace,19.01%,176,926,-0.239
55,0,25632,Jimmy Walker,18.98%,200,1054,-0.175
56,0,40098,Matt Fitzpatrick,18.71%,165,882,-0.236
57,0,40006,Erik van Rooyen,18.63%,144,773,-0.403
58,0,30692,Scott Stallings,18.55%,174,938,-0.172
59,0,33141,Keegan Bradley,18.30%,172,940,-0.285
60,0,48081,Xander Schauffele,17.65%,152,861,-0.296
61,0,51634,Sahith Theegala,17.47%,210,1202,-0.314
62,0,49947,Taylor Moore,17.41%,196,1126,-0.245
63,0,39997,Corey Conners,17.30%,182,1052,-0.275
64,0,36799,Stephan Jaeger,17.29%,257,1486,-0.284
65,0,29725,Tony Finau,17.26%,175,1014,-0.263
66,0,56630,Akshay Bhatia,17.16%,139,810,-0.209
67,0,32102,Rickie Fowler,17.14%,193,1126,-0.295
68,0,48119,Ben Taylor,16.92%,199,1176,-0.216
69,0,35461,Beau Hossler,16.58%,203,1224,-0.256
70,0,50188,S.H. Kim,16.47%,222,1348,-0.324
71,0,37338,Zecheng Dou,16.32%,172,1054,-0.285
72,0,55708,Hayden Buckley,16.30%,148,908,-0.155
73,0,47995,Davis Riley,16.25%,171,1052,-0.257
74,0,55789,Taylor Montgomery,16.24%,192,1182,-0.339
75,0,32791,K.H. Lee,15.94%,182,1142,-0.280
76,0,28252,Seamus Power,15.57%,142,912,-0.148
77,0,32366,Kevin Chappell,15.54%,78,502,-0.269
78,0,39335,Kevin Roy,15.49%,114,736,-0.342
79,0,28089,Jason Day,15.39%,137,890,-0.255
80,0,47347,Adam Schenk,15.25%,208,1364,-0.221
81,0,46442,Maverick McNealy,15.24%,103,676,-0.447
82,0,33408,Tyson Alexander,15.02%,146,972,-0.295
83,0,39975,Michael Kim,14.88%,142,954,-0.113
84,0,48084,Wesley Bryan,14.81%,64,432,-0.125
85,0,35617,Martin Trainer,14.66%,78,532,-0.269
86,0,57975,Harry Hall,14.52%,149,1026,-0.322
87,0,29420,Billy Horschel,14.50%,107,738,-0.206
88,0,33597,Harry Higgs,14.29%,118,826,-0.229
89,0,39954,Cody Gribble,14.22%,99,696,-0.343
90,0,31577,Tano Goya,13.86%,125,902,-0.312
91,0,46340,Alex Smalley,13.76%,178,1294,-0.275
92,0,23320,Ryan Palmer,13.66%,124,908,-0.315
93,0,34563,Chesson Hadley,13.64%,149,1092,-0.248
94,0,30911,Tommy Fleetwood,13.60%,117,860,-0.308
94,0,32839,Hideki Matsuyama,13.60%,133,978,-0.180
96,0,39971,Sungjae Im,13.53%,161,1190,-0.292
97,0,55182,Tom Kim,13.30%,141,1060,-0.312
98,0,25686,Jason Dufner,13.28%,128,964,-0.328
98,0,29289,S.Y. Noh,13.28%,85,640,-0.271
100,0,57362,Austin Eckroat,13.21%,131,992,-0.252
101,0,50095,Austin Smotherman,13.02%,147,1129,-0.238
102,0,34466,Peter Malnati,12.81%,136,1062,-0.228
103,0,51997,Andrew Novak,12.66%,120,948,-0.300
104,0,32757,Patton Kizzire,12.24%,142,1160,-0.296
105,0,49771,J.T. Poston,12.19%,146,1198,-0.288
106,0,34076,Joel Dahmen,12.15%,123,1012,-0.325
107,0,35310,Lanto Griffin,12.10%,76,628,-0.316
108,0,31646,Emiliano Grillo,11.99%,147,1226,-0.218
109,0,39324,J.J. Spaun,11.92%,139,1166,-0.266
110,0,47128,Richy Werenski,11.88%,119,1002,-0.218
111,0,27644,Brian Harman,11.82%,130,1100,-0.192
112,0,47983,Chad Ramey,11.80%,147,1246,-0.184
113,0,33204,Shane Lowry,11.79%,92,780,-0.337
114,0,35506,Mackenzie Hughes,11.72%,116,990,-0.155
115,0,49960,Sepp Straka,11.41%,123,1078,-0.268
116,0,54591,Ben Griffin,11.38%,142,1248,-0.246
117,0,34431,Robert Streb,11.20%,97,866,-0.247
118,0,27349,Alex Noren,11.17%,113,1012,-0.265
119,0,47591,Eric Cole,11.11%,168,1512,-0.298
120,0,59018,Ryan Gerard,11.06%,75,678,-0.213
121,0,37455,Si Woo Kim,10.95%,131,1196,-0.237
122,0,54628,Lee Hodges,10.52%,130,1236,-0.300
123,0,32448,James Hahn,10.44%,100,958,-0.210
123,0,27214,Kevin Streelman,10.44%,123,1178,-0.179
125,0,45609,Tyler Duncan,10.42%,115,1104,-0.261
126,0,29221,Webb Simpson,10.30%,76,738,-0.368
127,0,52375,Doug Ghim,10.27%,106,1032,-0.283
128,0,32640,Troy Merritt,10.25%,100,976,-0.230
128,0,50525,Collin Morikawa,10.25%,89,868,-0.270
130,0,40115,Adam Svensson,10.21%,147,1440,-0.238
131,0,35532,Tom Hoge,10.19%,121,1188,-0.264
132,0,28775,Nate Lashley,10.05%,118,1174,-0.203
133,0,50493,Justin Suh,9.44%,127,1346,-0.268
134,0,30926,Chris Kirk,9.42%,100,1062,-0.270
135,0,49298,Kramer Hickok,9.38%,102,1088,-0.324
136,0,54783,Dylan Wu,9.31%,102,1096,-0.333
137,0,27095,Nick Watney,9.27%,71,766,-0.113
138,0,24140,Sean O'Hair,9.07%,39,430,-0.256
139,0,47993,Denny McCarthy,9.02%,110,1220,-0.391
140,0,49766,Hank Lebioda,8.93%,52,582,-0.192
140,0,25493,Nick Taylor,8.93%,93,1042,-0.290
142,0,25900,Lucas Glover,8.86%,99,1118,-0.293
142,0,51890,Greyson Sigg,8.86%,110,1242,-0.200
144,0,29908,C.T. Pan,8.76%,48,548,-0.292
145,0,27974,Sung Kang,8.72%,38,436,-0.211
146,0,36871,Matt NeSmith,8.70%,102,1172,-0.304
147,0,25818,Scott Piercy,8.50%,83,976,-0.241
148,0,34098,Russell Henley,8.24%,84,1020,-0.202
149,0,51349,Nico Echavarria,8.16%,62,760,-0.113
150,0,53165,Doc Redman,8.05%,75,932,-0.227
151,0,33413,Ben Martin,8.03%,89,1108,-0.258
152,0,37275,Sam Ryder,7.99%,98,1226,-0.214
153,0,30163,Henrik Norlander,7.91%,75,948,-0.160
154,0,52374,Brandon Wu,7.70%,91,1182,-0.198
155,0,34099,Harris English,7.63%,87,1140,-0.218
156,0,47079,Harrison Endycott,7.59%,72,948,-0.389
157,0,32139,Danny Willett,7.58%,56,739,-0.286
158,0,33399,Adam Hadwin,7.54%,85,1128,-0.294
159,0,46414,Aaron Rai,7.50%,91,1214,-0.275
160,0,40162,Justin Lower,7.32%,82,1120,-0.305
161,0,51950,Max McGreevy,7.30%,65,890,-0.231
162,0,52513,Carson Young,7.28%,76,1044,-0.158
163,0,34610,Matthias Schwab,6.91%,78,1128,-0.192
164,0,24925,Jonathan Byrd,6.78%,35,516,-0.057
165,0,31557,Jim Herman,6.69%,58,867,-0.138
166,0,36801,Mark Hubbard,6.68%,83,1243,-0.301
167,0,22405,Justin Rose,6.28%,47,748,-0.362
168,0,45522,Christiaan Bezuidenhout,6.25%,69,1104,-0.217
169,0,46441,Robby Shelton,6.15%,71,1154,-0.254
170,0,22056,Cameron Percy,6.07%,38,626,-0.395
171,0,27936,Martin Laird,6.03%,57,946,-0.333
172,0,23108,Matt Kuchar,5.96%,66,1108,-0.303
173,0,32816,Satoshi Kodaira,5.69%,34,598,-0.176
174,0,35449,Adam Long,5.68%,68,1198,-0.368
175,0,33410,Andrew Landry,5.67%,50,882,-0.160
176,0,36326,David Lipsky,5.60%,63,1124,-0.190
177,0,26476,Chez Reavie,5.54%,66,1192,-0.303
178,0,27963,Chris Stroud,4.55%,26,572,-0.269
179,0,35879,Kelly Kraft,4.52%,46,1018,-0.348
180,0,26596,Ryan Moore,4.36%,39,894,-0.308
181,0,33122,Russell Knox,4.27%,50,1172,-0.100
182,0,29535,Brice Garnett,4.20%,37,880,-0.405
183,0,24024,Zach Johnson,4.11%,32,778,-0.281
184,0,46435,Austin Cook,3.61%,28,776,-0.357
185,0,31202,William McGirt,3.47%,18,518,-0.333
186,0,35901,Paul Haley II,3.34%,32,958,-0.281
187,0,19803,Ryan Armour,3.23%,30,928,-0.200
188,0,34256,Andrew Putnam,3.14%,39,1244,-0.051
189,0,30927,Brendon Todd,3.06%,37,1208,-0.243
190,0,22371,Aaron Baddeley,2.92%,24,822,-0.375
191,0,34409,David Lingmerth,1.84%,15,817,-0.067
192,0,40058,Zac Blair,1.72%,15,874,-0.333
193,0,31560,Brian Stuard,1.43%,10,698,-0.500
