RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,29725,Tony Finau,-152,4.49,14.90
2,0,32333,Kevin Tway,-147,4.56,16.70
3,0,47959,Bryson DeChambeau,-137,4.51,14.00
4,0,30926,Chris Kirk,-134,4.61,17.00
5,0,39546,Keith Mitchell,-131,4.56,14.90
6,0,30944,Jason Kokrak,-130,4.58,15.30
7,0,27129,Luke List,-128,4.57,14.80
7,0,31323,Gary Woodland,-128,4.52,13.30
9,0,19803,Ryan Armour,-126,4.61,16.20
10,0,35461,Beau Hossler,-123,4.63,16.40
11,0,33141,Keegan Bradley,-122,4.57,14.35
12,0,29420,Billy Horschel,-121,4.52,12.65
12,0,23621,Rory Sabbatini,-121,4.57,14.05
12,0,33448,Justin Thomas,-121,4.49,11.80
15,0,34563,Chesson Hadley,-120,4.61,15.55
15,0,21961,Charles Howell III,-120,4.61,15.40
17,0,30925,Dustin Johnson,-118,4.47,11.20
18,0,19846,Brian Gay,-117,4.61,15.00
19,0,01810,Phil Mickelson,-115,4.56,13.20
19,0,29221,Webb Simpson,-115,4.54,12.60
21,0,35421,Brandon Harkins,-113,4.62,14.80
22,0,35532,Tom Hoge,-112,4.62,14.55
22,0,29461,Jamie Lovemark,-112,4.60,14.10
22,0,37189,Harold Varner III,-112,4.60,13.90
25,0,45526,Abraham Ancer,-109,4.63,14.90
25,0,50526,Tom Lovelady,-109,4.57,12.80
25,0,34360,Patrick Reed,-109,4.60,13.50
25,0,27214,Kevin Streelman,-109,4.63,14.90
25,0,27064,Jhonattan Vegas,-109,4.62,14.20
30,0,48081,Xander Schauffele,-108,4.61,13.70
30,0,25493,Nick Taylor,-108,4.63,14.70
32,0,46435,Austin Cook,-107,4.67,16.10
32,0,29535,Brice Garnett,-107,4.64,14.90
32,0,29908,C.T. Pan,-107,4.63,14.55
32,0,25804,Bubba Watson,-107,4.54,11.70
32,0,47128,Richy Werenski,-107,4.63,14.40
37,0,37455,Si Woo Kim,-106,4.67,16.30
38,0,39997,Corey Conners,-104,4.63,14.20
38,0,32448,James Hahn,-104,4.61,13.20
38,0,30692,Scott Stallings,-104,4.63,13.90
41,0,35450,Patrick Cantlay,-103,4.56,11.80
41,0,32640,Troy Merritt,-103,4.62,13.60
41,0,36699,Patrick Rodgers,-103,4.65,14.80
44,0,31646,Emiliano Grillo,-102,4.64,14.00
44,0,29484,Peter Uihlein,-102,4.58,12.00
46,0,34046,Jordan Spieth,-101,4.55,11.10
47,0,36799,Stephan Jaeger,-100,4.58,12.00
47,0,32757,Patton Kizzire,-100,4.61,12.90
47,0,35891,Cameron Smith,-100,4.58,11.80
50,0,30911,Tommy Fleetwood,-99,4.48,9.50
50,0,49964,Aaron Wise,-99,4.63,13.40
52,0,33418,Shawn Stefani,-98,4.59,11.90
53,0,28679,Fabián Gómez,-97,4.63,13.05
53,0,24024,Zach Johnson,-97,4.63,13.00
53,0,25396,Kevin Na,-97,4.62,12.80
53,0,28252,Seamus Power,-97,4.60,12.20
53,0,30110,Kyle Stanley,-97,4.64,13.30
53,0,28132,Tyrone Van Aswegen,-97,4.67,14.65
59,0,22405,Justin Rose,-96,4.53,10.30
59,0,46501,Ollie Schniederjans,-96,4.64,13.20
61,0,45609,Tyler Duncan,-95,4.66,13.95
61,0,26851,Marc Leishman,-95,4.65,13.40
63,0,33948,Byeong Hun An,-94,4.62,12.40
63,0,29478,Kevin Kisner,-94,4.58,11.20
63,0,37275,Sam Ryder,-94,4.63,12.70
66,0,29268,Bronson Burgoon,-93,4.56,10.50
66,0,28089,Jason Day,-93,4.56,10.50
66,0,29223,Sam Saunders,-93,4.58,11.00
66,0,39327,Ben Silverman,-93,4.65,13.20
70,0,25364,Paul Casey,-92,4.57,10.60
70,0,34099,Harris English,-92,4.62,12.20
70,0,32102,Rickie Fowler,-92,4.57,10.60
70,0,35310,Lanto Griffin,-92,4.60,11.40
70,0,27644,Brian Harman,-92,4.64,12.90
70,0,34174,John Huh,-92,4.67,13.90
70,0,33122,Russell Knox,-92,4.66,13.70
77,0,27141,J.B. Holmes,-90,4.63,12.10
77,0,26596,Ryan Moore,-90,4.62,11.90
79,0,20229,Stewart Cink,-89,4.66,13.10
79,0,34076,Joel Dahmen,-89,4.66,13.10
79,0,28307,Matt Every,-89,4.64,12.25
79,0,32876,Martin Piller,-89,4.64,12.40
79,0,23325,Vaughn Taylor,-89,4.62,11.60
84,0,24846,Ricky Barnes,-88,4.55,9.85
84,0,40026,Daniel Berger,-88,4.60,11.10
84,0,37454,Whee Kim,-88,4.70,14.60
84,0,25818,Scott Piercy,-88,4.63,12.05
84,0,27095,Nick Watney,-88,4.69,14.20
89,0,25900,Lucas Glover,-87,4.60,11.00
89,0,23108,Matt Kuchar,-87,4.66,12.80
89,0,46970,Jon Rahm,-87,4.57,10.10
89,0,24502,Adam Scott,-87,4.64,12.05
93,0,32366,Kevin Chappell,-86,4.62,11.30
93,0,33399,Adam Hadwin,-86,4.70,14.20
93,0,12716,Charley Hoffman,-86,4.65,12.30
93,0,27649,Brandt Snedeker,-86,4.64,12.00
93,0,39324,J.J. Spaun,-86,4.63,11.50
93,0,26951,Johnson Wagner,-86,4.62,11.30
93,0,08793,Tiger Woods,-86,4.57,9.90
100,0,27556,Ted Potter Jr.,-85,4.67,13.00
100,0,34264,Hudson Swafford,-85,4.61,11.00
102,0,27958,Ryan Blaum,-84,4.64,11.60
102,0,29479,Scott Brown,-84,4.72,15.20
102,0,28237,Rory McIlroy,-84,4.51,8.60
102,0,34256,Andrew Putnam,-84,4.70,13.80
106,0,28500,Martin Flores,-83,4.69,13.45
106,0,36689,Brooks Koepka,-83,4.49,8.20
106,0,27936,Martin Laird,-83,4.60,10.50
106,0,34409,David Lingmerth,-83,4.67,12.40
110,0,32839,Hideki Matsuyama,-82,4.63,11.00
110,0,23320,Ryan Palmer,-82,4.57,9.55
110,0,31560,Brian Stuard,-82,4.73,15.35
113,0,26499,Rafa Cabrera Bello,-81,4.61,10.40
113,0,46601,Trey Mullinax,-81,4.61,10.50
113,0,47347,Adam Schenk,-81,4.68,12.70
113,0,32254,Xinjun Zhang,-81,4.65,11.70
117,0,22371,Aaron Baddeley,-80,4.67,12.20
118,0,24924,Bill Haas,-79,4.66,11.55
118,0,25198,Francesco Molinari,-79,4.61,10.00
120,0,27974,Sung Kang,-78,4.71,13.60
120,0,24361,Pat Perez,-78,4.66,11.45
