RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,31646,Emiliano Grillo,2.95,552,187
2,0,28500,Martin Flores,2.96,406,137
2,0,29420,Billy Horschel,2.96,542,183
4,0,28775,Nate Lashley,2.97,288,97
4,0,36699,Patrick Rodgers,2.97,469,158
6,0,37278,Nicholas Lindheim,2.98,376,126
6,0,27942,Rob Oppenheim,2.98,358,120
6,0,29485,Brett Stegmaier,2.98,289,97
9,0,31420,Anirban Lahiri,2.99,475,159
9,0,26851,Marc Leishman,2.99,547,183
9,0,26596,Ryan Moore,2.99,509,170
9,0,25632,Jimmy Walker,2.99,400,134
13,0,24925,Jonathan Byrd,3.00,312,104
13,0,19846,Brian Gay,3.00,629,210
13,0,30925,Dustin Johnson,3.00,576,192
13,0,29223,Sam Saunders,3.00,438,146
17,0,33948,Byeong Hun An,3.01,455,151
17,0,35545,Blayne Barber,3.01,382,127
17,0,26499,Rafa Cabrera Bello,3.01,454,151
17,0,47959,Bryson DeChambeau,3.01,553,184
17,0,28679,Fabián Gómez,3.01,461,153
17,0,34563,Chesson Hadley,3.01,639,212
17,0,35461,Beau Hossler,3.01,722,240
17,0,37454,Whee Kim,3.01,524,174
17,0,49771,J.T. Poston,3.01,449,149
17,0,26476,Chez Reavie,3.01,497,165
17,0,37275,Sam Ryder,3.01,475,158
17,0,33418,Shawn Stefani,3.01,422,140
17,0,27214,Kevin Streelman,3.01,512,170
30,0,45526,Abraham Ancer,3.02,582,193
30,0,40058,Zac Blair,3.02,326,108
30,0,34076,Joel Dahmen,3.02,570,189
30,0,26758,David Hearn,3.02,365,121
30,0,34174,John Huh,3.02,499,165
30,0,24024,Zach Johnson,3.02,543,180
30,0,30926,Chris Kirk,3.02,600,199
30,0,29926,Danny Lee,3.02,487,161
30,0,28237,Rory McIlroy,3.02,417,138
30,0,25396,Kevin Na,3.02,508,168
30,0,34256,Andrew Putnam,3.02,549,182
30,0,22405,Justin Rose,3.02,522,173
30,0,39324,J.J. Spaun,3.02,423,140
30,0,28132,Tyrone Van Aswegen,3.02,483,160
44,0,24846,Ricky Barnes,3.03,351,116
44,0,46435,Austin Cook,3.03,509,168
44,0,23541,Ben Crane,3.03,291,96
44,0,27974,Sung Kang,3.03,506,167
44,0,37455,Si Woo Kim,3.03,645,213
44,0,32757,Patton Kizzire,3.03,446,147
44,0,25198,Francesco Molinari,3.03,427,141
