RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,20628,Arron Oberholser,41.18,28,68
2,0,06643,Paul Goydos,40.74,33,81
3,0,21806,Paul Gow,39.13,18,46
4,0,08545,Glen Hnatiuk,38.96,30,77
5,0,01666,Bernhard Langer,38.81,26,67
6,0,20157,Retief Goosen,38.71,12,31
6,0,02010,Loren Roberts,38.71,24,62
8,0,10423,Mike Weir,38.46,20,52
9,0,01766,Billy Mayfair,38.37,33,86
10,0,20645,John Senden,38.33,23,60
11,0,01928,Corey Pavin,38.20,34,89
12,0,07721,Pat Bates,38.10,32,84
13,0,21633,Steve Allan,38.00,19,50
14,0,02239,Scott Verplank,37.50,27,72
15,0,20572,Rod Pampling,37.25,19,51
16,0,24925,Jonathan Byrd,37.14,26,70
17,0,02214,Kirk Triplett,36.62,26,71
18,0,01761,Len Mattiace,36.45,39,107
19,0,02223,Bob Tway,36.36,28,77
20,0,01320,Bob Estes,36.00,27,75
20,0,12680,Shigeki Maruyama,36.00,27,75
20,0,22046,Geoff Ogilvy,36.00,27,75
20,0,06567,Vijay Singh,36.00,18,50
24,0,06573,Brandt Jobe,35.94,23,64
25,0,01329,Brad Faxon,35.79,34,95
26,0,02246,Duffy Waldorf,35.19,19,54
27,0,01161,Mark Calcavecchia,34.48,20,58
28,0,19846,Brian Gay,34.29,36,105
28,0,12705,Cliff Kresge,34.29,24,70
30,0,01024,Billy Andrade,34.25,25,73
31,0,02206,David Toms,33.93,19,56
32,0,08123,Jeff Brehaut,33.82,23,68
33,0,23541,Ben Crane,33.77,26,77
34,0,23036,Chris Anderson,33.70,31,92
35,0,01035,Tommy Armour III,33.33,17,51
35,0,07867,Woody Austin,33.33,23,69
35,0,20498,Briny Baird,33.33,26,78
35,0,06617,Brian Henninger,33.33,21,63
35,0,01706,Davis Love III,33.33,15,45
35,0,06527,Steve Stricker,33.33,29,87
35,0,02170,Hal Sutton,33.33,13,39
42,0,20127,Chris Riley,32.89,25,76
43,0,23135,Tim Clark,32.84,22,67
44,0,12602,Dean Wilson,32.50,26,80
45,0,10809,Jim Furyk,32.35,22,68
46,0,01388,Robert Gamez,32.10,26,81
46,0,10912,Craig Perks,32.10,26,81
48,0,07457,Steve Flesch,31.58,30,95
48,0,12755,Vance Veazey,31.58,24,76
50,0,10860,Justin Leonard,31.48,17,54
51,0,01381,Fred Funk,31.43,22,70
52,0,23177,Kenneth Staton,31.37,16,51
53,0,08793,Tiger Woods,31.25,15,48
54,0,08075,Jerry Kelly,31.15,19,61
55,0,20229,Stewart Cink,31.03,27,87
56,0,01945,Kenny Perry,30.91,17,55
57,0,01175,Jim Carter,30.70,35,114
58,0,24361,Pat Perez,30.69,31,101
59,0,01361,Dan Forsman,30.65,19,62
59,0,25450,Ty Tryon,30.65,19,62
61,0,12782,Tim Herron,30.56,33,108
62,0,06522,Ernie Els,30.30,10,33
63,0,01941,Tom Pernice Jr.,30.23,26,86
64,0,20573,Scott Laycock,30.16,19,63
65,0,12388,Michael Clark II,30.14,22,73
66,0,21878,Mark Wilson,30.12,25,83
67,0,06078,Esteban Toledo,30.11,28,93
68,0,01378,David Frost,30.00,27,90
68,0,02002,John Riegger,30.00,12,40
70,0,20121,Todd Fischer,29.79,28,94
71,0,19825,Darren Clarke,29.73,11,37
72,0,06004,Stephen Ames,29.69,19,64
73,0,21739,Aaron Barber,29.67,27,91
74,0,02101,Joey Sindelar,29.51,18,61
75,0,20094,Jonathan Kaye,29.41,15,51
76,0,10885,Robert Allenby,29.31,17,58
